revenue,num_vehicles,total_penalty,total_objectives,complete_batch_count,overdue_batch_count,total_batch_count,runtime_seconds,output_directory,is_best_penalty,is_best_total_objectives
110000,50,360971585,547875745,1774,1546,3320,825.051,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\110000\vehicles_50,False,False
110000,55,330650299,529513611,1898,1422,3320,826.543,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\110000\vehicles_55,False,False
110000,60,303762775,515757507,2011,1309,3320,825.542,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\110000\vehicles_60,False,False
110000,65,275399351,499216946,2131,1189,3320,826.562,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\110000\vehicles_65,False,False
110000,70,252289709,487908281,2230,1090,3320,824.889,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\110000\vehicles_70,False,False
110000,75,226828200,473408977,2336,984,3320,824.14,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\110000\vehicles_75,False,False
110000,80,208045563,463978560,2417,903,3320,825.58,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\110000\vehicles_80,False,False
110000,85,194234070,455413555,2475,845,3320,824.338,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\110000\vehicles_85,False,False
110000,90,176140392,445427325,2551,769,3320,825.052,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\110000\vehicles_90,False,False
110000,95,161109744,440431718,2616,704,3320,826.547,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\110000\vehicles_95,False,False
110000,100,146845210,433059353,2679,641,3320,826.263,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\110000\vehicles_100,False,False
110000,105,134448140,427273301,2732,588,3320,826.249,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\110000\vehicles_105,False,False
110000,110,124933530,421411989,2773,547,3320,828.147,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\110000\vehicles_110,False,False
110000,115,113282019,415797636,2824,496,3320,826.507,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\110000\vehicles_115,False,False
110000,120,106820011,413559099,2851,469,3320,826.811,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\110000\vehicles_120,False,False
110000,125,100239331,412002596,2881,439,3320,826.963,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\110000\vehicles_125,False,False
110000,130,92331694,406272747,2914,406,3320,827.824,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\110000\vehicles_130,False,False
110000,135,86090295,402747797,2941,379,3320,826.142,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\110000\vehicles_135,False,False
110000,140,79592133,400666275,2969,351,3320,827.042,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\110000\vehicles_140,False,False
110000,145,78545160,400533709,2974,346,3320,828.133,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\110000\vehicles_145,False,False
110000,150,72186818,394735358,3002,318,3320,827.206,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\110000\vehicles_150,True,True
