horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,60,32,32,0,0,3320,0,4730210,60.005
20,80,48,48,16,16,3304,0,7188798,60.003
40,100,57,57,14,30,3290,0,8673027,60.186
60,120,67,67,18,48,3272,0,9955163,60.007
80,140,77,76,22,70,3250,0,11507604,60.166
100,160,144,140,25,95,3225,0,20459589,60.008
120,180,192,173,20,115,3204,1,28452679,60.016
140,200,242,199,69,184,3131,5,41327269,60.011
160,220,213,167,55,239,3054,27,40078407,60.013
180,240,181,147,56,295,2983,42,33111735,60.997
200,260,161,142,46,341,2923,56,26485058,60.117
220,280,220,176,38,379,2879,62,37513549,60.015
240,300,282,199,40,419,2835,66,53722519,60.021
260,320,348,212,65,484,2759,77,72598993,60.043
280,340,361,212,67,551,2644,125,81158426,60.047
300,360,327,204,64,615,2543,162,71114302,60.04
320,380,294,183,52,667,2444,209,66517280,60.026
340,400,238,167,63,730,2345,245,49409935,60.03
360,420,193,152,55,785,2269,266,36419630,60.015
380,440,162,140,40,825,2217,278,28650154,61.134
400,460,147,133,48,873,2161,286,24581692,60.073
420,480,129,121,44,917,2111,292,20017566,60.508
440,500,129,128,37,954,2073,293,19176445,60.349
460,520,175,159,38,992,2034,294,26749344,60.021
480,540,224,179,39,1031,1994,295,38018629,60.022
500,560,267,198,62,1093,1924,303,47533514,60.029
520,580,275,187,57,1150,1850,320,56121917,60.035
540,600,286,194,54,1204,1762,354,60732472,60.026
560,620,286,191,54,1258,1679,383,60085618,60.027
580,640,344,209,58,1316,1597,407,72901614,60.032
600,660,386,221,46,1362,1525,433,83665050,60.038
620,680,475,251,83,1445,1400,475,108445043,60.05
640,700,570,242,57,1502,1283,535,147390970,60.044
660,720,672,246,55,1557,1162,601,183256301,60.067
680,740,762,233,75,1632,974,714,223380273,60.059
700,760,705,240,74,1706,761,853,207992046,60.06
720,780,616,246,75,1781,539,1000,177125834,60.051
740,800,508,240,64,1845,344,1131,137611923,60.053
760,816,344,170,71,1916,206,1198,93964542,60.04
780,816,206,96,67,1983,75,1262,62057457,60.095
800,816,75,26,25,2008,14,1298,27801714,60.167
