vehicle_id,home_depot,final_node,final_available_time,Total_Passenger,Total_Movement,Passenger_Movement,Empty_Movement,total_flight_time_min,total_ground_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,Total_Cost
0,1,1,822,49,35,30,5,294,528,937.32,824.06,113.26,468,3697918
1,2,2,737,43,30,26,4,268,469,859.91,732.08,127.83,417,3335836
2,3,3,820,38,32,26,6,256,564,805.21,665.66,139.55,512,3248000
3,4,4,815,34,31,27,4,249,566,750.13,681.78,68.35,512,3156887
4,5,5,817,40,25,24,1,196,621,602.31,590.86,11.45,573,2495952
5,6,6,819,39,32,26,6,286,533,928.64,831.92,96.72,481,3559610
6,7,7,677,30,27,25,2,263,414,866.48,792.36,74.12,364,3228689
7,8,8,834,30,29,23,6,271,563,889.57,736.59,152.98,517,3348593
8,9,9,760,31,29,23,6,277,483,915.54,728.29,187.25,437,3410915
9,10,10,814,26,23,18,5,230,584,772.88,626.36,146.52,548,2812302
10,1,1,808,31,25,21,4,215,593,674.46,592.7,81.76,551,2693305
11,2,2,777,28,27,22,5,238,539,753.19,633.11,120.08,495,2969014
12,3,3,819,36,29,26,3,242,577,707.99,668.96,39.03,525,3047370
13,4,4,817,29,26,23,3,258,559,867.18,802.36,64.82,513,3158350
14,5,5,824,34,35,28,7,302,522,934.71,834.63,100.08,466,3781014
15,6,6,816,30,27,23,4,249,567,789.38,699.68,89.7,521,3083271
16,7,7,821,27,27,22,5,252,569,810.31,703.82,106.49,525,3114432
17,8,8,809,27,30,23,7,225,584,655.23,556.09,99.14,538,2889195
18,9,9,823,26,25,21,4,223,600,707.24,614.77,92.47,558,2776401
19,10,10,761,22,21,19,2,181,580,540.74,513.16,27.58,542,2266531
20,1,1,802,30,25,23,2,265,537,867.64,841.31,26.33,491,3212655
21,2,2,808,20,19,16,3,132,676,361.41,334.43,26.98,644,1720760
22,3,3,803,32,27,25,2,229,574,676.95,637.43,39.52,524,2875531
23,4,4,818,26,24,21,3,211,607,603.95,570.29,33.66,565,2633353
24,5,5,814,27,25,20,5,251,563,825.81,736.41,89.4,523,3067237
25,6,6,819,31,28,25,3,260,559,839.74,782.84,56.9,509,3215932
26,7,7,811,25,27,21,6,236,575,709.46,593.39,116.07,533,2948240
27,8,8,810,31,31,28,3,303,507,986.34,893.1,93.24,451,3717785
28,9,9,819,25,25,21,4,228,591,706.69,612.78,93.91,549,2828336
29,10,10,693,20,23,18,5,191,502,566.89,486.26,80.63,466,2407209
30,1,1,808,23,27,22,5,283,525,912.92,833.74,79.18,481,3436429
31,2,2,809,25,26,21,5,239,570,713.45,665.89,47.56,528,2960997
32,3,3,674,16,19,15,4,154,520,447.66,388.07,59.59,490,1949274
33,4,4,681,16,20,15,5,191,490,615.44,481.14,134.3,460,2351997
34,5,5,774,25,25,22,3,211,563,644.49,598.85,45.64,519,2651757
