vehicle_id,home_depot,final_node,final_available_time,Total_Passenger,Total_Movement,Passenger_Movement,Empty_Movement,total_flight_time_min,total_ground_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,Total_Cost
0,1,1,809,37,21,17,4,145,664,388.12,318.32,69.8,618,1892599
1,2,2,790,35,22,17,5,139,651,333.66,270.96,62.7,615,1848681
2,3,3,818,31,23,16,7,152,666,340.97,236.95,104.02,622,2002116
3,4,4,809,39,19,16,3,154,655,468.2,442.16,26.04,613,1949274
4,5,5,807,44,21,19,2,152,655,417.66,391.33,26.33,607,1965308
5,6,6,787,37,21,16,5,153,634,408.94,329.39,79.55,588,1975695
6,7,7,790,29,19,14,5,135,655,351.24,266.34,84.9,617,1751921
7,8,8,799,27,19,14,5,146,653,441.96,357.18,84.78,619,1866178
8,9,9,825,29,18,14,4,166,659,525.42,463.98,61.44,619,2055514
9,10,10,790,28,16,12,4,121,669,333.51,235.47,98.04,631,1551291
10,1,1,811,31,22,17,5,155,656,382.01,301.68,80.33,612,2014873
11,2,2,807,22,17,13,4,98,709,205.9,158.47,47.43,679,1330794
12,3,3,818,22,15,11,4,102,716,255.64,187.8,67.84,684,1335534
13,4,4,795,20,16,12,4,131,664,379.81,287.53,92.28,636,1655161
14,5,5,797,29,16,14,2,118,679,327.93,301.72,26.21,641,1520130
15,6,6,819,27,16,12,4,110,709,332.46,258.1,74.36,677,1437034
16,7,7,792,28,18,13,5,118,674,313.52,240.61,72.91,634,1556938
17,8,8,800,22,15,12,3,118,682,354.46,296.36,58.1,650,1501726
18,9,9,804,19,14,9,5,124,680,334.19,246.31,87.88,654,1545644
19,10,10,787,17,12,9,3,108,679,329.74,268.21,61.53,655,1342644
20,1,1,801,22,14,11,3,89,712,199.07,173.93,25.14,686,1182099
21,2,2,816,22,14,12,2,108,708,292.1,276.57,15.53,682,1379452
22,3,3,811,31,17,13,4,125,686,321.31,260.3,61.01,650,1611243
23,4,4,794,23,18,12,6,116,678,288.97,205.38,83.59,644,1536164
24,5,5,806,26,14,13,1,104,702,307.51,302.53,4.98,666,1337904
25,6,6,781,23,14,12,2,105,676,324.31,288.16,36.15,640,1348291
26,7,7,802,18,14,9,5,103,699,299.51,193.0,106.51,675,1327517
27,8,8,790,26,16,12,4,127,663,379.0,291.74,87.26,623,1613613
28,9,9,808,21,18,13,5,130,678,350.47,240.76,109.71,646,1681582
29,10,10,796,20,16,11,5,133,663,388.38,255.63,132.75,635,1675935
30,1,1,816,24,17,12,5,119,697,304.14,224.31,79.83,663,1548921
31,2,2,807,24,17,12,5,132,675,365.41,271.45,93.96,639,1683952
32,3,3,798,22,17,14,3,105,693,214.62,179.9,34.72,655,1403503
33,4,4,815,29,18,16,2,129,686,350.14,317.66,32.48,644,1671195
34,5,5,791,25,15,11,4,120,671,346.02,282.63,63.39,637,1522500
35,6,6,774,30,19,15,4,137,637,380.99,315.17,65.82,599,1772695
36,7,7,806,14,15,11,4,112,694,324.69,264.22,60.47,670,1439404
37,8,8,789,25,15,12,3,106,683,296.18,241.03,55.15,651,1377082
38,9,9,794,19,11,9,2,91,703,257.88,235.67,22.21,681,1147661
39,10,10,790,20,15,11,4,119,671,320.51,255.73,64.78,641,1512113
40,1,1,804,20,15,11,4,133,671,403.91,261.83,142.08,641,1657531
41,2,2,788,18,16,13,3,108,680,285.24,222.1,63.14,654,1416260
42,3,3,786,16,12,10,2,80,706,179.49,144.45,35.04,682,1051808
43,4,4,816,27,19,13,6,141,675,377.14,296.9,80.24,639,1814243
44,5,5,817,21,16,13,3,119,698,345.94,308.98,36.96,668,1530517
45,6,6,778,20,18,13,5,132,646,398.82,301.88,96.94,616,1702356
46,7,7,786,14,13,10,3,97,689,268.65,218.39,50.26,665,1246791
47,8,8,812,17,13,10,3,104,708,306.23,269.89,36.34,688,1319500
48,9,9,790,12,13,8,5,112,678,322.5,208.33,114.17,660,1402596
49,10,10,796,17,14,11,3,117,679,347.22,258.19,89.03,653,1472935
50,1,1,818,19,12,9,3,105,713,339.51,300.59,38.92,687,1311483
51,2,2,795,19,21,15,6,147,648,401.02,345.55,55.47,618,1913373
52,3,3,795,16,14,11,3,98,697,254.63,196.4,58.23,671,1275582
53,4,4,806,14,13,9,4,108,698,307.92,199.35,108.57,676,1361048
54,5,5,815,21,14,12,2,106,709,277.75,240.81,36.94,675,1358678
55,6,6,809,14,14,11,3,106,703,292.81,226.83,65.98,679,1358678
56,7,7,799,23,20,16,4,149,650,447.18,377.12,70.06,610,1915743
57,8,8,803,15,14,12,2,116,687,330.51,285.73,44.78,659,1462548
58,9,9,796,13,8,6,2,68,728,200.66,132.59,68.07,708,853548
59,10,10,805,16,12,10,2,93,712,246.26,201.29,44.97,686,1186839
