batch_id,selected_request_id,origin,destination,max_wait,time_window_start,time_window_start_hhmm,time_window_end,time_window_end_hhmm,Transportation_min,Joby_min,Transportation_Joby_time_saving,pending_count,final_cost(원),assigned_vehicle,pickup_time,pickup_time_hhmm,delivery_time,delivery_time_hhmm,final_status
B1,R1,6,2,11,35,06:15,46,06:26,80,13,67,1,306250,45.0,22.0,06:02,36.0,06:16,Complete
B2,R2,4,9,11,40,06:20,51,06:31,102,17,85,1,306017,0.0,24.0,06:04,45.0,06:25,Complete
B3,R3,4,9,11,42,06:22,53,06:33,102,18,84,1,306120,0.0,27.0,06:07,48.0,06:28,Complete
B4,R4,6,7,11,38,06:18,49,06:29,90,14,76,1,303526,3.0,27.0,06:07,45.0,06:25,Complete
B5,R5,7,10,11,42,06:22,53,06:33,81,18,63,1,300031,1.0,26.0,06:06,45.0,06:25,Complete
B6,R6,10,3,13,42,06:22,55,06:35,101,17,84,1,306014,14.0,30.0,06:10,51.0,06:31,Complete
B7,R7,9,4,11,44,06:24,55,06:35,99,17,82,1,306228,7.0,27.0,06:07,45.0,06:25,Complete
B8,R8,10,3,13,46,06:26,59,06:39,101,17,84,1,306014,14.0,33.0,06:13,54.0,06:34,Complete
B9,R9,6,7,11,44,06:24,55,06:35,90,14,76,1,303526,3.0,30.0,06:10,48.0,06:28,Complete
B10,R10,10,4,11,44,06:24,55,06:35,66,14,52,1,311518,24.0,30.0,06:10,45.0,06:25,Complete
B11,R11,6,7,11,46,06:26,57,06:37,90,14,76,0,588100,6.0,32.0,06:12,56.0,06:36,Complete
B12,R12,6,10,10,44,06:24,54,06:34,69,12,57,0,296300,16.0,32.0,06:12,46.0,06:26,Complete
B13,R13,1,9,11,54,06:34,65,06:45,104,18,86,0,297250,18.0,36.0,06:16,63.0,06:43,Complete
B14,R14,1,10,11,52,06:32,63,06:43,55,16,39,0,295400,8.0,36.0,06:16,63.0,06:43,Complete
B15,R15,5,9,11,56,06:36,67,06:47,103,19,84,0,297150,28.0,37.0,06:17,65.0,06:45,Complete
B16,R16,6,7,11,52,06:32,63,06:43,90,14,76,0,294050,6.0,38.0,06:18,62.0,06:42,Complete
B17,R17,2,9,11,56,06:36,67,06:47,60,16,44,1,304906,13.0,46.0,06:26,66.0,06:46,Complete
B18,R18,3,10,12,57,06:37,69,06:49,93,17,76,1,305871,21.0,43.0,06:23,67.0,06:47,Complete
B19,R19,6,7,11,54,06:34,65,06:45,90,14,76,1,303526,4.0,47.0,06:27,65.0,06:45,Complete
B20,R20,1,10,11,60,06:40,71,06:51,55,16,39,1,314041,2.0,46.0,06:26,68.0,06:48,Complete
B21,R21,2,9,11,64,06:44,75,06:55,60,16,44,1,304906,13.0,49.0,06:29,72.0,06:52,Complete
B22,R22,1,10,11,64,06:44,75,06:55,55,15,40,1,313575,2.0,49.0,06:29,65.0,06:45,Complete
B23,R23,6,7,11,64,06:44,75,06:55,90,14,76,1,303526,4.0,50.0,06:30,68.0,06:48,Complete
B24,R24,1,10,11,68,06:48,79,06:59,55,16,39,0,295400,24.0,52.0,06:32,79.0,06:59,Complete
B25,R25,6,9,11,75,06:55,86,07:06,128,22,106,0,294500,7.0,55.0,06:35,86.0,07:06,Complete
B26,R26,10,4,11,67,06:47,78,06:58,66,14,52,0,297350,16.0,53.0,06:33,75.0,06:55,Complete
B27,R27,6,7,11,68,06:48,79,06:59,90,14,76,1,303526,15.0,60.0,06:40,75.0,06:55,Complete
B28,R28,4,9,11,72,06:52,83,07:03,102,17,85,1,306017,33.0,60.0,06:40,78.0,06:58,Complete
B29,R29,10,3,13,72,06:52,85,07:05,101,17,84,1,612029,8.0,66.0,06:46,84.0,07:04,Complete
B30,R30,10,4,11,71,06:51,82,07:02,66,14,52,0,297350,16.0,57.0,06:37,72.0,06:52,Complete
B31,R31,3,10,12,77,06:57,89,07:09,93,17,76,1,305871,12.0,60.0,06:40,78.0,06:58,Complete
B32,R32,10,3,13,77,06:57,90,07:10,101,17,84,1,306014,19.0,60.0,06:40,87.0,07:07,Complete
B33,R33,1,10,11,78,06:58,89,07:09,55,16,39,1,314041,10.0,62.0,06:42,84.0,07:04,Complete
B34,R34,6,7,11,78,06:58,89,07:09,90,15,75,1,303653,3.0,72.0,06:52,87.0,07:07,Complete
B35,R35,10,3,13,80,07:00,93,07:13,101,17,84,1,306014,19.0,63.0,06:43,93.0,07:13,Complete
B36,R36,4,9,11,82,07:02,93,07:13,102,18,84,1,612241,14.0,67.0,06:47,88.0,07:08,Complete
B37,R37,9,10,12,85,07:05,97,07:17,107,21,86,1,289938,13.0,75.0,06:55,97.0,07:17,Complete
B38,R38,10,3,13,81,07:01,94,07:14,101,17,84,1,306014,19.0,66.0,06:46,90.0,07:10,Complete
B39,R39,1,10,11,80,07:00,91,07:11,55,15,40,1,313575,10.0,65.0,06:45,81.0,07:01,Complete
B40,R40,10,3,13,85,07:05,98,07:18,101,17,84,1,306014,19.0,69.0,06:49,96.0,07:16,Complete
B41,R41,4,9,11,88,07:08,99,07:19,102,18,84,1,306120,14.0,70.0,06:50,91.0,07:11,Complete
B42,R42,10,3,13,87,07:07,100,07:20,101,17,84,1,306014,21.0,70.0,06:50,97.0,07:17,Complete
B43,R43,10,3,13,88,07:08,101,07:21,101,17,84,0,297250,5.0,71.0,06:51,101.0,07:21,Complete
B44,R44,10,4,11,85,07:05,96,07:16,66,14,52,0,594700,2.0,71.0,06:51,92.0,07:12,Complete
