horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,3,1,0,0,1474,0,516052,20.007
20,50,7,4,2,2,1472,0,1208824,20.037
40,70,13,5,4,6,1466,2,2279972,20.002
60,90,17,10,6,12,1457,5,2598707,20.012
80,110,22,16,9,21,1446,7,2948833,20.046
100,130,26,19,14,35,1430,9,3672260,20.118
120,150,33,23,7,42,1419,13,4455025,20.108
140,170,60,45,29,71,1386,17,7346114,20.081
160,190,66,46,31,102,1349,23,9023689,20.126
180,210,56,37,31,133,1309,32,7764273,20.015
200,230,36,21,12,145,1288,41,5097536,20.04
220,250,38,26,16,161,1268,45,5256971,20.034
240,270,54,34,19,180,1248,46,7552059,20.151
260,290,81,50,30,210,1211,53,11397767,20.023
280,310,98,65,34,244,1162,68,13508885,20.193
300,330,96,70,52,296,1099,79,12569320,20.13
320,350,72,46,33,329,1057,88,10079540,20.195
340,370,70,41,23,352,1023,99,10070862,20.106
360,390,58,35,27,379,985,110,8505423,20.094
380,410,33,17,12,391,964,119,4962998,20.114
400,430,28,15,11,402,949,123,4057408,20.084
420,450,29,16,10,412,935,127,4336444,20.043
440,470,27,15,9,421,918,135,4166546,20.03
460,490,26,15,10,431,905,138,3943514,20.082
480,510,49,29,13,444,887,143,6871284,20.015
500,530,71,50,32,476,848,150,9775407,20.119
520,550,61,36,26,502,811,161,9068607,20.084
540,570,66,46,26,528,778,168,9121920,20.064
560,590,69,49,34,562,737,175,9065655,20.158
580,610,62,45,32,594,697,183,8136410,20.154
600,630,72,58,31,625,659,190,9159448,20.018
620,650,85,71,48,673,607,194,10560083,20.315
640,670,94,73,48,721,554,199,11753667,20.058
660,690,125,97,54,775,493,206,15443434,20.741
680,710,167,147,82,857,400,217,20962557,20.01
700,730,193,177,104,961,283,230,25613627,20.021
720,750,141,130,103,1064,176,234,17569162,20.016
740,770,85,75,48,1112,121,241,9701945,20.028
760,790,78,71,42,1154,77,243,8881747,20.045
780,810,77,67,46,1200,28,246,9572732,20.049
800,816,28,11,11,1211,12,251,4872760,20.291
