horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,4233,15,390670.0,20.002
20,50,23,23,16,16,4217,15,883410.0,20.026
40,70,26,26,14,30,4203,15,1001790.0,20.137
60,90,31,31,18,48,4185,15,1105890.0,20.003
80,110,37,37,22,70,4163,15,1257030.0,20.003
100,130,43,43,26,96,4137,15,1389840.0,20.162
120,150,73,73,23,119,4114,15,2122010.0,20.253
140,170,132,129,84,203,4027,18,7928010.0,20.006
160,190,111,106,72,275,3952,21,10306240.0,20.357
180,210,99,95,64,339,3884,25,8793000.0,20.203
200,230,83,78,50,389,3830,29,9622800.0,20.143
220,250,72,70,42,431,3787,30,6135380.0,20.176
240,270,116,112,45,476,3741,31,13511990.0,20.437
260,290,183,173,110,586,3626,36,24068590.0,20.012
280,310,180,165,96,682,3515,51,27935230.0,20.018
300,330,169,158,98,780,3412,56,19263120.0,20.017
320,350,150,137,87,867,3316,65,23387360.0,20.021
340,370,124,117,80,947,3229,72,14218520.0,20.403
360,390,88,88,66,1013,3163,72,2708030.0,20.051
380,410,78,78,44,1057,3119,72,2709000.0,20.004
400,430,82,80,53,1110,3065,73,5808260.0,20.331
420,450,68,67,46,1156,3018,74,3830210.0,20.274
440,470,59,59,37,1193,2981,74,2129170.0,20.004
460,490,68,67,38,1231,2942,75,3814030.0,20.292
480,510,89,89,51,1282,2891,75,2795200.0,20.169
500,530,130,130,75,1357,2816,75,3485050.0,20.92
520,550,137,132,85,1442,2728,78,11218110.0,20.023
540,570,134,122,69,1511,2648,89,21215450.0,20.009
560,590,127,117,74,1585,2565,98,17522040.0,20.01
580,610,138,136,84,1669,2479,100,6854880.0,20.011
600,630,162,156,79,1748,2397,103,14278730.0,20.011
620,650,210,174,111,1859,2273,116,54897790.0,20.009
640,670,240,183,95,1954,2152,142,81036060.0,20.011
660,690,305,194,107,2061,2008,179,158986820.0,20.015
680,710,384,199,112,2173,1832,243,264883440.0,20.017
700,730,431,183,104,2277,1626,345,358034640.0,20.022
720,750,396,168,104,2381,1401,466,332933730.0,20.022
740,770,299,168,92,2473,1206,569,194084750.0,20.015
760,790,227,175,106,2579,1066,603,77519090.0,20.035
780,810,189,161,98,2677,942,629,41770280.0,20.011
800,830,174,168,98,2775,838,635,11646980.0,20.016
820,850,193,176,98,2873,729,646,26566520.0,20.009
840,870,177,155,100,2973,610,665,32675820.0,20.009
860,890,144,134,87,3060,513,675,17189410.0,20.011
880,910,110,107,69,3129,441,678,8133430.0,20.117
900,930,115,106,63,3192,370,686,17275610.0,20.496
920,950,113,105,66,3258,299,691,16577530.0,20.301
940,970,111,101,62,3320,233,695,20001150.0,20.22
960,990,100,88,61,3381,164,703,23147340.0,20.209
980,1010,84,79,46,3427,114,707,11455480.0,20.104
1000,1030,70,69,51,3478,62,708,3869240.0,20.048
1020,1050,41,40,31,3509,30,709,3056490.0,20.031
1040,1070,22,21,15,3524,14,710,2384440.0,20.003
1060,1090,14,14,12,3536,2,710,617450.0,20.005
1080,1110,2,2,2,3538,0,710,98330.0,20.002
1100,1130,0,0,0,3538,0,710,,0.0
1120,1150,0,0,0,3538,0,710,,0.0
