vehicle_id,home_depot,final_node,final_available_time,Total_Passenger,Total_Movement,Passenger_Movement,Empty_Movement,total_flight_time_min,total_ground_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,Total_Cost
0,1,1,820,75,41,35,6,301,519,909.42,797.97,111.45,421,3881051
1,2,2,816,66,32,30,2,301,515,984.85,910.68,74.17,423,3715415
2,3,3,827,66,35,32,3,249,578,697.07,657.61,39.46,488,3230503
3,4,4,812,57,35,31,4,306,506,959.26,899.93,59.33,424,3822562
4,5,5,817,68,39,33,6,316,501,962.36,848.62,113.74,409,4000048
5,6,6,819,51,33,31,2,236,583,632.92,601.25,31.67,505,3058664
6,7,7,826,45,35,32,3,331,495,1068.29,1003.05,65.24,419,4082237
7,8,8,818,53,32,27,5,255,563,744.67,641.31,103.36,485,3237613
8,9,9,829,48,34,28,6,301,528,941.54,794.26,147.28,452,3752223
9,10,10,831,49,36,32,4,313,518,970.7,888.87,81.83,442,3913675
10,1,1,826,52,35,29,6,293,533,891.68,785.73,105.95,453,3687531
11,2,2,809,64,35,30,5,271,538,782.75,716.14,66.61,452,3459017
12,3,3,813,54,37,31,6,310,503,927.04,845.9,81.14,421,3900918
13,4,4,811,46,34,27,7,246,565,653.33,549.04,104.29,483,3180938
14,5,5,809,54,30,27,3,226,583,612.77,544.96,67.81,503,2899582
15,6,6,822,48,38,32,6,323,499,969.46,830.67,138.79,419,4054353
16,7,7,822,40,30,26,4,224,598,632.59,568.7,63.89,528,2878808
17,8,8,817,48,35,29,6,265,552,754.53,628.93,125.6,484,3396695
18,9,9,831,48,37,27,10,265,566,693.98,512.15,181.83,486,3433503
19,10,10,830,47,32,27,5,280,550,837.24,718.92,118.32,480,3497288
20,1,1,813,49,32,28,4,275,538,822.41,764.35,58.06,462,3445353
21,2,2,829,62,42,35,7,292,537,815.49,694.9,120.59,447,3805972
22,3,3,819,40,29,25,4,248,571,743.02,690.92,52.1,499,3109692
23,4,4,826,43,37,29,8,303,523,901.14,775.95,125.19,455,3828209
24,5,5,823,45,30,26,4,267,556,806.83,742.61,64.22,480,3325449
25,6,6,819,49,39,30,9,325,494,959.53,817.36,142.17,414,4093531
26,7,7,821,48,32,28,4,291,530,879.36,818.43,60.93,452,3611545
27,8,8,817,51,38,31,7,323,494,947.88,855.16,92.72,410,4054353
28,9,9,834,45,39,32,7,306,528,845.66,725.67,119.99,450,3896178
29,10,10,822,45,37,29,8,310,512,932.24,773.93,158.31,432,3900918
30,1,1,822,46,40,32,8,293,529,787.75,692.74,95.01,447,3779551
31,2,2,825,41,30,24,6,255,570,768.88,672.98,95.9,504,3200805
32,3,3,818,40,30,24,6,238,580,661.47,605.92,55.55,512,3024226
33,4,4,826,40,36,25,11,304,522,940.77,729.12,211.65,452,3820192
34,5,5,817,48,36,30,6,324,493,970.09,857.43,112.66,417,4027932
35,6,6,822,43,32,26,6,290,532,864.97,712.87,152.1,464,3601158
36,7,7,820,36,24,19,5,227,593,700.95,640.73,60.22,533,2799545
37,8,8,820,43,33,25,8,262,558,752.14,611.47,140.67,486,3328726
38,9,9,818,33,26,20,6,216,602,647.4,531.31,116.09,544,2722096
39,10,10,825,33,31,22,9,277,548,864.65,648.05,216.6,492,3447723
40,1,1,821,36,35,27,8,298,523,898.3,775.16,123.14,461,3739466
41,2,2,825,31,28,22,6,239,586,694.92,599.6,95.32,532,2997805
42,3,3,823,25,29,21,8,243,580,721.31,550.68,170.63,534,3057757
43,4,4,815,30,26,21,5,246,569,768.19,616.41,151.78,511,3033706
44,5,5,822,41,30,24,6,252,570,744.79,659.02,85.77,506,3169644
45,6,6,807,30,24,20,4,212,595,648.22,601.61,46.61,537,2643740
46,7,7,819,25,25,20,5,231,588,714.87,656.5,58.37,540,2859497
47,8,8,813,35,30,25,5,252,561,728.9,631.49,97.41,495,3169644
48,9,9,831,41,30,26,4,264,567,829.09,739.26,89.83,499,3294288
49,10,10,823,32,28,22,6,279,544,858.51,607.02,251.49,486,3413285
50,1,1,821,37,31,24,7,268,553,839.11,711.38,127.73,491,3354240
51,2,2,808,26,27,20,7,264,544,853.81,751.65,102.16,494,3239076
52,3,3,819,25,28,21,7,229,590,677.37,595.11,82.26,542,2893935
53,4,4,826,32,26,22,4,219,607,645.34,598.27,47.07,553,2753257
54,5,5,817,35,22,19,3,197,620,605.76,533.38,72.38,566,2451127
55,6,6,826,35,31,21,10,261,565,747.22,556.61,190.61,505,3281531
56,7,7,810,31,24,20,4,204,606,566.85,521.01,45.84,554,2560644
57,8,8,810,24,24,19,5,216,594,658.85,547.5,111.35,548,2685288
58,9,9,834,37,27,21,6,258,576,822.39,651.93,170.46,516,3176754
59,10,10,802,28,26,20,6,237,565,695.86,567.72,128.14,515,2940223
60,1,1,826,32,28,22,6,294,532,990.0,782.55,207.45,476,3569090
61,2,2,817,34,31,23,8,239,578,639.74,482.5,157.24,518,3053017
62,3,3,819,39,27,22,5,226,593,681.09,534.92,146.17,531,2844370
63,4,4,826,24,29,19,10,204,622,540.18,403.51,136.67,576,2652664
64,5,5,807,30,23,17,6,224,583,722.28,527.56,194.72,537,2749980
65,6,6,827,29,26,21,5,240,587,781.26,638.98,142.28,535,2971384
66,7,7,824,30,22,17,5,220,604,692.39,502.64,189.75,554,2690028
67,8,8,824,20,23,16,7,185,639,517.15,376.3,140.85,601,2344887
68,9,9,833,29,31,22,9,293,540,940.49,712.39,228.1,484,3613915
69,10,10,830,33,35,27,8,306,524,947.88,814.41,133.47,466,3822562
70,1,1,829,32,28,23,5,239,590,751.07,596.37,154.7,534,2997805
71,2,2,819,25,25,17,8,209,610,630.7,500.23,130.47,560,2630983
72,3,3,818,20,16,13,3,139,679,439.36,374.73,64.63,643,1738257
73,4,4,825,32,26,20,6,221,604,695.99,593.9,102.09,552,2774031
74,5,5,827,19,22,15,7,173,654,519.32,403.61,115.71,620,2201839
75,6,6,829,26,26,17,9,236,593,735.44,501.06,234.38,547,2929836
76,7,7,819,19,20,15,5,173,646,506.25,411.89,94.36,610,2165031
77,8,8,829,23,20,15,5,180,649,548.57,447.92,100.65,611,2237740
78,9,9,824,22,22,15,7,202,622,597.32,472.1,125.22,578,2503062
79,10,10,827,21,19,14,5,178,649,563.55,443.82,119.73,613,2198562
