vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1094,45.664,581,1822.16,1747.76,74.4,445,34,34
1,2,2,1085,53.751,562,1796.52,1673.18,123.34,457,33,33
2,3,3,1112,85.684,518,1563.79,1507.79,56.0,532,31,31
3,4,4,1079,87.944,547,1744.0,1616.5,127.5,472,30,30
4,5,5,1108,39.281,579,1859.69,1706.14,153.55,465,32,32
5,6,6,1131,28.897,603,1861.87,1716.18,145.69,458,35,35
6,7,7,1112,61.261,570,1787.98,1710.8,77.18,472,35,35
7,8,8,1096,85.647,519,1597.15,1512.6,84.55,515,31,31
8,9,9,1098,36.631,530,1641.93,1581.92,60.01,504,32,32
9,10,10,1102,74.573,544,1690.86,1596.0,94.86,488,35,35
10,1,1,1142,55.341,583,1823.43,1678.35,145.08,493,33,33
11,2,2,1101,50.545,550,1698.9,1472.21,226.69,485,33,33
12,3,3,1087,48.808,572,1735.74,1560.13,175.61,453,31,31
13,4,4,1097,44.604,561,1623.91,1383.37,240.54,470,33,33
14,5,5,1100,32.728,562,1665.07,1454.3,210.77,472,33,33
15,6,6,1128,60.712,529,1618.01,1372.44,245.57,539,30,30
16,7,7,1097,59.527,546,1605.31,1408.13,197.18,487,32,32
17,8,8,1100,40.534,487,1507.31,1330.67,176.64,557,28,28
18,9,9,1118,41.703,530,1558.22,1383.94,174.28,520,34,34
19,10,10,986,34.282,510,1529.5,1396.57,132.93,414,31,31
20,1,1,1017,43.001,508,1577.41,1364.32,213.09,451,29,29
21,2,2,1117,45.925,502,1472.67,1233.59,239.08,551,32,32
22,3,3,1117,45.83,535,1588.2,1288.84,299.36,526,28,28
23,4,4,1050,36.752,498,1473.11,1283.68,189.43,492,30,30
24,5,5,1102,122.898,541,1623.43,1464.68,158.75,485,38,38
25,6,6,1005,38.274,444,1332.0,1187.6,144.4,505,28,28
26,7,7,1007,53.298,442,1343.24,1223.19,120.05,505,30,30
27,8,8,1124,67.776,532,1493.42,1231.08,262.34,520,36,36
28,9,9,988,113.064,419,1275.21,1147.97,127.24,515,27,27
29,10,10,1011,43.174,515,1535.2,1290.58,244.62,436,30,30
30,1,1,1081,46.58,569,1662.76,1508.41,154.35,444,34,34
31,2,2,1103,91.192,533,1513.45,1317.58,195.87,506,32,32
32,3,3,967,49.136,412,1210.85,1130.97,79.88,501,27,27
33,4,4,953,48.543,470,1309.0,968.98,340.02,427,28,28
34,5,5,982,48.774,444,1209.34,895.83,313.51,484,27,27
35,6,6,1114,58.082,513,1475.83,1168.67,307.16,545,28,28
36,7,7,1006,72.944,432,1190.66,904.47,286.19,526,24,24
37,8,8,1112,55.048,444,1261.28,1009.29,251.99,612,28,28
38,9,9,928,93.744,398,1144.53,982.53,162.0,478,26,26
39,10,10,968,18.96,471,1302.18,916.56,385.62,443,27,27
40,1,1,1075,83.22,522,1506.03,1240.83,265.2,493,30,30
41,2,2,1011,22.525,476,1305.61,1043.11,262.5,481,27,27
42,3,3,1109,70.891,472,1368.52,1010.97,357.55,585,26,26
43,4,4,1037,44.592,459,1320.95,1126.53,194.42,522,28,28
44,5,5,1027,38.224,437,1214.67,899.07,315.6,536,27,27
45,6,6,1066,59.976,467,1315.31,1054.93,260.38,543,28,28
46,7,7,1016,26.008,460,1372.88,1063.74,309.14,504,26,26
47,8,8,1097,38.464,500,1411.44,1095.09,316.35,533,32,32
48,9,9,970,42.265,431,1222.67,1098.93,123.74,483,28,28
49,10,10,1096,58.694,482,1378.18,1129.83,248.35,554,30,30
50,1,1,1045,44.515,543,1537.78,1053.79,483.99,446,28,28
51,2,2,1108,50.557,431,1210.06,915.72,294.34,627,25,25
52,3,3,1095,58.031,494,1332.93,1039.75,293.18,537,32,32
53,4,4,1060,23.673,498,1336.71,1029.96,306.75,502,30,30
54,5,5,1101,26.987,555,1488.56,1180.91,307.65,480,33,33
55,6,6,1091,130.758,486,1334.42,1119.58,214.84,537,34,34
56,7,7,1049,25.415,475,1291.83,1008.51,283.32,518,28,28
57,8,8,1108,39.244,418,1222.44,954.91,267.53,640,25,25
58,9,9,1095,20.022,489,1327.84,974.29,353.55,544,31,31
59,10,10,1111,43.174,446,1210.72,958.31,252.41,609,28,28
60,1,1,1097,73.654,446,1244.08,1030.42,213.66,599,26,26
