horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,4233,15,390670.0,20.017
20,50,23,23,16,16,4217,15,896170.0,20.004
40,70,26,25,13,29,4203,16,2646890.0,20.053
60,90,31,31,18,47,4185,16,1159310.0,20.002
80,110,37,37,22,69,4163,16,1430740.0,20.003
100,130,43,42,24,93,4139,16,3774570.0,20.082
120,150,75,73,22,115,4115,18,5825100.0,20.032
140,170,133,106,62,177,4047,24,39645430.0,20.008
160,190,131,84,49,226,3966,56,68598500.0,20.012
180,210,113,78,50,276,3892,80,50916580.0,20.122
200,230,91,76,48,324,3831,93,23506930.0,20.307
220,250,73,70,42,366,3787,95,7563920.0,20.011
240,270,116,98,39,405,3747,96,30122270.0,20.529
260,290,189,104,58,463,3669,116,127090120.0,20.01
280,310,223,96,53,516,3551,181,186873050.0,20.01
300,330,205,87,44,560,3455,233,174882490.0,20.008
320,350,193,86,52,612,3337,299,160869400.0,20.008
340,370,145,82,46,658,3250,340,96904290.0,20.252
360,390,109,70,46,704,3176,368,60071840.0,20.046
380,410,91,74,41,745,3120,383,27908240.0,20.14
400,430,83,72,42,787,3073,388,18977530.0,20.117
420,450,76,63,44,831,3019,398,21393260.0,20.013
440,470,60,57,34,865,2982,401,6352030.0,20.044
460,490,69,69,39,904,2943,401,2517520.0,20.007
480,510,90,88,48,952,2895,401,5819870.0,20.135
500,530,134,91,49,1001,2840,407,65240710.0,20.005
520,550,161,81,49,1050,2757,441,120153170.0,20.007
540,570,163,89,46,1096,2669,483,111028460.0,20.008
560,590,148,79,41,1137,2587,524,104177470.0,20.015
580,610,160,84,43,1180,2514,554,115494630.0,20.146
600,630,197,88,40,1220,2429,599,163294840.0,20.016
620,650,242,84,49,1269,2318,661,235004180.0,20.923
640,670,285,84,38,1307,2194,747,296581170.0,20.027
660,690,347,91,46,1353,2058,837,379323560.0,20.015
680,710,434,88,49,1402,1885,961,509906400.0,20.02
700,730,484,77,41,1443,1673,1132,602489410.0,20.022
720,750,443,76,45,1488,1450,1310,545646650.0,20.024
740,770,348,80,38,1526,1246,1476,398649060.0,20.027
760,790,267,92,52,1578,1108,1562,255809940.0,20.014
780,810,231,90,45,1623,981,1644,202734100.0,20.011
800,830,213,95,52,1675,866,1707,167745230.0,20.013
820,850,221,95,52,1727,762,1759,178016840.0,20.016
840,870,210,89,45,1772,648,1828,171464610.0,20.011
860,890,182,86,54,1826,544,1878,138805880.0,20.327
880,910,141,76,40,1866,464,1918,96949350.0,20.022
900,930,138,79,44,1910,387,1951,88377980.0,20.007
920,950,130,76,46,1956,317,1975,82716430.0,20.035
940,970,129,76,36,1992,258,1998,84713180.0,20.006
960,990,125,67,40,2032,184,2032,94898680.0,20.009
980,1010,104,69,34,2066,126,2056,57962860.0,20.118
1000,1030,82,63,44,2110,68,2070,31614240.0,20.096
1020,1050,47,40,29,2139,32,2077,12137050.0,20.096
1040,1070,24,21,15,2154,14,2080,5404640.0,20.026
1060,1090,14,14,12,2166,2,2080,630210.0,20.041
1080,1110,2,2,2,2168,0,2080,98330.0,20.003
1100,1130,0,0,0,2168,0,2080,,0.0
1120,1150,0,0,0,2168,0,2080,,0.0
