vehicle_id,home_depot,final_node,final_available_time,Total_Passenger,Total_Movement,Passenger_Movement,Empty_Movement,total_flight_time_min,total_ground_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,Total_Cost
0,1,9,800,53,34,32,2,338,462,1132.45,1087.0,45.45,392,4136542
1,2,9,805,44,26,25,1,266,539,902.38,878.99,23.39,481,3241446
2,3,4,819,61,42,34,8,319,500,908.94,760.72,148.22,424,4086421
3,4,4,817,52,31,28,3,243,574,687.03,644.42,42.61,502,3094565
4,5,5,817,47,30,28,2,234,583,678.89,641.35,37.54,521,2982678
5,6,4,817,55,33,31,2,293,524,920.14,873.36,46.78,442,3650723
6,7,7,814,55,35,31,4,280,534,863.03,780.4,82.63,456,3552500
7,8,4,819,55,33,29,4,281,538,852.63,790.91,61.72,458,3526079
8,9,3,819,54,36,30,6,316,503,1015.04,874.1,140.94,429,3944836
9,10,5,802,46,31,28,3,273,529,872.9,829.75,43.15,453,3406175
10,1,6,819,40,29,26,3,282,537,935.32,880.26,55.06,471,3462850
11,2,5,813,48,33,28,5,259,554,756.32,695.44,60.88,488,3297565
12,3,5,814,53,37,32,5,300,514,904.9,833.41,71.49,438,3797048
13,4,6,819,47,28,25,3,228,591,685.83,640.07,45.76,527,2883548
14,5,6,819,42,30,27,3,293,526,948.41,890.18,58.23,458,3595511
15,6,4,808,46,35,29,6,300,508,902.04,821.84,80.2,436,3760240
16,7,3,807,48,27,26,1,270,537,877.01,853.62,23.39,467,3301398
17,8,6,819,34,22,19,3,205,614,658.89,615.77,43.12,560,2534223
18,9,4,815,39,29,27,2,250,565,738.08,715.87,22.21,499,3130466
19,10,3,818,36,31,24,7,246,572,693.71,590.56,103.15,518,3125726
20,1,3,812,41,29,24,5,214,598,597.37,526.5,70.87,532,2756534
21,2,3,801,36,27,22,5,234,567,654.12,580.03,74.09,509,2927466
22,3,2,819,39,33,27,6,248,571,631.22,538.84,92.38,503,3183308
23,4,6,819,38,28,25,3,223,596,668.74,632.51,36.23,536,2831613
24,5,5,814,35,29,23,6,246,568,717.76,646.07,71.69,512,3088918
25,6,8,815,45,34,28,6,309,506,963.09,890.35,72.74,436,3835319
26,7,7,819,35,27,23,4,250,569,746.28,695.46,50.82,507,3093658
27,8,6,809,42,34,30,4,285,524,885.71,833.43,52.28,448,3586031
28,9,7,804,42,34,26,8,297,507,900.79,781.16,119.63,437,3710675
29,10,6,816,36,28,24,4,255,561,788.49,723.01,65.48,497,3163997
30,1,6,796,34,29,25,4,265,531,817.9,762.0,55.9,471,3286271
31,2,6,803,43,28,25,3,236,567,677.62,634.5,43.12,495,2966644
32,3,2,806,33,22,20,2,169,637,421.3,398.93,22.37,581,2160291
33,4,5,816,39,32,27,5,272,544,825.83,725.32,100.51,476,3414192
34,5,8,811,33,28,24,4,216,595,615.56,566.52,49.04,533,2758904
35,6,3,814,38,31,26,5,291,523,916.82,820.4,96.42,461,3593141
36,7,1,818,25,21,17,4,187,631,549.29,482.81,66.48,593,2328853
37,8,6,815,24,24,19,5,206,609,634.68,531.22,103.46,563,2581418
38,9,7,814,24,22,18,4,209,605,676.69,614.2,62.49,563,2575771
39,10,7,800,37,28,23,5,265,535,854.09,733.69,120.4,475,3267867
40,1,7,819,40,28,23,5,244,575,729.21,641.63,87.58,509,3049740
41,2,7,799,30,26,22,4,211,588,644.6,586.03,58.57,536,2670161
42,3,6,799,31,23,18,5,181,618,507.63,462.37,45.26,572,2303339
43,4,8,819,41,26,24,2,222,597,688.4,662.26,26.14,527,2784418
44,5,4,808,28,17,15,2,133,675,390.09,369.03,21.06,633,1694339
45,6,6,819,24,23,19,4,189,630,579.8,531.16,48.64,588,2386435
46,7,7,811,30,27,21,6,243,568,760.71,665.07,95.64,514,3020949
47,8,3,788,25,23,19,4,184,604,528.81,467.17,61.64,556,2334500
48,9,10,752,22,20,16,4,164,588,481.12,442.57,38.55,550,2071548
49,10,5,818,27,19,19,0,181,637,566.17,566.17,0.0,591,2229723
50,1,3,793,26,25,19,6,241,552,741.99,601.34,140.65,504,2963367
51,2,3,794,31,21,18,3,203,591,663.34,604.57,58.77,539,2495045
52,3,6,789,23,17,15,2,172,617,560.47,514.48,45.99,577,2099432
53,4,3,808,13,13,10,3,106,702,310.04,273.51,36.53,678,1340274
54,5,6,811,28,24,20,4,218,593,659.22,610.69,48.53,545,2706062
55,6,3,809,28,17,15,2,143,666,438.14,410.13,28.01,620,1798209
56,7,1,808,35,29,24,5,247,561,717.01,645.17,71.84,499,3099305
57,8,2,806,29,26,23,3,194,612,551.03,491.65,59.38,558,2493582
58,9,6,814,21,22,17,5,191,623,557.63,482.59,75.04,583,2388805
59,10,6,813,26,20,18,2,209,604,671.44,638.52,32.92,558,2538963
60,1,10,738,22,20,16,4,213,525,680.12,618.75,61.37,485,2580511
61,2,3,815,35,27,22,5,232,583,671.97,608.67,63.3,525,2906692
62,3,3,794,13,16,11,5,138,656,403.81,302.06,101.75,632,1727870
63,4,5,813,31,32,25,7,245,568,630.28,538.58,91.7,510,3133743
64,5,6,784,32,24,22,2,203,581,625.06,590.89,34.17,525,2550257
65,6,7,813,23,18,16,2,172,641,532.52,511.46,21.06,597,2117836
66,7,6,804,18,16,12,4,128,676,391.14,328.83,62.31,644,1624000
67,8,3,817,29,22,17,5,213,604,651.73,563.91,87.82,554,2617319
68,9,7,799,15,14,10,4,120,679,365.29,286.15,79.14,651,1504096
69,10,5,806,22,16,13,3,145,661,440.74,402.96,37.78,625,1800579
70,1,3,814,12,12,10,2,108,706,328.57,257.39,71.18,684,1342644
71,2,3,815,17,20,15,5,148,667,387.34,299.41,87.93,633,1905356
72,3,6,799,21,22,16,6,170,629,468.96,370.53,98.43,589,2170678
73,4,6,818,19,18,14,4,146,672,414.04,350.9,63.14,638,1847774
74,5,6,792,25,22,19,3,219,573,720.7,635.76,84.94,527,2679641
75,6,9,817,20,15,13,2,151,666,506.11,475.47,30.64,632,1844497
76,7,7,781,18,21,15,6,180,601,553.07,442.77,110.3,567,2256144
77,8,2,818,20,18,15,3,176,642,569.31,503.48,65.83,606,2159384
78,9,7,790,27,23,20,3,204,586,657.34,599.11,58.23,536,2542240
79,10,9,818,20,17,16,1,167,651,526.77,505.74,21.03,615,2047497
80,1,2,810,17,16,14,2,134,676,407.47,358.87,48.6,644,1686322
81,2,7,819,20,20,17,3,180,639,561.05,516.01,45.04,601,2237740
82,3,3,799,19,17,13,4,156,643,464.18,412.11,52.07,607,1933240
83,4,7,806,22,18,13,5,152,654,429.6,367.28,62.32,614,1910096
84,5,5,807,26,17,15,2,139,668,404.85,381.95,22.9,624,1756661
85,6,1,808,18,16,13,3,147,661,485.19,429.48,55.71,627,1821353
86,7,1,818,21,20,15,5,214,604,681.55,554.11,127.44,566,2590898
87,8,5,809,18,14,12,2,133,676,423.45,392.44,31.01,644,1639127
88,9,2,807,21,18,14,4,186,621,598.63,483.89,114.74,581,2263254
89,10,6,819,22,20,17,3,160,659,435.5,382.62,52.88,619,2030000
90,1,10,789,9,13,9,4,130,659,424.72,321.23,103.49,641,1589562
91,2,2,806,14,17,13,4,155,651,476.71,387.65,89.06,623,1922853
92,3,6,792,11,14,10,4,125,667,381.41,274.31,107.1,647,1556031
93,4,3,800,16,15,12,3,143,657,442.77,397.78,44.99,629,1761401
94,5,5,806,23,20,16,4,169,637,476.85,389.54,87.31,595,2123483
95,6,5,790,14,15,11,4,112,678,333.73,292.57,41.16,650,1439404
96,7,5,776,16,19,14,5,151,625,419.0,323.59,95.41,595,1918113
97,8,6,817,29,29,22,7,279,538,904.35,740.37,163.98,484,3431689
98,9,7,790,15,12,9,3,107,683,327.32,261.96,65.36,657,1332257
99,10,3,803,17,17,12,5,141,662,393.65,314.53,79.12,632,1777435
100,1,8,783,12,12,10,2,112,671,343.21,284.32,58.89,649,1384192
101,2,9,798,14,17,12,5,147,651,436.54,370.33,66.21,625,1839757
102,3,3,819,18,15,12,3,151,668,497.0,433.52,63.48,634,1844497
103,4,5,790,14,17,10,7,173,617,569.03,384.48,184.55,593,2109819
104,5,5,779,22,18,15,3,157,622,478.92,404.49,74.43,584,1962031
105,6,4,819,20,17,15,2,164,655,526.14,490.76,35.38,619,2016336
106,7,2,811,23,17,14,3,144,667,445.92,396.52,49.4,629,1808596
107,8,9,787,16,15,11,4,154,633,516.44,443.77,72.67,603,1875658
108,9,7,770,15,17,13,4,149,621,464.69,393.22,71.47,591,1860531
109,10,8,763,16,13,11,2,127,636,378.19,357.13,21.06,608,1558401
110,1,9,793,9,10,7,3,97,696,309.25,268.12,41.13,680,1191579
111,2,8,814,15,11,10,1,79,735,236.64,232.56,4.08,707,1023017
112,3,8,799,15,19,13,6,139,660,367.39,287.63,79.76,632,1793469
113,4,10,770,11,14,11,3,131,639,393.02,344.39,48.63,617,1618353
114,5,10,770,13,13,11,2,148,622,496.63,454.18,42.45,596,1776528
115,6,5,798,13,11,9,2,115,683,371.21,328.08,43.13,657,1396949
116,7,9,816,9,14,8,6,103,713,279.51,178.8,100.71,697,1327517
117,8,7,771,13,14,11,3,134,637,416.1,388.22,27.88,611,1649514
118,9,6,787,18,16,13,3,169,618,554.21,502.04,52.17,586,2049867
119,10,5,766,14,10,9,1,116,650,378.04,316.0,62.04,624,1388932
120,1,5,742,9,8,6,2,99,643,343.85,276.83,67.02,627,1175545
121,2,10,738,13,14,10,4,127,611,398.61,325.18,73.43,587,1576805
122,3,6,776,14,13,11,2,123,653,352.19,327.7,24.49,625,1516853
123,4,6,776,12,12,8,4,133,643,455.99,336.27,119.72,621,1602319
124,5,5,758,13,13,9,4,120,638,373.06,320.55,52.51,614,1485692
125,6,5,804,16,18,14,4,175,629,533.09,424.73,108.36,597,2148997
126,7,5,816,14,14,11,3,142,674,465.48,409.09,56.39,648,1732610
127,8,6,792,16,13,12,1,140,652,460.11,420.57,39.54,622,1693432
128,9,8,794,14,13,10,3,128,666,422.01,353.01,69.0,640,1568788
129,10,4,810,13,13,11,2,132,678,444.29,384.48,59.81,652,1610336
