vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,Movement,Passenger,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1092,19.986,36,34,547,1962.47,1892.15,70.32,467,39,39
1,2,2,1094,37.224,35,34,510,1839.6,1789.36,50.24,502,41,41
2,3,3,1124,47.212,35,33,537,1947.39,1877.59,69.8,507,40,40
3,4,4,1048,54.894,32,30,465,1679.26,1605.75,73.51,503,40,40
4,5,5,1058,51.024,33,30,455,1618.49,1539.61,78.88,535,34,34
5,6,6,1081,25.474,31,29,446,1612.94,1516.09,96.85,571,32,32
6,7,7,1093,72.944,36,33,490,1731.44,1666.54,64.9,519,42,42
7,8,8,952,75.704,33,29,384,1338.22,1271.08,67.14,496,36,36
8,9,9,950,63.968,30,28,390,1358.03,1339.72,18.31,494,33,33
9,10,10,1031,32.835,34,33,464,1666.82,1596.93,69.89,491,38,38
10,1,1,978,34.101,34,30,446,1580.43,1466.48,113.95,460,36,36
11,2,2,1117,43.281,34,31,415,1448.07,1358.6,89.47,624,39,39
12,3,3,987,47.582,29,27,410,1479.39,1408.57,70.82,505,36,36
13,4,4,994,40.527,31,26,381,1297.42,1201.31,96.11,545,34,34
14,5,5,1008,40.24,29,26,388,1380.81,1278.67,102.14,552,34,34
15,6,6,974,25.568,28,25,335,1161.29,1058.49,102.8,579,30,30
16,7,7,995,34.542,30,27,368,1291.77,1211.55,80.22,565,31,31
17,8,8,976,103.558,33,30,399,1379.54,1316.05,63.49,497,40,40
18,9,9,969,65.28,30,27,369,1277.21,1232.13,45.08,536,32,32
19,10,10,960,43.174,27,22,328,1161.98,1007.73,154.25,570,31,31
20,1,1,1106,23.003,31,29,399,1403.2,1377.46,25.74,637,35,35
21,2,2,1100,78.096,44,36,454,1435.95,1345.0,90.95,566,40,40
22,3,3,998,60.284,33,29,415,1442.16,1306.42,135.74,515,34,34
23,4,4,1042,25.986,30,25,339,1154.26,1069.49,84.77,645,29,29
24,5,5,960,39.428,35,29,389,1323.89,1156.67,167.22,497,37,37
25,6,6,1114,56.572,31,28,369,1272.17,1210.95,61.22,673,36,36
26,7,7,916,38.896,26,21,292,964.27,873.52,90.75,576,24,24
27,8,8,956,46.053,30,25,316,1066.23,977.0,89.23,574,33,33
28,9,9,964,113.973,31,25,317,1031.16,941.22,89.94,585,31,31
29,10,10,938,31.095,28,24,329,1145.69,1018.9,126.79,547,31,31
30,1,1,943,37.337,34,27,348,1151.5,993.05,158.45,535,30,30
31,2,2,912,62.824,34,26,305,954.78,810.93,143.85,541,33,33
32,3,3,1004,20.665,30,23,291,880.54,771.83,108.71,651,31,31
33,4,4,983,30.966,20,16,238,816.93,707.73,109.2,707,19,19
34,5,5,991,41.303,44,32,387,1226.82,984.77,242.05,524,40,40
35,6,6,1035,54.824,34,23,316,981.33,813.78,167.55,655,32,32
36,7,7,952,60.3,32,25,298,994.39,824.6,169.79,600,27,27
37,8,8,1101,19.197,33,27,343,1136.89,1004.69,132.2,692,33,33
38,9,9,1087,50.237,18,14,195,656.17,568.92,87.25,852,20,20
39,10,10,1116,47.45,29,24,306,1027.15,918.45,108.7,750,30,30
40,1,1,1054,90.658,34,29,337,1124.26,1021.49,102.77,635,41,41
41,2,2,1100,117.034,35,28,299,855.25,768.35,86.9,739,31,31
42,3,3,1133,48.127,42,30,360,1098.12,899.71,198.41,695,39,39
43,4,4,1029,18.282,25,18,228,697.36,607.04,90.32,757,22,22
44,5,5,1040,35.848,23,18,232,752.45,679.04,73.41,770,19,19
45,6,6,1044,42.574,28,23,250,785.2,736.38,48.82,738,28,28
46,7,7,989,70.694,30,25,288,934.36,825.54,108.82,649,26,26
47,8,8,1050,51.814,19,17,198,673.76,628.98,44.78,808,22,22
48,9,9,1062,55.539,36,28,368,1213.36,1058.21,155.15,616,39,39
49,10,10,958,32.388,31,27,337,1149.25,1026.5,122.75,553,34,34
50,1,1,1072,87.391,26,21,253,833.52,768.8,64.72,775,22,22
51,2,2,1036,100.984,25,22,226,704.21,636.99,67.22,754,28,28
52,3,3,1002,65.514,34,25,292,905.18,691.17,214.01,644,33,33
53,4,4,1105,52.109,27,20,268,860.33,731.61,128.72,779,29,29
54,5,5,1108,92.154,36,25,352,1136.53,893.23,243.3,694,31,31
55,6,6,1030,27.63,40,32,374,1189.33,992.9,196.43,584,36,36
56,7,7,950,53.624,17,13,193,654.37,513.88,140.49,721,18,18
57,8,8,1010,65.683,44,31,333,996.64,791.15,205.49,599,39,39
58,9,9,1118,50.301,40,30,352,1132.6,900.37,232.23,684,41,41
59,10,10,1001,43.174,32,25,292,927.34,726.97,200.37,653,28,28
60,1,1,1031,63.878,18,15,214,721.0,605.54,115.46,777,20,20
61,2,2,958,43.504,28,22,278,928.24,774.32,153.92,626,27,27
62,3,3,1063,85.312,30,25,282,904.39,813.21,91.18,721,30,30
63,4,4,1059,103.624,31,25,297,973.58,832.93,140.65,706,28,28
64,5,5,1050,61.447,22,15,206,645.1,513.86,131.24,800,22,22
65,6,6,1058,128.204,14,11,150,510.85,471.95,38.9,882,13,13
66,7,7,1062,87.937,26,22,221,695.61,638.23,57.38,791,25,25
67,8,8,1096,69.624,26,21,228,673.87,560.56,113.31,812,28,28
68,9,9,1049,69.368,31,23,267,830.79,658.83,171.96,720,31,31
69,10,10,1057,58.694,28,20,263,877.23,692.01,185.22,744,25,25
70,1,1,1048,104.004,26,20,227,712.8,601.2,111.6,771,25,25
71,2,2,1010,62.824,18,15,164,535.65,457.04,78.61,806,20,20
72,3,3,1061,53.678,32,25,256,744.58,595.02,149.56,743,31,31
73,4,4,1057,57.594,26,20,240,748.27,597.63,150.64,769,24,24
74,5,5,1002,55.622,22,16,206,641.66,528.87,112.79,754,21,21
75,6,6,1076,38.274,29,21,274,867.68,669.53,198.15,742,30,30
76,7,7,1057,33.16,25,18,229,737.54,564.6,172.94,784,22,22
77,8,8,1082,27.152,26,20,268,906.64,733.55,173.09,766,24,24
78,9,9,1003,104.674,16,13,164,541.46,466.51,74.95,805,17,17
79,10,10,1010,87.9,24,21,192,560.39,512.59,47.8,764,27,27
80,1,1,1035,19.538,26,19,210,584.72,436.35,148.37,771,27,27
81,2,2,1045,60.574,27,20,244,788.65,615.22,173.43,751,25,25
82,3,3,972,24.727,31,24,278,894.58,741.2,153.38,626,34,34
83,4,4,1051,127.848,22,17,202,613.37,534.82,78.55,805,22,22
84,5,5,808,88.228,12,11,125,423.52,375.73,47.79,653,15,15
85,6,6,1085,70.642,37,28,298,919.15,743.5,175.65,715,36,36
86,7,7,1020,97.714,26,20,227,720.22,586.26,133.96,745,24,24
87,8,8,1025,101.708,29,21,244,738.31,552.53,185.78,729,26,26
88,9,9,1062,51.204,27,18,241,748.04,540.1,207.94,771,25,25
89,10,10,1037,57.086,38,32,339,1081.28,967.74,113.54,628,35,35
90,1,1,997,112.558,19,14,137,357.5,283.17,74.33,820,20,20
91,2,2,996,71.968,28,19,224,682.07,475.14,206.93,722,25,25
92,3,3,877,100.848,19,14,158,459.25,368.86,90.39,681,19,19
93,4,4,995,103.624,16,12,118,357.49,277.68,79.81,845,16,16
94,5,5,1033,82.404,36,26,274,780.95,632.77,148.18,697,31,31
95,6,6,859,137.323,19,14,134,354.6,278.2,76.4,687,19,19
96,7,7,878,103.876,22,15,158,386.32,264.55,121.77,684,18,18
97,8,8,1019,57.924,30,24,268,849.21,643.06,206.15,697,27,27
98,9,9,1015,42.258,26,18,205,564.55,387.18,177.37,762,24,24
99,10,10,1029,120.191,31,22,238,667.4,555.16,112.24,735,28,28
100,1,1,995,106.898,21,14,162,481.03,373.68,107.35,797,18,18
101,2,2,869,94.534,21,18,170,507.18,447.28,59.9,655,22,22
102,3,3,809,92.314,18,14,148,433.36,367.78,65.58,621,20,20
103,4,4,910,109.474,17,11,124,371.26,250.32,120.94,750,18,18
104,5,5,1000,100.688,30,22,233,679.69,538.93,140.76,701,33,33
105,6,6,899,132.429,23,17,166,442.57,343.13,99.44,695,19,19
106,7,7,1021,74.912,9,8,79,243.83,221.63,22.2,924,9,9
107,8,8,866,83.148,19,16,154,445.6,363.54,82.06,666,23,23
108,9,9,994,29.28,28,19,227,668.36,461.95,206.41,723,22,22
109,10,10,933,107.818,22,16,161,440.64,355.84,84.8,730,21,21
110,1,1,882,57.798,11,8,88,259.66,186.41,73.25,774,10,10
111,2,2,832,93.866,16,10,117,318.09,205.04,113.05,689,13,13
