horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,4233,15,390670.0,20.01
20,50,23,23,16,16,4217,15,883410.0,20.005
40,70,26,26,14,30,4203,15,1001790.0,20.005
60,90,31,31,18,48,4185,15,1080370.0,20.005
80,110,37,37,22,70,4163,15,1151050.0,20.005
100,130,43,43,26,96,4137,15,1336420.0,20.005
120,150,73,73,23,119,4114,15,1963090.0,20.006
140,170,132,130,86,205,4026,17,6258120.0,20.73
160,190,110,106,74,279,3949,20,8501780.0,20.136
180,210,96,94,66,345,3881,22,5599070.0,20.22
200,230,80,77,49,394,3829,25,6275870.0,20.12
220,250,71,71,44,438,3785,25,1861940.0,20.007
240,270,114,114,48,486,3737,25,3402350.0,20.031
260,290,179,175,113,599,3622,27,10391270.0,20.009
280,310,176,170,101,700,3515,33,13580710.0,20.011
300,330,169,165,106,806,3405,37,10395870.0,20.017
320,350,143,138,87,893,3315,40,11737430.0,20.014
340,370,123,119,82,975,3229,44,9925940.0,20.699
360,390,88,88,66,1041,3163,44,2746510.0,20.261
380,410,78,78,46,1087,3117,44,2594120.0,20.057
400,430,80,79,52,1139,3065,44,4014650.0,20.035
420,450,68,67,45,1184,3019,45,3823320.0,20.237
440,470,60,60,38,1222,2981,45,2114540.0,20.007
460,490,68,68,39,1261,2942,45,2344710.0,20.258
480,510,89,89,51,1312,2891,45,2795200.0,20.21
500,530,130,130,77,1389,2814,45,3324110.0,20.009
520,550,135,134,88,1477,2725,46,5144880.0,20.298
540,570,131,131,79,1556,2646,46,3407990.0,20.204
560,590,125,123,81,1637,2563,48,6331180.0,20.239
580,610,136,133,81,1718,2480,50,8489610.0,20.927
600,630,163,162,88,1806,2391,51,5884040.0,20.009
620,650,204,203,134,1940,2257,51,6914400.0,20.015
640,670,224,220,120,2060,2133,55,10941320.0,20.013
660,690,286,282,153,2213,1976,59,12330770.0,20.013
680,710,352,337,196,2409,1770,69,28336180.0,20.019
700,730,369,323,188,2597,1564,87,71098720.0,20.02
720,750,334,274,180,2777,1339,132,92377930.0,20.018
740,770,237,209,128,2905,1186,157,47606440.0,20.016
760,790,207,203,125,3030,1058,160,11580220.0,20.015
780,810,181,174,112,3142,939,167,13863970.0,20.012
800,830,171,167,99,3241,836,171,8715110.0,20.009
820,850,191,185,108,3349,722,177,12494600.0,20.01
840,870,170,159,107,3456,604,188,19313520.0,20.009
860,890,138,132,85,3541,513,194,12521900.0,20.008
880,910,110,108,69,3610,442,196,6879890.0,20.298
900,930,116,108,66,3676,368,204,15765880.0,20.998
920,950,111,108,71,3747,295,206,8591280.0,20.424
940,970,107,102,63,3810,230,208,12177160.0,20.268
960,990,97,93,65,3875,162,211,10013500.0,20.088
980,1010,82,79,47,3922,113,213,7311460.0,20.186
1000,1030,69,68,51,3973,61,214,3814890.0,20.007
1020,1050,40,40,30,4003,31,214,1564700.0,20.005
1040,1070,23,21,14,4017,15,216,3914540.0,20.089
1060,1090,15,15,13,4030,2,216,672370.0,20.003
1080,1110,2,2,2,4032,0,216,98330.0,20.007
1100,1130,0,0,0,4032,0,216,,0.0
1120,1150,0,0,0,4032,0,216,,0.0
