vehicle_id,home_depot,final_node,final_available_time,Total_Passenger,Total_Movement,Passenger_Movement,Empty_Movement,total_flight_time_min,total_ground_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,Total_Cost
0,2,2,804,58,27,23,4,243,561,800.22,700.86,99.36,479,3020949
1,3,3,816,34,23,17,6,207,609,675.65,544.64,131.01,559,2573401
2,5,5,808,44,25,21,4,239,569,784.61,681.61,103.0,499,2942593
3,7,7,826,45,26,17,9,233,593,763.24,568.34,194.9,529,2898675
4,9,9,765,20,15,12,3,138,627,448.68,348.87,99.81,595,1709466
5,2,2,824,34,24,18,6,196,628,614.16,459.66,154.5,572,2477548
6,3,3,807,24,21,15,6,170,637,528.23,381.01,147.22,595,2152274
7,5,5,808,20,16,12,4,152,656,479.78,403.91,75.87,618,1873288
8,7,7,813,14,14,10,4,113,700,338.23,230.56,107.67,672,1431387
9,9,9,823,15,15,9,6,135,688,443.4,254.43,188.97,660,1678305
10,2,2,816,23,21,14,7,191,625,619.44,437.37,182.07,585,2370401
11,3,3,806,27,18,14,4,166,640,544.4,436.73,107.67,590,2055514
12,5,5,817,15,12,8,4,96,721,299.84,212.02,87.82,697,1218000
13,7,7,810,9,11,5,6,90,720,264.15,124.64,139.51,702,1137274
14,9,9,832,12,15,8,7,127,705,415.56,225.83,189.73,683,1595209
15,2,2,778,23,16,13,3,178,600,593.83,511.94,81.89,556,2143350
16,3,3,793,12,11,6,5,101,692,334.81,192.76,142.05,672,1251531
17,5,5,816,23,13,10,3,134,682,450.31,371.24,79.07,648,1631110
18,7,7,739,12,9,4,5,73,666,220.36,99.36,121.0,652,923887
19,9,9,824,15,10,8,2,128,696,438.99,353.97,85.02,672,1513576
20,2,2,747,12,10,7,3,80,667,261.14,182.07,79.07,647,1015000
21,3,3,743,12,11,8,3,97,646,312.0,236.57,75.43,626,1209983
22,5,5,805,17,10,8,2,91,714,290.05,262.04,28.01,686,1129257
23,7,7,757,4,7,3,4,57,700,179.78,79.07,100.71,692,720887
24,9,9,751,10,8,6,2,88,663,300.99,234.87,66.12,645,1061288
25,2,2,757,15,7,6,1,72,685,241.75,214.18,27.57,659,876692
26,3,3,752,10,9,4,5,73,679,220.36,107.67,112.69,665,923887
27,5,5,729,12,9,7,2,72,657,228.15,194.02,34.13,635,913500
28,7,7,597,2,3,1,2,25,572,69.5,23.93,45.57,568,314887
29,9,9,740,7,8,5,3,84,656,268.38,160.77,107.61,642,1019740
30,2,2,756,2,4,2,2,36,720,119.62,59.81,59.81,716,447548
31,3,3,782,6,7,6,1,65,717,209.0,185.07,23.93,705,803983
32,5,5,457,8,3,2,1,40,417,138.75,76.71,62.04,405,470692
33,7,7,727,6,5,2,3,49,678,154.6,80.35,74.25,670,600983
34,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
35,2,2,739,2,3,2,1,39,700,139.85,89.61,50.24,696,460305
36,3,3,332,3,2,1,1,30,302,105.56,52.78,52.78,296,348418
37,5,5,481,4,3,2,1,40,441,138.75,76.71,62.04,433,470692
38,7,7,604,4,3,1,2,25,579,69.5,23.93,45.57,575,314887
39,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
40,2,2,312,1,2,1,1,16,296,55.14,27.57,27.57,294,203000
41,3,3,544,4,2,1,1,16,528,47.86,23.93,23.93,522,203000
42,5,5,603,7,6,3,3,65,538,208.25,108.95,99.3,524,785579
43,7,7,607,4,4,2,2,28,579,77.22,31.65,45.57,573,364452
44,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
45,2,2,357,4,3,2,1,19,338,55.58,28.01,27.57,332,252565
46,3,3,562,2,2,1,1,30,532,105.56,52.78,52.78,528,348418
47,5,5,543,4,2,2,0,16,527,47.86,47.86,0.0,523,203000
48,7,7,649,2,3,2,1,24,625,70.01,37.77,32.24,621,304500
49,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
50,2,2,389,4,2,1,1,16,373,55.14,27.57,27.57,369,203000
51,3,3,562,3,2,1,1,30,532,105.56,52.78,52.78,528,348418
52,5,5,544,4,3,2,1,19,525,55.58,51.5,4.08,519,252565
53,7,7,613,1,3,1,2,25,588,69.5,23.93,45.57,586,314887
54,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
55,2,2,374,1,2,1,1,16,358,55.14,27.57,27.57,356,203000
56,3,3,562,3,2,1,1,16,546,47.86,23.93,23.93,540,203000
57,5,5,364,2,2,2,0,16,348,55.14,55.14,0.0,344,203000
58,7,7,633,1,2,1,1,20,613,64.48,32.24,32.24,611,244548
59,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
