vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1119,19.192,597,1906.25,1745.55,160.7,464,29,29
1,2,2,1083,51.989,527,1650.54,1486.03,164.51,498,29,29
2,3,3,1122,45.334,594,1886.35,1810.51,75.84,460,34,34
3,4,4,1098,48.297,545,1723.81,1599.98,123.83,493,30,30
4,5,5,1115,39.292,512,1581.96,1494.19,87.77,547,28,28
5,6,6,1121,26.365,613,1904.44,1749.11,155.33,440,34,34
6,7,7,1088,72.944,556,1721.08,1615.69,105.39,470,31,31
7,8,8,1046,88.102,506,1576.35,1450.77,125.58,482,29,29
8,9,9,1124,27.932,560,1693.44,1453.74,239.7,504,30,30
9,10,10,1083,99.814,539,1669.66,1593.82,75.84,474,35,35
10,1,1,1113,33.901,607,1820.05,1635.56,184.49,440,33,33
11,2,2,1078,43.504,549,1658.79,1448.54,210.25,465,32,32
12,3,3,1103,47.72,573,1744.93,1424.02,320.91,470,30,30
13,4,4,1102,25.455,584,1790.14,1566.7,223.44,456,31,31
14,5,5,1139,38.937,617,1857.67,1521.51,336.16,452,35,35
15,6,6,1085,43.492,505,1533.75,1246.65,287.1,526,27,27
16,7,7,1097,46.641,523,1518.86,1350.56,168.3,514,30,30
17,8,8,1140,68.403,503,1538.9,1265.14,273.76,589,24,24
18,9,9,1075,29.699,534,1599.9,1358.1,241.8,483,29,29
19,10,10,1049,32.392,549,1620.09,1305.68,314.41,434,33,33
20,1,1,1073,24.829,544,1681.7,1576.19,105.51,467,31,31
21,2,2,1081,52.944,504,1513.75,1357.06,156.69,513,32,32
22,3,3,1130,47.847,520,1550.24,1313.23,237.01,548,31,31
23,4,4,1103,16.947,554,1591.3,1294.21,297.09,487,31,31
24,5,5,1133,77.781,591,1802.01,1601.65,200.36,476,33,33
25,6,6,1074,25.241,548,1629.75,1359.77,269.98,462,32,32
26,7,7,1077,32.681,536,1554.83,1336.94,217.89,473,34,34
27,8,8,1127,28.338,552,1613.43,1332.66,280.77,513,31,31
28,9,9,1128,32.669,560,1621.8,1276.47,345.33,510,29,29
29,10,10,1114,21.926,602,1733.57,1454.99,278.58,438,37,37
30,1,1,1006,55.344,513,1507.0,1100.4,406.6,437,28,28
31,2,2,1107,59.908,525,1527.28,1200.29,326.99,524,29,29
32,3,3,940,40.964,469,1350.89,1116.04,234.85,417,27,27
33,4,4,1006,57.594,538,1586.46,1242.64,343.82,410,29,29
34,5,5,1101,28.249,513,1456.07,1237.74,218.33,524,32,32
35,6,6,1012,38.274,511,1535.99,1122.0,413.99,449,26,26
36,7,7,1127,42.54,498,1455.08,1112.19,342.89,577,26,26
37,8,8,1005,18.372,484,1375.74,1137.33,238.41,467,27,27
38,9,9,1005,54.935,430,1197.65,935.36,262.29,527,24,24
39,10,10,1086,43.237,531,1548.71,1292.16,256.55,493,31,31
40,1,1,1027,42.544,441,1297.95,1030.32,267.63,532,27,27
41,2,2,1018,15.888,427,1256.49,917.58,338.91,543,24,24
