vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,Movement,Passenger,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1094,73.102,35,32,501,1778.4,1711.92,66.48,519,37,37
1,2,2,1114,55.954,39,35,514,1830.9,1720.56,110.34,520,40,40
2,3,3,1100,48.38,36,32,511,1828.38,1758.54,69.84,513,38,38
3,4,4,1091,18.814,38,36,504,1791.79,1726.71,65.08,499,44,44
4,5,5,1118,39.969,39,34,531,1882.93,1762.62,120.31,513,37,37
5,6,6,1106,29.263,40,38,495,1750.51,1657.68,92.83,527,42,42
6,7,7,1071,62.198,37,35,516,1859.35,1797.17,62.18,467,44,44
7,8,8,1048,73.696,38,32,464,1634.48,1482.64,151.84,512,36,36
8,9,9,1028,83.2,32,30,453,1611.9,1557.59,54.31,501,37,37
9,10,10,1114,57.636,43,38,551,1937.69,1813.55,124.14,473,45,45
10,1,1,1106,55.344,40,35,509,1803.87,1678.71,125.16,511,43,43
11,2,2,1113,44.424,35,31,473,1674.03,1551.14,122.89,560,40,40
12,3,3,1094,42.596,44,34,492,1657.18,1469.26,187.92,516,43,43
13,4,4,1005,46.252,38,30,440,1531.36,1286.74,244.62,497,34,34
14,5,5,1015,41.759,40,31,452,1521.45,1255.74,265.71,487,38,38
15,6,6,1059,90.108,37,32,472,1634.34,1533.78,100.56,517,35,35
16,7,7,1008,60.588,38,34,447,1536.07,1451.58,84.49,479,41,41
17,8,8,1063,76.442,44,35,479,1616.79,1370.77,246.02,504,40,40
18,9,9,1031,82.709,37,29,430,1468.98,1245.89,223.09,533,34,34
19,10,10,1009,16.546,38,30,449,1531.05,1328.07,202.98,482,39,39
20,1,1,1059,29.996,41,35,486,1657.59,1508.67,148.92,489,42,42
21,2,2,1116,58.524,47,37,511,1704.9,1516.23,188.67,525,40,40
22,3,3,1042,51.124,37,29,385,1261.54,1126.1,135.44,579,39,39
23,4,4,1048,23.763,46,36,491,1649.68,1369.35,280.33,471,43,43
24,5,5,1051,29.212,46,37,484,1626.14,1396.61,229.53,473,47,47
25,6,6,1019,25.411,39,32,441,1502.37,1257.53,244.84,494,42,42
26,7,7,1081,15.549,43,33,466,1599.74,1288.82,310.92,541,37,37
27,8,8,1065,30.773,42,36,484,1670.25,1505.52,164.73,497,42,42
28,9,9,1094,47.57,46,35,463,1540.91,1287.82,253.09,547,42,42
29,10,10,1087,38.472,44,35,476,1597.24,1407.9,189.34,521,45,45
30,1,1,1089,15.282,45,35,469,1566.3,1289.82,276.48,544,38,38
31,2,2,1019,36.297,47,35,427,1374.06,1111.16,262.9,510,41,41
32,3,3,1058,67.677,44,33,451,1475.52,1222.19,253.33,527,40,40
33,4,4,1018,48.367,40,32,437,1480.23,1319.56,160.67,507,37,37
34,5,5,1045,31.195,42,29,489,1655.33,1336.93,318.4,494,31,31
35,6,6,1053,85.536,47,34,438,1413.97,1161.75,252.22,523,46,46
36,7,7,1061,16.155,49,35,467,1549.68,1195.68,354.0,518,38,38
37,8,8,1080,34.424,52,34,488,1583.52,1184.43,399.09,512,40,40
38,9,9,1069,41.96,39,32,407,1351.62,1151.4,200.22,582,40,40
39,10,10,1048,40.816,51,36,493,1621.84,1278.46,343.38,467,44,44
40,1,1,1085,97.051,47,34,462,1493.29,1235.05,258.24,545,39,39
41,2,2,1132,53.525,47,35,462,1564.27,1258.58,305.69,578,46,46
42,3,3,1108,48.106,43,32,460,1540.94,1154.46,386.48,572,38,38
43,4,4,1000,45.476,55,34,466,1451.64,992.7,458.94,458,38,38
44,5,5,1041,30.916,48,33,460,1479.88,1135.11,344.77,499,41,41
45,6,6,1051,30.218,49,34,447,1439.63,1092.89,346.74,526,39,39
46,7,7,1093,59.896,42,29,418,1383.56,1049.84,333.72,599,38,38
47,8,8,1041,40.744,50,33,451,1453.2,1073.37,379.83,516,37,37
48,9,9,1126,30.373,53,32,464,1441.93,1006.4,435.53,578,42,42
49,10,10,1098,104.149,51,37,450,1434.21,1166.96,267.25,562,43,43
50,1,1,1018,48.159,45,33,410,1341.16,1086.77,254.39,530,39,39
51,2,2,1034,31.453,54,38,428,1328.41,1000.34,328.07,510,48,48
52,3,3,1085,46.628,41,26,422,1380.81,944.23,436.58,607,28,28
53,4,4,1052,27.607,46,30,437,1394.06,1037.91,356.15,539,38,38
54,5,5,1036,73.259,49,34,440,1407.14,1111.37,295.77,518,39,39
55,6,6,1003,26.148,43,31,391,1285.72,1000.28,285.44,540,36,36
56,7,7,1064,42.346,43,27,420,1364.11,1014.5,349.61,580,32,32
57,8,8,993,100.254,54,33,421,1277.22,914.94,362.28,494,39,39
58,9,9,1099,32.715,48,33,457,1448.69,1108.15,340.54,566,38,38
59,10,10,1055,69.851,54,36,441,1397.08,988.32,408.76,526,44,44
60,1,1,1012,44.866,42,27,366,1179.21,811.36,367.85,572,37,37
61,2,2,1049,51.116,45,31,423,1329.89,1025.85,304.04,554,36,36
62,3,3,1030,30.186,44,31,385,1174.33,920.03,254.3,569,38,38
63,4,4,1066,33.06,40,28,438,1482.28,1098.57,383.71,560,34,34
64,5,5,1065,69.356,49,35,431,1334.96,1028.99,305.97,554,40,40
