vehicle_id,home_depot,final_node,final_available_time,Total_Passenger,Total_Movement,Passenger_Movement,Empty_Movement,total_flight_time_min,total_ground_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,Total_Cost
0,1,1,818,67,36,30,6,356,462,1195.43,1040.5,154.93,372,4360316
1,2,2,821,67,31,27,4,226,595,652.73,592.26,60.47,503,2917986
2,3,3,811,66,33,31,2,287,524,886.48,832.18,54.3,424,3588401
3,4,4,818,67,30,28,2,258,560,813.32,780.32,33.0,472,3231966
4,5,5,834,56,30,29,1,283,551,919.8,857.76,62.04,471,3491641
5,6,6,817,48,34,27,7,315,502,1026.57,887.78,138.79,424,3897641
6,7,7,826,59,34,31,3,298,528,942.52,872.09,70.43,442,3721062
7,8,8,822,53,30,28,2,227,595,672.51,626.38,46.13,515,2909969
8,9,9,815,53,29,25,4,244,571,736.81,644.26,92.55,489,3068144
9,10,10,813,49,30,27,3,270,543,824.92,763.75,61.17,473,3356610
10,1,1,818,41,24,22,2,222,596,718.06,683.22,34.84,530,2747610
11,2,2,814,46,31,25,6,230,584,644.04,552.45,91.59,510,2959534
12,3,3,817,52,26,25,1,213,604,606.13,593.53,12.6,530,2690935
13,4,4,812,35,24,21,3,215,597,659.98,615.02,44.96,537,2674901
14,5,5,821,44,28,25,3,250,571,742.73,692.26,50.47,505,3112062
15,6,6,817,46,33,30,3,292,525,875.67,820.61,55.06,447,3640336
16,7,7,815,47,28,24,4,232,583,665.92,605.17,60.75,511,2925096
17,8,8,824,42,30,27,3,235,589,708.92,629.63,79.29,523,2993065
18,9,9,830,42,27,24,3,224,606,656.89,571.11,85.78,534,2823596
19,10,10,807,53,31,27,4,269,538,807.52,706.33,101.19,460,3364627
20,1,1,825,50,29,27,2,234,591,661.23,642.01,19.22,509,2964274
21,2,2,808,50,33,28,5,299,509,912.95,808.34,104.61,427,3713045
22,3,3,823,40,25,21,4,222,601,679.97,606.05,73.92,539,2766014
23,4,4,816,37,24,21,3,190,626,564.62,491.57,73.05,564,2415226
24,5,5,812,38,32,24,8,279,533,860.03,729.38,130.65,465,3486901
25,6,6,817,44,32,26,6,287,530,900.99,791.91,109.08,452,3569997
26,7,7,826,48,30,26,4,281,545,895.34,828.55,66.79,463,3470867
27,8,8,803,51,29,24,5,232,571,671.46,581.56,89.9,491,2943500
28,9,9,791,35,23,20,3,232,559,767.43,670.57,96.86,503,2833076
29,10,10,809,31,24,21,3,202,607,602.15,513.72,88.43,555,2539870
30,1,1,822,34,27,24,3,242,580,723.85,697.81,26.04,522,3010562
31,2,2,816,37,24,20,4,191,625,581.09,489.9,91.19,569,2425613
32,3,3,813,32,25,21,4,214,599,636.8,587.53,49.27,543,2682918
33,4,4,817,42,25,22,3,190,627,517.05,487.61,29.44,555,2433630
