horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,4,0,0,3320,0,1265942,20.003
20,50,23,10,7,7,3313,0,2836009,20.026
40,70,35,13,7,14,3297,9,4644614,20.028
60,90,38,17,12,26,3279,15,4953136,20.083
80,110,44,18,12,38,3260,22,5465049,20.046
100,130,53,26,13,51,3239,30,6272953,20.018
120,150,88,55,19,70,3207,43,10131651,20.212
140,170,138,100,62,132,3137,51,14519438,20.415
160,190,133,67,50,182,3062,76,15913832,20.38
180,210,120,62,44,226,2992,102,14680877,20.083
200,230,102,46,29,255,2940,125,12385404,20.153
220,250,93,36,22,277,2893,150,11626933,20.07
240,270,132,63,26,303,2849,168,16379091,20.249
260,290,201,175,112,415,2713,192,27930117,20.014
280,310,177,169,99,514,2609,197,23864696,20.01
300,330,172,164,108,622,2498,200,22019874,20.01
320,350,145,100,62,684,2431,205,16044605,20.137
340,370,148,78,52,736,2355,229,17499310,20.152
360,390,123,57,48,784,2274,262,15720192,20.14
380,410,98,45,24,808,2231,281,12594375,20.059
400,430,103,54,37,845,2174,301,12519076,20.075
420,450,86,42,29,874,2127,319,10851142,20.066
440,470,77,33,24,898,2087,335,10057247,20.036
460,490,83,38,24,922,2050,348,10772996,20.101
480,510,106,51,26,948,2004,368,13056272,20.024
500,530,152,98,61,1009,1924,387,17184322,20.468
520,550,154,99,65,1074,1842,404,17929318,20.491
540,570,157,90,58,1132,1760,428,18849846,20.177
560,590,148,71,47,1179,1683,458,18201245,20.178
580,610,165,87,53,1232,1602,486,20099433,20.009
600,630,193,156,82,1314,1491,515,24884246,20.018
620,650,212,198,131,1445,1350,525,27763378,20.013
640,670,225,217,118,1563,1227,530,29185950,20.016
660,690,285,257,131,1694,1089,537,35145700,20.014
680,710,370,293,161,1855,898,567,42930006,20.028
700,730,398,283,167,2022,683,615,46610143,20.026
720,750,351,250,174,2196,463,661,42319654,20.022
740,770,259,198,120,2316,299,705,30801622,20.019
760,790,218,199,125,2441,157,722,24735878,20.012
780,810,157,149,110,2551,42,727,18211331,20.01
800,816,42,13,13,2564,23,733,5896466,20.268
