vehicle_id,home_depot,final_node,final_available_time,Total_Passenger,Total_Movement,Passenger_Movement,Empty_Movement,total_flight_time_min,total_ground_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,Total_Cost
0,1,1,826,63,29,26,3,238,588,744.13,675.29,68.84,524,3005822
1,2,2,785,49,32,27,5,258,527,815.6,721.85,93.75,455,3268774
2,3,3,823,44,31,27,4,280,543,919.55,817.73,101.82,479,3478884
3,4,4,815,54,29,25,4,274,541,873.66,793.88,79.78,469,3379754
4,5,5,803,45,25,24,1,226,577,701.01,688.25,12.76,515,2807562
5,6,6,819,57,36,32,4,297,522,888.3,822.3,66.0,444,3747483
6,7,7,817,57,36,29,7,300,517,902.85,790.98,111.87,437,3778644
7,8,8,810,56,33,28,5,284,526,896.47,793.46,103.01,448,3557240
8,9,9,817,49,33,29,4,303,514,928.33,823.73,104.6,442,3754593
9,10,10,827,56,32,28,4,276,551,839.42,758.3,81.12,473,3455740
10,1,1,821,49,37,30,7,310,511,938.72,822.38,116.34,433,3900918
11,2,2,818,46,31,26,5,271,547,815.45,748.18,67.27,481,3385401
12,3,3,819,46,33,32,1,304,515,942.73,933.12,9.61,439,3764980
13,4,4,820,48,32,27,5,252,568,716.15,648.79,67.36,492,3206452
14,5,5,819,43,28,24,4,251,568,761.96,677.92,84.04,508,3122449
15,6,6,818,50,27,24,3,224,594,714.23,646.72,67.51,522,2823596
16,7,7,812,42,27,24,3,239,573,737.26,673.35,63.91,507,2979401
17,8,8,826,41,33,27,6,263,563,786.25,678.08,108.17,495,3339113
18,9,9,816,33,26,23,3,224,592,686.3,611.87,74.43,536,2805192
19,10,10,819,50,28,25,3,261,558,811.78,722.2,89.58,482,3226319
20,1,1,779,40,28,24,4,295,484,925.44,891.89,33.55,422,3579477
21,2,2,819,40,29,24,5,233,586,657.61,587.02,70.59,522,2953887
22,3,3,784,37,23,20,3,200,584,647.5,592.77,54.73,528,2500692
23,4,4,821,42,26,23,3,240,581,778.17,733.21,44.96,515,2971384
24,5,5,799,32,29,24,5,266,533,819.13,732.08,87.05,477,3296658
25,6,6,813,45,32,27,5,277,536,820.08,739.35,80.73,466,3466127
26,7,7,819,44,29,25,4,241,578,725.65,671.08,54.57,508,3036983
27,8,8,822,38,22,19,3,173,649,509.86,441.18,68.68,593,2201839
28,9,9,808,37,32,26,6,277,531,856.34,724.26,132.08,469,3466127
29,10,10,820,39,36,29,7,320,500,959.21,826.7,132.51,428,3986384
30,1,1,813,38,30,24,6,268,545,813.53,713.74,99.79,483,3335836
31,2,2,822,44,33,27,6,282,540,846.57,765.92,80.65,462,3536466
32,3,3,811,39,31,28,3,262,549,764.6,720.15,44.45,481,3291918
33,4,4,820,31,24,19,5,200,620,586.48,513.15,73.33,572,2519096
34,5,5,774,27,16,14,2,135,639,417.13,392.92,24.21,597,1696709
35,6,6,819,33,28,25,3,270,549,856.17,801.11,55.06,489,3319802
36,7,7,826,36,27,22,5,228,598,652.03,577.05,74.98,538,2865144
37,8,8,818,22,21,18,3,171,647,527.6,481.31,46.29,605,2162661
38,9,9,757,18,18,12,6,173,584,542.32,396.61,145.71,552,2128223
39,10,10,813,35,22,18,4,207,606,647.34,536.11,111.23,552,2554997
40,1,1,821,29,30,21,9,282,539,897.1,761.25,135.85,485,3481254
41,2,2,802,23,21,16,5,168,634,495.79,427.42,68.37,592,2131500
42,3,3,821,33,28,23,5,238,583,733.15,637.51,95.64,523,2987418
43,4,4,821,14,14,9,5,125,696,362.79,282.47,80.32,670,1556031
44,5,5,833,38,26,20,6,223,610,694.35,567.69,126.66,552,2794805
45,6,6,819,38,27,25,2,266,553,857.57,836.51,21.06,487,3259850
46,7,7,818,17,19,14,5,159,659,473.37,421.31,52.06,627,2001209
47,8,8,806,31,21,19,2,184,622,567.18,495.32,71.86,568,2297692
48,9,9,816,17,19,14,5,180,636,550.68,420.83,129.85,604,2219336
49,10,10,809,31,24,21,3,207,602,621.39,546.66,74.73,552,2591805
50,1,1,807,25,24,19,5,224,583,736.24,659.37,76.87,535,2768384
51,2,2,799,23,24,19,5,177,622,482.76,403.57,79.19,578,2280195
52,3,3,809,27,24,20,4,234,575,725.78,681.29,44.49,529,2872254
53,4,4,826,26,22,17,5,190,636,604.18,475.49,128.69,588,2378418
54,5,5,799,26,24,19,5,209,590,640.72,532.85,107.87,546,2612579
55,6,6,796,22,20,17,3,206,590,669.87,589.57,80.3,548,2507802
56,7,7,834,18,23,15,8,231,603,728.37,520.68,207.69,569,2822689
57,8,8,793,21,18,16,2,164,629,531.53,461.51,70.02,587,2034740
58,9,9,816,22,20,16,4,203,613,690.75,561.63,129.12,571,2476641
59,10,10,823,28,24,19,5,227,596,723.4,622.56,100.84,546,2799545
60,1,1,750,15,16,11,5,157,593,500.01,413.03,86.98,565,1925223
61,2,2,817,27,21,18,3,161,656,460.37,408.31,52.06,610,2058791
62,3,3,814,12,14,11,3,132,682,424.04,347.36,76.68,658,1628740
63,4,4,825,27,22,18,4,183,642,551.21,481.05,70.16,598,2305709
64,5,5,818,25,16,13,3,127,691,359.17,304.77,54.4,653,1613613
65,6,6,824,22,18,15,3,145,679,404.71,356.28,48.43,641,1837387
66,7,7,817,23,20,15,5,198,619,618.4,557.83,60.57,577,2424706
67,8,8,817,21,19,15,4,183,634,576.74,477.46,99.28,596,2250497
68,9,9,794,20,14,11,3,112,682,330.71,245.65,85.06,652,1421000
69,10,10,777,19,18,14,4,198,579,669.16,561.71,107.45,543,2387898
70,1,1,823,17,14,11,3,114,709,331.45,270.84,60.61,677,1441774
71,2,2,788,19,14,12,2,120,668,376.09,325.13,50.96,640,1504096
72,3,3,797,14,14,11,3,131,666,405.62,331.43,74.19,640,1618353
73,4,4,816,18,16,12,4,154,662,494.15,392.49,101.66,632,1894062
74,5,5,791,19,17,15,2,126,665,345.4,317.16,28.24,629,1621630
75,6,6,819,26,17,15,2,127,692,348.49,313.65,34.84,648,1632017
76,7,7,804,15,18,13,5,166,638,530.52,393.56,136.96,608,2055514
77,8,8,821,31,25,23,2,193,628,536.63,510.35,26.28,572,2464791
78,9,9,800,12,11,8,3,107,693,317.79,272.11,45.68,669,1313853
79,10,10,795,22,21,17,4,203,592,598.5,510.1,88.4,550,2495045
80,1,1,819,20,15,13,2,155,664,520.92,492.55,28.37,630,1886045
81,2,2,814,22,17,13,4,140,674,393.87,336.55,57.32,638,1767048
82,3,3,819,23,19,17,2,172,647,535.76,491.34,44.42,607,2136240
83,4,4,817,13,15,11,4,143,674,444.48,368.69,75.79,648,1761401
84,5,5,807,22,12,11,1,130,677,439.9,406.38,33.52,643,1571158
85,6,6,818,19,19,16,3,174,644,510.39,415.35,95.04,608,2157014
86,7,7,799,11,13,9,4,147,652,480.08,356.86,123.22,632,1766141
87,8,8,835,23,20,16,4,193,642,580.36,471.97,108.39,600,2372771
88,9,9,813,12,13,9,4,105,708,289.19,193.02,96.17,686,1329887
89,10,10,752,10,9,7,2,101,651,335.47,290.5,44.97,633,1214723
90,1,1,783,18,14,12,2,116,667,350.12,303.34,46.78,635,1462548
91,2,2,825,16,16,11,5,129,696,386.65,290.04,96.61,670,1634387
92,3,3,750,13,15,12,3,140,610,445.14,366.07,79.07,584,1730240
93,4,4,752,11,14,10,4,123,629,375.16,324.02,51.14,609,1535257
94,5,5,814,24,21,18,3,163,651,442.62,412.21,30.41,605,2079565
95,6,6,816,16,14,11,3,118,698,344.66,299.42,45.24,668,1483322
96,7,7,816,15,12,10,2,110,706,356.46,309.14,47.32,678,1363418
97,8,8,810,19,17,14,3,152,658,482.53,421.03,61.5,624,1891692
98,9,9,764,14,13,11,2,114,650,367.02,286.94,80.08,626,1423370
99,10,10,810,21,15,12,3,136,674,423.71,353.01,70.7,638,1688692
100,1,1,799,15,13,10,3,108,691,312.07,265.54,46.53,665,1361048
101,2,2,808,13,9,8,1,62,746,173.42,163.22,10.2,722,809630
102,3,3,819,22,22,16,6,187,632,558.44,442.1,116.34,590,2347257
103,4,4,808,19,20,14,6,163,645,502.02,386.32,115.7,607,2061161
104,5,5,728,19,16,13,3,125,603,374.29,329.79,44.5,571,1592839
105,6,6,793,10,11,7,4,121,672,401.76,279.6,122.16,654,1459271
106,7,7,774,11,13,9,4,144,630,482.26,375.64,106.62,608,1734980
107,8,8,767,13,13,11,2,130,637,423.83,364.59,59.24,611,1589562
108,9,9,770,9,11,9,2,121,649,408.33,318.72,89.61,631,1459271
109,10,10,765,12,11,8,3,125,640,423.87,357.43,66.44,618,1500819
110,1,1,793,9,10,8,2,83,710,245.08,198.3,46.78,692,1046161
111,2,2,794,18,14,10,4,145,649,484.51,395.75,88.76,619,1763771
112,3,3,772,20,16,13,3,157,615,505.85,438.3,67.55,581,1925223
113,4,4,797,18,15,13,2,144,653,442.56,381.59,60.97,621,1771788
114,5,5,780,15,16,12,4,156,624,513.48,419.48,94.0,596,1914836
115,6,6,819,15,14,12,2,111,708,311.64,290.58,21.06,678,1410613
116,7,7,819,15,10,9,1,78,741,221.98,210.53,11.45,713,994226
117,8,8,804,14,11,8,3,136,668,473.36,374.72,98.64,644,1615076
118,9,9,774,8,11,8,3,130,644,434.15,344.1,90.05,628,1552754
119,10,10,827,18,17,14,3,188,639,637.75,537.22,100.53,605,2265624
120,1,1,792,8,11,6,5,93,699,279.63,194.32,85.31,683,1168435
121,2,2,743,11,11,9,2,103,640,317.16,278.14,39.02,620,1272305
122,3,3,797,11,13,9,4,126,671,390.36,302.27,88.09,649,1548014
123,4,4,822,17,21,14,7,175,647,537.36,454.42,82.94,615,2204209
124,5,5,786,10,10,8,2,91,695,276.27,215.88,60.39,675,1129257
125,6,6,736,12,11,9,2,131,605,439.63,379.96,59.67,581,1563141
126,7,7,747,13,11,8,3,102,645,325.72,241.98,83.74,623,1261918
127,8,8,781,7,10,6,4,119,662,403.79,243.85,159.94,648,1420093
128,9,9,822,13,12,9,3,125,697,416.05,310.25,105.8,671,1519223
129,10,10,788,12,14,9,5,112,676,310.33,217.89,92.44,652,1421000
130,1,1,752,11,8,6,2,93,659,315.5,263.08,52.42,639,1113223
131,2,2,754,13,16,12,4,155,599,500.01,403.43,96.58,573,1904449
132,3,3,809,18,15,12,3,139,670,438.21,369.39,68.82,636,1719853
133,4,4,754,8,13,7,6,113,641,346.97,227.11,119.86,625,1412983
134,5,5,784,12,14,9,5,130,654,423.18,305.61,117.57,632,1607966
135,6,6,819,17,15,12,3,144,675,480.75,423.69,57.06,645,1771788
136,7,7,808,13,12,10,2,103,705,267.7,241.61,26.09,679,1290709
137,8,8,802,10,14,8,6,141,661,446.88,297.92,148.96,641,1722223
138,9,9,783,12,9,7,2,103,680,334.8,302.25,32.55,656,1235497
139,10,10,733,11,9,8,1,98,635,321.94,307.06,14.88,613,1183562
140,1,1,795,8,10,9,1,113,682,391.57,333.85,57.72,666,1357771
141,2,2,809,11,12,9,3,86,723,219.05,187.32,31.73,703,1114130
142,3,3,789,12,13,9,4,133,656,430.37,336.9,93.47,632,1620723
143,4,4,815,9,7,7,0,84,731,274.89,274.89,0.0,713,1001336
144,5,5,734,10,7,6,1,62,672,200.18,182.14,18.04,656,772822
145,6,6,753,10,15,10,5,138,615,436.25,325.89,110.36,595,1709466
146,7,7,775,7,10,6,4,93,682,283.76,148.57,135.19,668,1150031
147,8,8,803,7,10,6,4,79,724,242.07,143.21,98.86,710,1004613
148,9,9,814,7,12,7,5,107,707,345.98,225.26,120.72,693,1332257
149,10,10,738,8,7,6,1,99,639,348.66,324.73,23.93,623,1157141
