vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1092,59.44,558,1745.96,1614.62,131.34,472,31,31
1,2,2,1096,52.641,537,1706.23,1646.38,59.85,495,32,32
2,3,3,1076,49.504,557,1776.03,1723.25,52.78,453,33,33
3,4,4,1097,48.787,554,1754.49,1598.13,156.36,483,30,30
4,5,5,1042,35.698,532,1682.02,1618.98,63.04,452,29,29
5,6,6,1104,27.441,599,1826.67,1625.42,201.25,435,35,35
6,7,7,1069,56.841,562,1735.17,1626.18,108.99,441,33,33
7,8,8,1094,95.024,477,1456.66,1406.89,49.77,559,29,29
8,9,9,1088,100.264,523,1671.61,1567.8,103.81,509,28,28
9,10,10,1104,33.224,556,1777.07,1649.52,127.55,482,33,33
10,1,1,1142,55.075,551,1681.42,1526.22,155.2,521,35,35
11,2,2,1083,75.831,516,1573.35,1447.48,125.87,503,32,32
12,3,3,1050,30.992,481,1446.45,1313.67,132.78,511,29,29
13,4,4,1100,38.274,521,1581.69,1481.59,100.1,515,32,32
14,5,5,1121,39.196,565,1753.77,1614.03,139.74,490,33,33
15,6,6,1113,36.703,539,1617.55,1479.44,138.11,514,30,30
16,7,7,971,32.291,481,1403.18,1287.34,115.84,424,33,33
17,8,8,1112,114.094,499,1450.71,1343.47,107.24,549,32,32
18,9,9,967,54.062,443,1336.44,1271.62,64.82,466,29,29
19,10,10,1015,31.703,481,1397.41,1226.21,171.2,474,30,30
20,1,1,1011,43.546,515,1581.63,1414.54,167.09,434,31,31
21,2,2,982,34.972,423,1259.54,1143.53,116.01,505,27,27
22,3,3,993,47.581,477,1455.13,1301.72,153.41,456,30,30
23,4,4,1074,79.456,520,1526.19,1411.1,115.09,490,32,32
24,5,5,1098,131.328,496,1453.45,1356.54,96.91,530,36,36
25,6,6,1105,27.736,484,1403.97,1239.85,164.12,561,30,30
26,7,7,1114,45.04,509,1439.61,1193.29,246.32,545,30,30
27,8,8,1080,92.108,460,1239.22,1009.04,230.18,558,31,31
28,9,9,1023,45.458,485,1351.95,1082.26,269.69,476,31,31
29,10,10,1008,32.598,465,1332.43,1121.16,211.27,483,30,30
30,1,1,1114,46.546,533,1566.61,1356.49,210.12,521,30,30
31,2,2,1028,52.082,427,1173.37,952.43,220.94,543,29,29
32,3,3,1039,66.458,525,1407.28,1164.58,242.7,444,35,35
33,4,4,1010,43.773,405,1195.28,1030.05,165.23,555,25,25
34,5,5,1002,27.439,407,1153.46,955.74,197.72,543,26,26
35,6,6,945,18.954,340,998.29,815.01,183.28,565,20,20
36,7,7,1021,86.434,435,1208.45,1074.74,133.71,526,30,30
37,8,8,1110,58.99,536,1439.07,1230.65,208.42,502,36,36
38,9,9,1026,52.242,382,989.14,803.26,185.88,590,27,27
39,10,10,1109,99.814,452,1252.17,1067.75,184.42,597,30,30
40,1,1,1106,64.384,524,1384.42,1205.12,179.3,506,38,38
41,2,2,1082,51.187,433,1235.9,973.0,262.9,603,23,23
42,3,3,942,40.964,448,1211.6,1032.6,179.0,432,31,31
43,4,4,945,38.274,379,1038.88,885.43,153.45,512,27,27
44,5,5,948,31.704,362,969.23,851.8,117.43,534,26,26
45,6,6,985,36.024,438,1289.62,1063.51,226.11,489,29,29
46,7,7,945,27.75,401,1065.36,840.28,225.08,496,24,24
47,8,8,1095,41.208,445,1233.83,1028.3,205.53,594,28,28
48,9,9,933,76.633,327,933.06,828.29,104.77,562,22,22
49,10,10,1009,43.174,402,1139.56,909.37,230.19,561,23,23
50,1,1,954,29.702,375,1026.12,795.45,230.67,529,25,25
51,2,2,1065,70.351,380,1041.47,789.58,251.89,643,21,21
52,3,3,1017,20.976,334,916.22,758.81,157.41,643,20,20
53,4,4,953,25.63,370,997.9,801.44,196.46,533,25,25
54,5,5,1101,24.205,450,1219.05,942.48,276.57,601,25,25
55,6,6,1040,27.648,321,919.16,704.93,214.23,675,22,22
56,7,7,1111,55.578,418,1104.49,888.32,216.17,637,28,28
57,8,8,1124,26.281,420,1144.45,934.19,210.26,652,26,26
58,9,9,1098,51.213,474,1266.25,1012.68,253.57,558,33,33
59,10,10,1114,17.383,461,1239.08,968.58,270.5,595,29,29
60,1,1,1091,20.841,458,1195.44,1034.4,161.04,563,35,35
61,2,2,1009,60.194,398,1028.01,833.0,195.01,555,28,28
62,3,3,1112,47.129,510,1322.99,1049.0,273.99,538,32,32
63,4,4,1006,55.8,461,1215.94,960.78,255.16,483,31,31
64,5,5,1020,48.108,407,1015.08,824.38,190.7,553,30,30
65,6,6,1027,26.316,383,1057.19,801.85,255.34,594,25,25
66,7,7,1124,42.915,497,1302.55,1043.87,258.68,561,33,33
67,8,8,1079,78.444,445,1151.26,924.99,226.27,566,34,34
68,9,9,1097,31.753,423,1129.38,896.92,232.46,616,29,29
69,10,10,1096,58.694,516,1326.86,1043.32,283.54,514,33,33
70,1,1,1108,55.344,517,1396.19,1111.11,285.08,531,30,30
71,2,2,1059,69.237,391,1003.18,832.48,170.7,614,27,27
72,3,3,1058,90.253,455,1181.59,1010.8,170.79,539,32,32
73,4,4,976,60.284,433,1112.41,871.15,241.26,477,33,33
