horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,0,0,0,0,577,0,,0.0
20,50,3,2,0,0,577,0,416184.0,600.01
40,70,3,3,3,3,574,0,338938.0,600.002
60,90,1,1,0,3,574,0,140678.0,600.002
80,110,2,2,1,4,573,0,333291.0,600.002
100,130,2,2,2,6,571,0,333291.0,600.002
120,150,9,9,2,8,569,0,757139.0,600.003
140,170,22,22,10,18,559,0,1734219.0,600.003
160,190,27,27,17,35,542,0,2281804.0,600.003
180,210,19,19,13,48,529,0,1831535.0,600.004
200,230,14,14,9,57,520,0,1450142.0,600.003
220,250,10,8,4,61,515,1,1322006.0,600.01
240,270,20,19,6,67,509,1,2129855.0,600.003
260,290,41,41,18,85,491,1,3596915.0,600.004
280,310,47,47,25,110,466,1,3859311.0,600.047
300,330,44,43,31,141,435,1,3660628.0,600.005
320,350,32,32,16,157,419,1,2642423.0,600.005
340,370,28,28,18,175,401,1,2609448.0,600.054
360,390,17,17,12,187,389,1,1570953.0,600.01
380,410,18,17,8,195,381,1,1779177.0,600.008
400,430,25,24,13,208,368,1,2140703.0,600.004
420,450,22,22,14,222,354,1,1848476.0,600.05
440,470,13,12,11,233,343,1,1417871.0,600.009
460,490,9,8,4,237,339,1,1037520.0,600.003
480,510,17,16,7,244,331,2,1630960.0,600.017
500,530,28,28,14,258,317,2,2204355.0,600.061
520,550,29,29,16,274,301,2,2282711.0,600.003
540,570,27,27,18,292,283,2,2479157.0,600.079
560,590,24,23,11,303,272,2,2392794.0,600.008
580,610,37,37,16,319,256,2,3387361.0,600.096
600,630,45,43,24,343,232,2,4644154.0,600.01
620,650,43,39,25,368,204,5,4955903.0,600.048
640,670,47,46,22,390,182,5,4577851.0,600.058
660,690,54,54,30,420,152,5,5238763.0,600.058
680,710,54,52,27,447,124,6,6058926.0,600.126
700,730,58,55,27,474,96,7,6538474.0,600.013
720,750,49,47,32,506,63,8,5632833.0,600.172
740,770,34,30,16,522,44,11,4621240.0,600.111
760,790,36,35,19,541,24,12,3458012.0,600.124
780,810,24,22,17,558,7,12,2659856.0,600.003
800,816,7,1,1,559,6,12,1500379.0,600.003
