horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,3320,0,1489876,20.004
20,50,23,23,16,16,3304,0,3391399,20.002
40,70,26,26,14,30,3290,0,4021173,20.048
60,90,31,31,18,48,3272,0,4620693,20.002
80,110,37,37,22,70,3250,0,5734823,20.003
100,130,43,42,25,95,3225,0,6146865,20.115
120,150,74,71,21,116,3202,2,10536918,20.207
140,170,133,116,73,189,3126,5,19994766,20.428
160,190,122,89,56,245,3055,20,23596124,20.071
180,210,113,89,61,306,2978,36,21519061,20.552
200,230,88,72,45,351,2923,46,16050921,20.105
220,250,76,69,41,392,2877,51,11992957,20.082
240,270,116,103,42,434,2833,53,19081189,20.165
260,290,185,120,69,503,2754,63,35885173,20.011
280,310,218,122,66,569,2645,106,49282227,20.01
300,330,208,119,69,638,2540,142,46615125,20.01
320,350,187,107,59,697,2436,187,42738930,20.01
340,370,153,103,65,762,2341,217,31539419,20.085
360,390,109,82,59,821,2265,234,21267302,20.247
380,410,89,76,42,863,2212,245,16223696,20.175
400,430,84,82,54,917,2156,247,12472711,20.018
420,450,68,68,47,964,2109,247,9680361,20.004
440,470,59,57,34,998,2073,249,9072620,20.071
460,490,69,69,40,1038,2033,249,10246906,20.006
480,510,89,88,49,1087,1984,249,13365045,20.007
500,530,132,107,59,1146,1923,251,21492578,20.505
520,550,153,99,56,1202,1851,267,31454553,20.01
540,570,166,107,59,1261,1757,302,35578127,20.007
560,590,145,99,58,1319,1676,325,29354983,20.198
580,610,158,98,59,1378,1596,346,33488800,20.165
600,630,187,110,53,1431,1518,371,39144894,20.724
620,650,239,130,81,1512,1400,408,53582334,20.011
640,670,275,122,58,1570,1282,468,69687253,20.012
660,690,340,130,56,1626,1157,537,89029720,20.016
680,710,438,143,81,1707,972,641,122091260,20.021
700,730,472,138,72,1779,759,782,138960454,20.032
720,750,427,125,74,1853,541,926,127873677,20.026
740,770,337,132,67,1920,346,1054,94294317,20.02
760,790,265,137,81,2001,200,1119,62782054,20.022
780,810,200,101,71,2072,73,1175,49602623,20.014
800,816,73,30,30,2102,13,1205,23663092,20.167
