horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,4233,15,390670.0,20.013
20,50,23,23,16,16,4217,15,883410.0,20.075
40,70,26,26,14,30,4203,15,1014550.0,20.002
60,90,31,31,18,48,4185,15,1131410.0,20.002
80,110,37,37,22,70,4163,15,1306990.0,20.003
100,130,43,42,25,95,4138,15,3753890.0,20.034
120,150,74,73,23,118,4114,16,4662310.0,20.256
140,170,132,130,84,202,4028,18,6575010.0,20.222
160,190,112,107,73,275,3952,21,11074120.0,20.054
180,210,99,93,64,339,3883,26,13529050.0,20.101
200,230,82,76,48,387,3829,32,12452930.0,20.052
220,250,71,69,42,429,3786,33,5736470.0,20.211
240,270,115,110,45,474,3740,34,14609190.0,20.049
260,290,182,154,96,570,3638,40,48064840.0,20.009
280,310,192,149,83,653,3531,64,67673500.0,20.01
300,330,185,143,87,740,3425,83,66155310.0,20.013
320,350,163,131,79,819,3321,108,54387880.0,20.012
340,370,129,118,81,900,3230,118,20795480.0,20.177
360,390,89,88,66,966,3163,119,4053150.0,20.119
380,410,78,78,44,1010,3119,119,2710030.0,20.03
400,430,82,82,55,1065,3064,119,2763260.0,20.004
420,450,67,67,45,1110,3019,119,2272640.0,20.004
440,470,60,59,37,1147,2981,120,3730970.0,20.017
460,490,68,68,39,1186,2942,120,2339160.0,20.004
480,510,89,89,50,1236,2892,120,2862420.0,20.274
500,530,131,130,76,1312,2815,121,5526800.0,20.006
520,550,136,126,80,1392,2730,126,19507530.0,20.006
540,570,136,117,61,1453,2652,143,33205680.0,20.289
560,590,131,118,74,1527,2567,154,23320760.0,20.629
580,610,140,129,79,1606,2483,159,21150390.0,20.006
600,630,166,140,77,1683,2399,166,41096360.0,20.011
620,650,212,146,91,1774,2289,185,100000430.0,20.011
640,670,256,148,77,1851,2165,232,162249770.0,20.011
660,690,318,149,88,1939,2023,286,253003550.0,20.023
680,710,399,141,76,2015,1864,369,387656010.0,20.026
700,730,463,140,90,2105,1633,510,492433990.0,20.031
720,750,403,118,70,2175,1423,650,439519210.0,20.026
740,770,321,130,69,2244,1223,781,301519620.0,20.014
760,790,244,141,81,2325,1084,839,158417220.0,20.011
780,810,207,145,84,2409,954,885,93724860.0,20.016
800,830,186,148,87,2496,844,908,56104120.0,20.009
820,850,199,152,86,2582,738,928,67816250.0,20.008
840,870,186,137,85,2667,622,959,72682310.0,20.01
860,890,156,133,84,2751,517,980,37653000.0,20.008
880,910,114,103,66,2817,440,991,20791200.0,20.039
900,930,114,107,62,2879,373,996,15791710.0,20.122
920,950,116,106,67,2946,299,1003,20993320.0,20.017
940,970,111,98,59,3005,234,1009,25027390.0,20.223
960,990,101,91,62,3067,164,1017,20646320.0,20.212
980,1010,84,80,47,3114,114,1020,9647840.0,20.12
1000,1030,70,69,49,3163,64,1021,4008110.0,20.004
1020,1050,43,42,32,3195,31,1022,3204430.0,20.063
1040,1070,23,21,15,3210,14,1024,4151590.0,20.005
1060,1090,14,14,12,3222,2,1024,617450.0,20.003
1080,1110,2,2,2,3224,0,1024,98330.0,20.004
1100,1130,0,0,0,3224,0,1024,,0.0
1120,1150,0,0,0,3224,0,1024,,0.0
