vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1103,43.065,568,1744.13,1579.5,164.63,473,31,31
1,2,2,1038,54.993,562,1730.06,1619.72,110.34,414,31,31
2,3,3,1113,50.018,551,1690.94,1567.83,123.11,498,32,32
3,4,4,1121,54.147,574,1860.8,1745.84,114.96,487,30,30
4,5,5,1117,63.455,584,1851.01,1780.26,70.75,469,32,32
5,6,6,1099,25.476,544,1698.5,1583.61,114.89,493,31,31
6,7,7,1069,56.841,550,1705.45,1627.71,77.74,457,31,31
7,8,8,1108,83.014,527,1615.12,1509.12,106.0,519,31,31
8,9,9,1119,33.779,584,1782.65,1443.39,339.26,475,30,30
9,10,10,1095,43.174,536,1641.33,1460.37,180.96,495,32,32
10,1,1,1116,44.482,591,1864.16,1633.87,230.29,463,31,31
11,2,2,1083,35.695,527,1584.79,1486.8,97.99,494,31,31
12,3,3,1112,122.964,533,1558.36,1463.08,95.28,513,33,33
13,4,4,1118,43.232,566,1800.88,1659.79,141.09,488,32,32
14,5,5,1101,18.587,544,1612.58,1499.12,113.46,491,33,33
15,6,6,1111,41.669,532,1599.46,1419.33,180.13,517,31,31
16,7,7,1080,26.84,537,1644.16,1549.3,94.86,479,32,32
17,8,8,1099,44.793,494,1527.45,1475.24,52.21,543,31,31
18,9,9,1114,27.55,547,1657.52,1449.66,207.86,505,31,31
19,10,10,1094,31.273,587,1825.04,1554.65,270.39,441,33,33
20,1,1,1104,16.633,543,1559.51,1270.36,289.15,497,32,32
21,2,2,1049,65.514,457,1384.77,1213.92,170.85,534,29,29
22,3,3,998,48.141,488,1464.32,1303.78,160.54,458,26,26
23,4,4,1122,60.993,521,1515.08,1312.18,202.9,539,31,31
24,5,5,1078,32.979,535,1570.34,1338.81,231.53,477,33,33
25,6,6,1113,35.358,503,1509.85,1309.72,200.13,546,32,32
26,7,7,1114,46.208,511,1516.86,1314.77,202.09,545,29,29
27,8,8,987,95.024,446,1330.03,1131.62,198.41,483,29,29
28,9,9,993,110.958,453,1255.45,1072.55,182.9,488,26,26
29,10,10,1004,43.174,501,1465.28,1261.24,204.04,435,34,34
30,1,1,1085,45.427,500,1456.8,1246.74,210.06,521,32,32
31,2,2,1122,50.283,505,1456.84,1245.48,211.36,557,30,30
32,3,3,1005,60.284,489,1400.1,1118.07,282.03,462,27,27
33,4,4,1006,57.594,483,1370.8,1188.79,182.01,457,33,33
34,5,5,1108,89.684,601,1690.21,1352.37,337.84,433,37,37
35,6,6,1012,38.274,475,1370.33,999.68,370.65,481,28,28
36,7,7,1009,57.227,434,1176.48,968.67,207.81,517,29,29
37,8,8,1115,39.496,500,1431.7,1104.46,327.24,557,29,29
38,9,9,1128,45.297,536,1588.63,1300.42,288.21,528,32,32
39,10,10,1077,19.423,568,1615.91,1315.3,300.61,443,33,33
40,1,1,950,16.092,452,1291.66,1042.04,249.62,442,28,28
41,2,2,952,50.577,386,1042.86,887.24,155.62,514,26,26
42,3,3,942,40.964,452,1249.1,912.66,336.44,438,26,26
43,4,4,944,38.274,412,1154.69,908.92,245.77,486,23,23
44,5,5,1011,47.548,510,1373.45,953.93,419.52,441,30,30
45,6,6,986,27.023,445,1302.1,926.78,375.32,501,20,20
46,7,7,1096,41.459,492,1337.53,1025.95,311.58,546,29,29
47,8,8,971,92.774,423,1200.63,1029.01,171.62,490,29,29
48,9,9,929,84.4,351,963.94,775.38,188.56,534,22,22
49,10,10,1029,30.374,445,1287.9,934.88,353.02,538,23,23
50,1,1,1026,42.544,459,1253.62,941.05,312.57,517,25,25
51,2,2,1108,43.88,562,1589.44,1303.57,285.87,476,35,35
52,3,3,1112,72.075,538,1370.27,1040.22,330.05,506,34,34
53,4,4,1083,38.211,560,1577.06,1183.32,393.74,455,34,34
54,5,5,1100,27.026,474,1260.21,999.62,260.59,574,26,26
