batch_id,selected_request_id,origin,destination,max_wait,Transportation_min,Joby_min,Transportation_Joby_time_saving,pending_count,final_drop_penalty,assigned_vehicle,pickup_time,pickup_time_hhmm,delivery_time,delivery_time_hhmm,final_status
B1,R1,6,2,5,92,13,79,1,1806500,5.0,22.0,06:02,38.0,06:18,Complete
B2,R2,4,9,5,124,17,107,1,2080400,3.0,23.0,06:03,43.0,06:23,Complete
B3,R3,4,9,5,124,18,106,1,2080400,13.0,24.0,06:04,44.0,06:24,Complete
B4,R4,6,7,5,77,14,63,1,1640300,25.0,24.0,06:04,41.0,06:21,Complete
B5,R5,7,10,5,108,18,90,1,1914100,6.0,24.0,06:04,45.0,06:25,Complete
B6,R6,10,3,7,83,17,66,1,1669800,9.0,25.0,06:05,49.0,06:29,Complete
B7,R7,9,4,5,125,17,108,1,2090400,8.0,27.0,06:07,47.0,06:27,Complete
B8,R8,10,3,7,83,17,66,1,1669800,9.0,29.0,06:09,52.0,06:32,Complete
B9,R9,6,7,5,77,14,63,1,1640300,35.0,30.0,06:10,47.0,06:27,Complete
B10,R10,10,4,5,66,14,52,1,1531900,19.0,30.0,06:10,47.0,06:27,Complete
B11,R11,6,7,5,77,14,63,0,1630300,45.0,32.0,06:12,49.0,06:29,Complete
B12,R12,6,10,4,79,12,67,0,1670700,15.0,32.0,06:12,48.0,06:28,Complete
B13,R13,1,9,5,113,18,95,0,1954700,0.0,36.0,06:16,57.0,06:37,Complete
B14,R14,1,10,5,61,16,45,0,1460400,10.0,36.0,06:16,54.0,06:34,Complete
B15,R15,5,9,5,138,19,119,0,2194000,4.0,37.0,06:17,59.0,06:39,Complete
B16,R16,6,7,5,77,14,63,0,1630300,55.0,38.0,06:18,55.0,06:35,Complete
B17,R17,2,9,5,107,16,91,1,1923400,1.0,40.0,06:20,59.0,06:39,Complete
B18,R18,3,10,6,83,17,66,1,1670800,2.0,40.0,06:20,60.0,06:40,Complete
B19,R19,6,7,5,77,14,63,1,1640300,75.0,40.0,06:20,57.0,06:37,Complete
B20,R20,1,10,5,61,16,45,1,1470400,20.0,44.0,06:24,62.0,06:42,Complete
B21,R21,2,9,5,107,16,91,1,1923400,5.0,48.0,06:28,67.0,06:47,Complete
B22,R22,1,10,5,61,15,46,1,1470400,30.0,49.0,06:29,67.0,06:47,Complete
B23,R23,6,7,5,77,14,63,1,1640300,85.0,50.0,06:30,67.0,06:47,Complete
B24,R24,1,10,5,61,16,45,0,1460400,40.0,52.0,06:32,70.0,06:50,Complete
B25,R25,6,9,5,146,22,124,0,2242100,65.0,53.0,06:33,78.0,06:58,Complete
B26,R26,10,4,5,66,14,52,0,1521900,39.0,53.0,06:33,70.0,06:50,Complete
B27,R27,6,7,5,77,14,63,0,1630300,95.0,54.0,06:34,71.0,06:51,Complete
B28,R28,4,9,5,124,17,107,0,2070400,8.0,55.0,06:35,75.0,06:55,Complete
B29,R29,10,3,7,83,17,66,0,1659800,6.0,55.0,06:35,75.0,06:55,Complete
B30,R30,10,4,5,66,14,52,0,1521900,49.0,57.0,06:37,74.0,06:54,Complete
B31,R31,3,10,6,83,17,66,1,1670800,9.0,60.0,06:40,80.0,07:00,Complete
B32,R32,10,3,7,83,17,66,1,1669800,29.0,60.0,06:40,84.0,07:04,Complete
B33,R33,1,10,5,61,16,45,1,1470400,50.0,62.0,06:42,80.0,07:00,Complete
B34,R34,6,7,5,77,15,62,1,1640300,125.0,63.0,06:43,80.0,07:00,Complete
B35,R35,10,3,7,83,17,66,1,1669800,20.0,65.0,06:45,85.0,07:05,Complete
B36,R36,4,9,5,124,18,106,1,2080400,19.0,64.0,06:44,84.0,07:04,Complete
B37,R37,9,10,6,177,21,156,1,2573300,0.0,64.0,06:44,88.0,07:08,Complete
B38,R38,10,3,7,83,17,66,1,1669800,29.0,64.0,06:44,87.0,07:07,Complete
B39,R39,1,10,5,61,15,46,1,1470400,60.0,65.0,06:45,83.0,07:03,Complete
B40,R40,10,3,7,83,17,66,1,1669800,69.0,68.0,06:48,91.0,07:11,Complete
B41,R41,4,9,5,124,18,106,1,2080400,23.0,70.0,06:50,90.0,07:10,Complete
B42,R42,10,3,7,83,17,66,1,1669800,40.0,73.0,06:53,93.0,07:13,Complete
B43,R43,10,3,7,83,17,66,0,1659800,69.0,71.0,06:51,94.0,07:14,Complete
B44,R44,10,4,5,66,14,52,0,1521900,79.0,71.0,06:51,88.0,07:08,Complete
B45,R45,4,9,5,124,18,106,0,2070400,33.0,72.0,06:52,92.0,07:12,Complete
B46,R46,10,4,5,66,14,52,0,1521900,89.0,72.0,06:52,89.0,07:09,Complete
B47,R47,6,7,5,77,15,62,0,1630300,135.0,73.0,06:53,90.0,07:10,Complete
B48,R48,8,4,5,76,14,62,0,1630200,7.0,74.0,06:54,90.0,07:10,Complete
B49,R49,5,7,5,63,12,51,1,1528500,44.0,81.0,07:01,96.0,07:16,Complete
B50,R50,5,1,5,27,10,17,1,1189900,54.0,82.0,07:02,95.0,07:15,Complete
B51,R51,8,2,5,28,12,16,1,1178100,17.0,82.0,07:02,97.0,07:17,Complete
B52,R52,6,3,5,81,12,69,1,1706600,115.0,84.0,07:04,99.0,07:19,Complete
B53,,6,7,6,77,14,63,2,1649300,,,,,,Overdue
B54,R54,10,9,6,171,21,150,1,2513300,2.0,84.0,07:04,108.0,07:28,Complete
B55,R55,10,9,6,171,21,150,1,2513300,9.0,85.0,07:05,109.0,07:29,Complete
B56,R56,10,3,6,83,17,66,1,1670800,59.0,86.0,07:06,106.0,07:26,Complete
B57,R57,6,3,5,81,12,69,1,1706600,145.0,88.0,07:08,103.0,07:23,Complete
B58,R58,2,4,4,54,8,46,1,1479700,21.0,90.0,07:10,101.0,07:21,Complete
B59,R59,7,1,5,56,9,47,1,1486500,25.0,90.0,07:10,102.0,07:22,Complete
B60,R60,8,2,5,28,12,16,1,1178100,27.0,90.0,07:10,105.0,07:25,Complete
B61,R61,10,9,6,171,21,150,1,2513300,0.0,91.0,07:11,119.0,07:39,Complete
B62,R62,2,4,4,54,8,46,0,1469700,31.0,91.0,07:11,102.0,07:22,Complete
B63,R63,6,3,5,81,12,69,0,1696600,155.0,91.0,07:11,106.0,07:26,Complete
B64,R64,6,7,6,77,15,62,0,1629300,14.0,91.0,07:11,108.0,07:28,Complete
B65,R65,2,6,4,92,13,79,0,1797500,11.0,93.0,07:13,109.0,07:29,Complete
B66,R66,1,9,8,113,18,95,0,1951700,70.0,94.0,07:14,115.0,07:35,Complete
B67,R67,10,9,6,171,21,150,0,2503300,10.0,94.0,07:14,118.0,07:38,Complete
B68,R68,6,1,5,23,9,14,0,1140600,64.0,97.0,07:17,109.0,07:29,Complete
B69,R69,6,7,6,77,15,62,0,1629300,24.0,97.0,07:17,114.0,07:34,Complete
B70,R70,8,2,5,28,12,16,0,1168100,37.0,98.0,07:18,113.0,07:33,Complete
B71,R71,6,9,7,146,22,124,1,2250100,105.0,100.0,07:20,125.0,07:45,Complete
B72,R72,7,6,5,78,14,64,1,1650300,16.0,100.0,07:20,117.0,07:37,Complete
B73,R73,8,2,5,28,12,16,1,1178100,47.0,100.0,07:20,115.0,07:35,Complete
B74,R74,2,4,4,54,8,46,1,1479700,17.0,101.0,07:21,112.0,07:32,Complete
B75,R75,10,9,6,171,21,150,1,2513300,15.0,101.0,07:21,125.0,07:45,Complete
B76,R76,10,9,6,171,21,150,1,2513300,30.0,102.0,07:22,126.0,07:46,Complete
B77,R77,8,2,5,28,12,16,1,1178100,57.0,103.0,07:23,118.0,07:38,Complete
B78,R78,3,9,4,122,17,105,1,2068100,6.0,104.0,07:24,124.0,07:44,Complete
B79,R79,2,4,4,54,8,46,1,1479700,27.0,108.0,07:28,119.0,07:39,Complete
B80,R80,6,1,5,23,9,14,1,1150600,84.0,109.0,07:29,121.0,07:41,Complete
B81,R81,10,9,6,171,21,150,1,2513300,50.0,108.0,07:28,135.0,07:55,Complete
B82,R82,6,1,5,23,9,14,1,1150600,94.0,109.0,07:29,121.0,07:41,Complete
B83,R83,6,7,6,77,15,62,1,1639300,34.0,109.0,07:29,126.0,07:46,Complete
B84,R84,8,2,5,28,12,16,1,1178100,67.0,109.0,07:29,124.0,07:44,Complete
B85,R85,1,9,8,113,18,95,1,1961700,25.0,110.0,07:30,131.0,07:51,Complete
B86,R86,5,7,5,63,12,51,0,1518500,74.0,111.0,07:31,126.0,07:46,Complete
B87,R87,7,4,4,57,9,48,0,1486500,14.0,111.0,07:31,123.0,07:43,Complete
B88,R88,8,2,5,28,12,16,0,1168100,77.0,111.0,07:31,126.0,07:46,Complete
B89,R89,10,9,6,171,21,150,0,2503300,50.0,111.0,07:31,138.0,07:58,Complete
B90,R90,6,1,5,23,9,14,0,1140600,104.0,113.0,07:33,125.0,07:45,Complete
B91,R91,8,2,5,28,12,16,0,1168100,87.0,113.0,07:33,128.0,07:48,Complete
B92,R92,3,8,4,57,12,45,0,1452100,12.0,116.0,07:36,131.0,07:51,Complete
B93,R93,3,8,4,57,12,45,0,1452100,20.0,117.0,07:37,132.0,07:52,Complete
B94,R94,9,6,5,147,22,125,0,2252100,1.0,118.0,07:38,143.0,08:03,Complete
B95,R95,7,4,4,57,9,48,0,1486500,24.0,119.0,07:39,131.0,07:51,Complete
B96,R96,9,6,5,147,22,125,0,2252100,2.0,119.0,07:39,144.0,08:04,Complete
B97,,6,1,5,23,9,14,1,1150600,,,,,,Overdue
B98,,6,1,5,23,9,14,1,1150600,,,,,,Overdue
B99,R99,3,8,4,57,12,45,1,1462100,32.0,122.0,07:42,137.0,07:57,Complete
B100,R100,9,6,5,147,22,125,1,2262100,0.0,122.0,07:42,160.0,08:20,Complete
B101,,6,1,5,23,9,14,1,1150600,,,,,,Overdue
B102,R102,6,9,7,146,22,124,1,2250100,11.0,123.0,07:43,148.0,08:08,Complete
B103,R103,7,4,4,57,9,48,1,1496500,26.0,123.0,07:43,135.0,07:55,Complete
B104,R104,7,4,4,57,9,48,1,1496500,35.0,124.0,07:44,136.0,07:56,Complete
B105,R105,7,4,4,57,9,48,1,1496500,36.0,125.0,07:45,137.0,07:57,Complete
B106,R106,8,2,5,28,12,16,1,1178100,127.0,125.0,07:45,140.0,08:00,Complete
B107,R107,10,3,6,83,17,66,1,1670800,99.0,126.0,07:46,146.0,08:06,Complete
B108,R108,6,7,6,77,15,62,1,1639300,21.0,129.0,07:49,146.0,08:06,Complete
B109,R109,9,6,5,147,22,125,1,2262100,3.0,128.0,07:48,153.0,08:13,Complete
B110,R110,2,4,4,54,8,46,1,1479700,37.0,129.0,07:49,140.0,08:00,Complete
B111,R111,6,7,6,77,15,62,1,1639300,134.0,129.0,07:49,146.0,08:06,Complete
B112,R112,7,1,5,56,9,47,1,1486500,34.0,129.0,07:49,141.0,08:01,Complete
B113,R113,8,2,5,28,12,16,1,1178100,137.0,129.0,07:49,144.0,08:04,Complete
B114,R114,8,4,5,76,14,62,0,1630200,97.0,132.0,07:52,148.0,08:08,Complete
B115,R115,2,5,8,59,10,49,0,1487100,41.0,134.0,07:54,147.0,08:07,Complete
B116,R116,6,9,7,146,22,124,0,2240100,16.0,134.0,07:54,159.0,08:19,Complete
B117,R117,5,2,5,61,11,50,0,1510100,114.0,135.0,07:55,148.0,08:08,Complete
B118,R118,6,1,5,23,9,14,0,1140600,27.0,138.0,07:58,150.0,08:10,Complete
B119,R119,9,1,6,114,18,96,0,1963700,8.0,138.0,07:58,162.0,08:22,Complete
B120,R120,10,9,6,171,21,150,0,2503300,60.0,139.0,07:59,163.0,08:23,Complete
B121,R121,2,4,5,54,8,46,1,1478700,51.0,140.0,08:00,151.0,08:11,Complete
B122,R122,3,4,5,45,9,36,1,1377400,112.0,140.0,08:00,152.0,08:12,Complete
B123,,8,3,6,57,12,45,1,1460100,,,,,,Overdue
B124,R124,9,1,8,114,18,96,1,1971700,9.0,140.0,08:00,161.0,08:21,Complete
B125,R125,9,6,7,147,22,125,1,2260100,4.0,140.0,08:00,165.0,08:25,Complete
B126,R126,2,4,5,54,8,46,1,1478700,57.0,141.0,08:01,152.0,08:12,Complete
B127,,5,3,6,50,10,40,1,1418200,,,,,,Overdue
B128,,6,3,5,81,12,69,1,1706600,,,,,,Overdue
B129,,6,4,5,48,9,39,1,1403900,,,,,,Overdue
B130,R130,7,1,5,56,9,47,1,1486500,46.0,141.0,08:01,153.0,08:13,Complete
B131,R131,9,6,7,147,22,125,1,2260100,5.0,141.0,08:01,166.0,08:26,Complete
B132,R132,1,9,9,113,18,95,1,1960700,34.0,144.0,08:04,165.0,08:25,Complete
B133,R133,3,5,7,50,10,40,1,1417200,102.0,142.0,08:02,155.0,08:15,Complete
B134,,8,4,6,76,14,62,2,1649200,,,,,,Overdue
B135,R135,8,5,6,81,16,65,1,1668600,117.0,142.0,08:02,161.0,08:21,Complete
B136,,6,1,5,23,9,14,1,1150600,,,,,,Overdue
B137,R137,3,4,5,45,9,36,1,1377400,115.0,144.0,08:04,156.0,08:16,Complete
B138,R138,3,8,4,57,12,45,1,1462100,72.0,144.0,08:04,159.0,08:19,Complete
B139,,5,3,6,50,10,40,2,1428200,,,,,,Overdue
B140,,6,7,6,77,14,63,2,1649300,,,,,,Overdue
B141,R141,7,1,5,56,9,47,1,1486500,55.0,144.0,08:04,156.0,08:16,Complete
B142,R142,7,4,5,57,9,48,1,1495500,44.0,144.0,08:04,156.0,08:16,Complete
B143,R143,2,4,5,54,8,46,1,1478700,61.0,145.0,08:05,156.0,08:16,Complete
B144,R144,5,3,6,50,10,40,1,1418200,36.0,148.0,08:08,161.0,08:21,Complete
B145,,6,1,5,23,9,14,1,1150600,,,,,,Overdue
B146,,6,3,5,81,12,69,2,1716600,,,,,,Overdue
B147,R147,7,4,5,57,9,48,1,1495500,45.0,145.0,08:05,157.0,08:17,Complete
B148,R148,8,2,6,28,12,16,1,1177100,28.0,148.0,08:08,163.0,08:23,Complete
B149,R149,2,4,5,54,8,46,1,1478700,67.0,146.0,08:06,157.0,08:17,Complete
B150,R150,3,1,5,51,8,43,1,1448100,42.0,146.0,08:06,157.0,08:17,Complete
B151,R151,3,8,4,57,12,45,1,1462100,82.0,146.0,08:06,161.0,08:21,Complete
B152,R152,5,3,6,50,10,40,1,1418200,39.0,148.0,08:08,161.0,08:21,Complete
B153,,6,1,5,23,9,14,2,1160600,,,,,,Overdue
B154,R154,8,4,6,76,14,62,1,1639200,18.0,148.0,08:08,164.0,08:24,Complete
B155,R155,6,1,5,23,9,14,1,1150600,83.0,149.0,08:09,161.0,08:21,Complete
B156,R156,2,4,5,54,8,46,1,1478700,71.0,148.0,08:08,159.0,08:19,Complete
B157,R157,3,1,5,51,8,43,1,1448100,52.0,148.0,08:08,159.0,08:19,Complete
B158,R158,5,3,6,50,10,40,1,1418200,43.0,148.0,08:08,164.0,08:24,Complete
B159,R159,6,1,5,23,9,14,1,1150600,89.0,149.0,08:09,161.0,08:21,Complete
B160,R160,8,5,6,81,16,65,1,1668600,147.0,148.0,08:08,167.0,08:27,Complete
B161,R161,2,5,10,59,11,48,1,1495100,47.0,149.0,08:09,170.0,08:30,Complete
B162,R162,6,3,5,81,12,69,1,1706600,124.0,149.0,08:09,164.0,08:24,Complete
B163,R163,7,1,5,56,9,47,1,1486500,56.0,149.0,08:09,161.0,08:21,Complete
B164,R164,2,1,5,54,9,45,1,1464000,81.0,150.0,08:10,162.0,08:22,Complete
B165,R165,3,4,5,45,9,36,1,1377400,99.0,150.0,08:10,162.0,08:22,Complete
B166,R166,6,1,5,23,9,14,1,1150600,93.0,150.0,08:10,162.0,08:22,Complete
B167,R167,6,7,6,77,14,63,1,1639300,14.0,150.0,08:10,167.0,08:27,Complete
B168,R168,6,9,7,146,22,124,1,2250100,1.0,150.0,08:10,175.0,08:35,Complete
B169,R169,9,6,7,147,22,125,1,2260100,6.0,150.0,08:10,175.0,08:35,Complete
B170,R170,5,3,6,50,10,40,0,1408200,43.0,151.0,08:11,167.0,08:27,Complete
B171,R171,6,1,5,23,9,14,0,1140600,103.0,151.0,08:11,163.0,08:23,Complete
B172,R172,6,2,6,92,13,79,0,1795500,2.0,151.0,08:11,167.0,08:27,Complete
B173,R173,6,3,5,81,12,69,0,1696600,144.0,151.0,08:11,166.0,08:26,Complete
B174,R174,8,3,6,57,12,45,0,1450100,25.0,151.0,08:11,166.0,08:26,Complete
B175,R175,3,4,5,45,9,36,0,1367400,122.0,152.0,08:12,164.0,08:24,Complete
B176,R176,8,1,6,83,14,69,0,1695400,12.0,152.0,08:12,169.0,08:29,Complete
B177,R177,3,4,5,45,9,36,0,1367400,132.0,153.0,08:13,165.0,08:25,Complete
B178,R178,3,8,4,57,12,45,0,1452100,92.0,153.0,08:13,168.0,08:28,Complete
B179,R179,5,3,6,50,10,40,0,1408200,49.0,153.0,08:13,166.0,08:26,Complete
B180,R180,8,1,6,83,14,69,0,1695400,20.0,153.0,08:13,170.0,08:30,Complete
B181,R181,2,1,5,54,9,45,0,1454000,87.0,154.0,08:14,166.0,08:26,Complete
B182,R182,3,4,5,45,9,36,0,1367400,142.0,154.0,08:14,166.0,08:26,Complete
B183,R183,6,7,6,77,14,63,0,1629300,17.0,154.0,08:14,171.0,08:31,Complete
B184,R184,7,4,5,57,9,48,0,1485500,66.0,154.0,08:14,166.0,08:26,Complete
B185,R185,9,1,8,114,18,96,0,1961700,10.0,154.0,08:14,175.0,08:35,Complete
B186,R186,6,1,5,23,9,14,0,1140600,113.0,155.0,08:15,167.0,08:27,Complete
B187,R187,6,7,6,77,15,62,0,1629300,24.0,155.0,08:15,172.0,08:32,Complete
B188,R188,7,1,5,56,9,47,0,1476500,96.0,155.0,08:15,167.0,08:27,Complete
B189,R189,7,6,6,78,15,63,0,1639300,21.0,155.0,08:15,172.0,08:32,Complete
B190,R190,8,4,6,76,13,63,0,1629200,19.0,155.0,08:15,171.0,08:31,Complete
B191,R191,3,5,7,50,10,40,0,1407200,47.0,157.0,08:17,173.0,08:33,Complete
B192,R192,6,1,5,23,9,14,0,1140600,123.0,156.0,08:16,168.0,08:28,Complete
B193,R193,6,3,5,81,12,69,0,1696600,3.0,156.0,08:16,171.0,08:31,Complete
B194,R194,6,7,6,77,14,63,0,1629300,26.0,156.0,08:16,173.0,08:33,Complete
B195,R195,7,1,5,56,9,47,0,1476500,106.0,156.0,08:16,168.0,08:28,Complete
B196,R196,8,2,6,28,12,16,0,1167100,30.0,156.0,08:16,171.0,08:31,Complete
B197,R197,5,3,6,50,10,40,0,1408200,102.0,158.0,08:18,171.0,08:31,Complete
B198,R198,7,4,5,57,9,48,0,1485500,74.0,157.0,08:17,169.0,08:29,Complete
B199,R199,8,1,6,83,14,69,0,1695400,32.0,157.0,08:17,174.0,08:34,Complete
B200,R200,10,9,8,171,21,150,0,2501300,109.0,157.0,08:17,181.0,08:41,Complete
B201,R201,3,1,5,51,8,43,0,1438100,59.0,158.0,08:18,169.0,08:29,Complete
B202,R202,3,9,5,122,17,105,0,2057100,22.0,158.0,08:18,178.0,08:38,Complete
B203,R203,6,10,5,79,12,67,0,1669700,7.0,158.0,08:18,174.0,08:34,Complete
B204,R204,7,4,5,57,9,48,0,1485500,75.0,158.0,08:18,170.0,08:30,Complete
B205,R205,2,1,5,54,9,45,0,1454000,91.0,159.0,08:19,171.0,08:31,Complete
B206,R206,3,4,5,45,9,36,0,1367400,145.0,159.0,08:19,171.0,08:31,Complete
B207,,6,1,5,23,9,14,1,1150600,,,,,,Overdue
B208,R208,3,4,5,45,9,36,1,1377400,155.0,160.0,08:20,172.0,08:32,Complete
B209,R209,5,3,6,50,10,40,1,1418200,41.0,160.0,08:20,173.0,08:33,Complete
B210,,6,1,5,23,9,14,1,1150600,,,,,,Overdue
B211,,6,3,5,81,12,69,1,1706600,,,,,,Overdue
B212,,6,7,6,77,14,63,2,1649300,,,,,,Overdue
B213,R213,7,1,5,56,9,47,1,1486500,116.0,160.0,08:20,172.0,08:32,Complete
B214,R214,9,7,5,95,14,81,1,1828700,15.0,160.0,08:20,177.0,08:37,Complete
B215,R215,3,1,5,51,8,43,1,1448100,62.0,161.0,08:21,172.0,08:32,Complete
B216,R216,3,4,5,45,9,36,1,1377400,162.0,161.0,08:21,173.0,08:33,Complete
B217,,6,1,5,23,9,14,1,1150600,,,,,,Overdue
B218,R218,7,4,5,57,9,48,1,1495500,76.0,161.0,08:21,173.0,08:33,Complete
B219,R219,8,5,6,81,15,66,1,1668600,107.0,161.0,08:21,180.0,08:40,Complete
B220,R220,2,1,5,54,9,45,1,1464000,111.0,162.0,08:22,174.0,08:34,Complete
B221,,5,3,6,50,10,40,1,1418200,,,,,,Overdue
B222,R222,8,1,6,83,14,69,1,1705400,72.0,162.0,08:22,179.0,08:39,Complete
B223,,8,4,6,76,14,62,2,1649200,,,,,,Overdue
B224,R224,9,7,5,95,14,81,1,1828700,16.0,162.0,08:22,179.0,08:39,Complete
B225,R225,3,4,5,45,9,36,1,1377400,131.0,165.0,08:25,177.0,08:37,Complete
B226,,5,3,6,50,10,40,1,1418200,,,,,,Overdue
B227,,6,3,5,81,12,69,2,1716600,,,,,,Overdue
B228,R228,7,1,5,56,9,47,1,1486500,125.0,163.0,08:23,175.0,08:35,Complete
B229,R229,3,1,5,51,8,43,1,1448100,69.0,164.0,08:24,175.0,08:35,Complete
B230,,5,2,6,61,10,51,2,1529100,,,,,,Overdue
B231,,6,4,5,48,9,39,1,1403900,,,,,,Overdue
B232,,6,7,6,77,14,63,2,1649300,,,,,,Overdue
B233,,6,1,5,23,9,14,1,1150600,,,,,,Overdue
B234,R234,8,4,6,76,13,63,1,1639200,38.0,168.0,08:28,184.0,08:44,Complete
B235,R235,8,5,6,81,15,66,1,1668600,157.0,165.0,08:25,184.0,08:44,Complete
B236,R236,2,1,5,54,9,45,1,1464000,114.0,166.0,08:26,178.0,08:38,Complete
B237,R237,5,3,6,50,10,40,1,1418200,31.0,168.0,08:28,181.0,08:41,Complete
B238,,6,1,5,23,9,14,2,1160600,,,,,,Overdue
B239,R239,7,1,5,56,9,47,1,1486500,126.0,166.0,08:26,178.0,08:38,Complete
B240,R240,7,4,5,57,9,48,1,1495500,85.0,166.0,08:26,178.0,08:38,Complete
B241,R241,3,9,5,122,17,105,1,2067100,25.0,169.0,08:29,189.0,08:49,Complete
B242,R242,5,3,6,50,10,40,1,1418200,35.0,168.0,08:28,181.0,08:41,Complete
B243,R243,6,1,5,23,9,14,1,1150600,57.0,169.0,08:29,181.0,08:41,Complete
B244,R244,6,9,7,146,22,124,1,2250100,0.0,167.0,08:27,201.0,09:01,Complete
B245,R245,3,9,5,122,17,105,1,2067100,29.0,169.0,08:29,189.0,08:49,Complete
B246,R246,6,1,5,23,9,14,1,1150600,61.0,169.0,08:29,181.0,08:41,Complete
B247,R247,7,4,5,57,9,48,1,1495500,86.0,169.0,08:29,181.0,08:41,Complete
B248,R248,2,4,5,54,8,46,1,1478700,2.0,170.0,08:30,181.0,08:41,Complete
B249,R249,3,4,5,45,9,36,1,1377400,137.0,170.0,08:30,182.0,08:42,Complete
B250,R250,6,1,5,23,9,14,1,1150600,63.0,170.0,08:30,182.0,08:42,Complete
B251,R251,7,4,5,57,9,48,1,1495500,95.0,170.0,08:30,182.0,08:42,Complete
B252,R252,3,9,5,122,17,105,0,2057100,36.0,171.0,08:31,191.0,08:51,Complete
B253,R253,6,1,5,23,9,14,0,1140600,67.0,171.0,08:31,183.0,08:43,Complete
B254,R254,9,6,7,147,22,125,0,2250100,11.0,171.0,08:31,196.0,08:56,Complete
B255,R255,1,9,9,113,18,95,0,1950700,8.0,172.0,08:32,193.0,08:53,Complete
B256,R256,3,9,5,122,17,105,0,2057100,3.0,174.0,08:34,194.0,08:54,Complete
B257,R257,6,2,6,92,13,79,0,1795500,5.0,172.0,08:32,188.0,08:48,Complete
B258,R258,7,5,7,63,12,51,0,1516500,14.0,172.0,08:32,187.0,08:47,Complete
B259,R259,3,1,5,51,8,43,0,1438100,43.0,173.0,08:33,184.0,08:44,Complete
B260,R260,3,4,5,45,9,36,0,1367400,141.0,173.0,08:33,185.0,08:45,Complete
B261,R261,6,9,7,146,22,124,0,2240100,4.0,173.0,08:33,198.0,08:58,Complete
B262,R262,7,1,5,56,9,47,0,1476500,24.0,175.0,08:35,187.0,08:47,Complete
B263,R263,2,1,5,54,9,45,0,1454000,121.0,174.0,08:34,186.0,08:46,Complete
B264,R264,3,4,5,45,9,36,0,1367400,41.0,176.0,08:36,188.0,08:48,Complete
B265,R265,5,2,6,61,10,51,0,1509100,47.0,176.0,08:36,189.0,08:49,Complete
B266,R266,6,1,5,23,9,14,0,1140600,71.0,174.0,08:34,186.0,08:46,Complete
B267,R267,8,4,6,76,14,62,0,1629200,34.0,176.0,08:36,192.0,08:52,Complete
B268,R268,2,4,5,54,8,46,0,1468700,28.0,175.0,08:35,186.0,08:46,Complete
B269,R269,3,4,5,45,9,36,0,1367400,161.0,175.0,08:35,187.0,08:47,Complete
B270,R270,8,5,6,81,15,66,0,1658600,92.0,175.0,08:35,194.0,08:54,Complete
B271,R271,10,9,8,171,21,150,0,2501300,7.0,177.0,08:37,201.0,09:01,Complete
B272,R272,2,4,5,54,8,46,0,1468700,30.0,176.0,08:36,187.0,08:47,Complete
B273,R273,3,1,5,51,8,43,0,1438100,49.0,176.0,08:36,187.0,08:47,Complete
B274,R274,3,4,5,45,9,36,0,1367400,151.0,176.0,08:36,188.0,08:48,Complete
B275,R275,5,3,6,50,10,40,0,1408200,147.0,176.0,08:36,189.0,08:49,Complete
B276,R276,8,5,6,81,16,65,0,1658600,33.0,176.0,08:36,195.0,08:55,Complete
B277,R277,3,4,5,45,9,36,0,1367400,27.0,177.0,08:37,189.0,08:49,Complete
B278,R278,5,3,6,50,10,40,0,1408200,154.0,177.0,08:37,190.0,08:50,Complete
B279,R279,6,7,6,77,15,62,0,1629300,37.0,177.0,08:37,194.0,08:54,Complete
B280,R280,7,4,5,57,9,48,0,1485500,17.0,177.0,08:37,189.0,08:49,Complete
B281,R281,9,6,7,147,22,125,0,2250100,1.0,178.0,08:38,212.0,09:12,Complete
B282,R282,3,4,5,45,9,36,1,1377400,40.0,180.0,08:40,192.0,08:52,Complete
B283,R283,5,3,6,50,10,40,0,1408200,45.0,179.0,08:39,192.0,08:52,Complete
B284,R284,6,3,5,81,12,69,0,1696600,21.0,179.0,08:39,194.0,08:54,Complete
B285,R285,6,4,5,48,9,39,0,1393900,51.0,179.0,08:39,191.0,08:51,Complete
B286,R286,8,4,6,76,13,63,0,1629200,48.0,179.0,08:39,195.0,08:55,Complete
B287,R287,6,4,5,48,9,39,1,1403900,6.0,180.0,08:40,192.0,08:52,Complete
B288,R288,3,1,5,51,8,43,1,1448100,152.0,181.0,08:41,192.0,08:52,Complete
B289,,5,2,6,61,11,50,1,1519100,,,,,,Overdue
B290,,6,1,5,23,9,14,1,1150600,,,,,,Overdue
B291,R291,9,7,5,95,14,81,1,1828700,22.0,182.0,08:42,199.0,08:59,Complete
B292,R292,10,9,8,171,21,150,1,2511300,119.0,182.0,08:42,206.0,09:06,Complete
B293,R293,2,1,5,54,9,45,1,1464000,144.0,185.0,08:45,197.0,08:57,Complete
B294,R294,3,9,5,122,17,105,1,2067100,31.0,184.0,08:44,204.0,09:04,Complete
B295-1,,6,1,5,23,9,14,1,1150600,,,,,,Overdue
B295-2,,6,1,5,23,9,14,1,1150600,,,,,,Overdue
B296,,6,7,6,77,15,62,2,1649300,,,,,,Overdue
B297,R297,2,4,5,54,8,46,1,1478700,77.0,184.0,08:44,195.0,08:55,Complete
B298,R298,3,4,5,45,9,36,1,1377400,102.0,184.0,08:44,196.0,08:56,Complete
B299,,3,8,4,57,12,45,2,1472100,,,,,,Overdue
B300,,6,1,5,23,9,14,1,1150600,,,,,,Overdue
