horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,4233,15,390670.0,20.007
20,50,23,23,16,16,4217,15,883410.0,20.006
40,70,26,26,14,30,4203,15,1001790.0,20.007
60,90,31,31,18,48,4185,15,1080370.0,20.009
80,110,37,37,22,70,4163,15,1151050.0,20.004
100,130,43,43,26,96,4137,15,1310900.0,20.005
120,150,73,73,23,119,4114,15,1963090.0,20.008
140,170,132,130,86,205,4026,17,6182880.0,20.008
160,190,110,106,74,279,3949,20,8411050.0,21.292
180,210,96,93,65,344,3881,23,6902020.0,20.48
200,230,80,76,48,392,3829,27,7650140.0,20.215
220,250,71,71,43,435,3786,27,1861940.0,20.213
240,270,115,115,50,485,3736,27,3242750.0,20.017
260,290,178,176,114,599,3621,28,7623950.0,20.01
280,310,175,168,101,700,3513,35,14460570.0,20.011
300,330,167,166,107,807,3405,36,6450060.0,20.021
320,350,143,140,88,895,3315,38,8614780.0,20.015
340,370,123,120,83,978,3229,41,7733050.0,20.014
360,390,88,88,66,1044,3163,41,2589190.0,20.078
380,410,78,78,45,1089,3118,41,2594120.0,20.228
400,430,81,80,53,1142,3065,41,4039390.0,20.234
420,450,68,67,45,1187,3019,42,3746900.0,20.256
440,470,60,60,38,1225,2981,42,2083940.0,20.006
460,490,68,68,39,1264,2942,42,2334510.0,20.021
480,510,89,89,51,1315,2891,42,2785000.0,20.009
500,530,130,130,75,1390,2816,42,3346440.0,21.759
520,550,137,136,90,1480,2725,43,5125450.0,20.01
540,570,131,131,80,1560,2645,43,3377390.0,21.261
560,590,124,123,80,1640,2564,44,4783570.0,21.337
580,610,137,135,84,1724,2479,45,6911920.0,20.79
600,630,162,161,87,1811,2391,46,5898590.0,20.033
620,650,204,203,137,1948,2254,46,6873730.0,20.017
640,670,221,220,121,2069,2132,47,6860810.0,20.011
660,690,285,283,157,2226,1973,49,9973040.0,20.02
680,710,349,341,201,2427,1764,57,19746390.0,20.026
700,730,363,349,208,2635,1543,70,28492230.0,20.056
720,750,313,281,185,2820,1336,92,53671150.0,20.042
740,770,234,212,133,2953,1182,113,36668960.0,20.015
760,790,203,202,128,3081,1053,114,5560550.0,20.016
780,810,176,176,116,3197,937,114,3321410.0,20.022
800,830,169,166,96,3293,838,117,7400810.0,20.016
820,850,193,185,108,3401,722,125,14830680.0,20.022
840,870,170,160,111,3512,601,135,17750750.0,20.02
860,890,135,132,82,3594,516,138,8398290.0,20.024
880,910,113,109,70,3664,442,142,9349000.0,20.409
900,930,116,108,67,3731,367,150,15703760.0,20.006
920,950,110,107,71,3802,295,151,8850220.0,20.244
940,970,107,102,64,3866,228,154,11936340.0,21.169
960,990,95,91,62,3928,164,156,9962330.0,20.893
980,1010,84,80,47,3975,114,159,8923900.0,20.172
1000,1030,70,68,50,4025,62,161,5291950.0,20.399
1020,1050,41,41,32,4057,30,161,1728790.0,20.075
1040,1070,22,21,15,4072,14,162,2379810.0,20.058
1060,1090,14,14,12,4084,2,162,617450.0,20.02
1080,1110,2,2,2,4086,0,162,98330.0,20.003
1100,1130,0,0,0,4086,0,162,,0.0
1120,1150,0,0,0,4086,0,162,,0.0
