horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,3320,0,1801486,20.022
20,50,23,23,16,16,3304,0,4087328,20.028
40,70,26,24,13,29,3291,0,4727852,20.155
60,90,32,26,17,46,3274,0,5524827,20.124
80,110,39,25,15,61,3257,2,6636264,20.238
100,130,50,31,18,79,3233,8,8462300,20.148
120,150,82,61,19,98,3207,15,13149751,20.322
140,170,138,130,85,183,3115,22,22440072,20.009
160,190,111,87,61,244,3050,26,17744587,20.521
180,210,108,79,57,301,2980,39,18519123,21.053
200,230,90,62,40,341,2927,52,15504769,20.426
220,250,80,53,32,373,2886,61,13549597,20.131
240,270,125,110,44,417,2834,69,22972863,20.017
260,290,186,171,104,521,2721,78,31801721,20.021
280,310,185,165,97,618,2615,87,29714256,20.028
300,330,178,159,95,713,2512,95,29195041,20.021
320,350,159,141,91,804,2406,110,26404297,20.02
340,370,123,109,74,878,2329,113,18535211,20.018
360,390,97,84,62,940,2259,121,15642158,20.963
380,410,83,69,39,979,2215,126,13988815,20.429
400,430,87,75,48,1027,2162,131,14790980,20.602
420,450,74,65,46,1073,2110,137,12651217,20.204
440,470,60,53,32,1105,2076,139,10177300,20.141
460,490,72,56,33,1138,2039,143,12221176,20.17
480,510,95,77,39,1177,1994,149,15016598,20.677
500,530,142,131,79,1256,1906,158,22526124,20.011
520,550,136,128,79,1335,1824,161,21728566,20.02
540,570,139,128,78,1413,1740,167,22565041,20.01
560,590,128,121,80,1493,1654,173,20783765,20.02
580,610,136,132,76,1569,1576,175,22165437,20.02
600,630,167,159,81,1650,1492,178,26276506,20.023
620,650,213,187,115,1765,1365,190,33643540,20.027
640,670,240,187,96,1861,1251,208,39889528,20.032
660,690,309,74,37,1898,1174,248,61304137,20.026
680,710,455,2,2,1900,1025,395,129672839,20.05
700,730,525,2,2,1902,813,605,160824422,20.043
720,750,481,2,2,1904,600,816,148142652,20.057
740,770,396,2,2,1906,392,1022,123876577,20.033
760,790,311,52,36,1942,238,1140,74780728,20.048
780,810,238,157,119,2061,43,1216,45204305,20.031
800,816,43,27,27,2088,9,1223,8586734,20.418
