horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,4233,15,390670.0,20.002
20,50,23,23,16,16,4217,15,883410.0,20.004
40,70,26,26,14,30,4203,15,1001790.0,20.004
60,90,31,31,18,48,4185,15,1080370.0,20.114
80,110,37,37,22,70,4163,15,1151050.0,20.018
100,130,43,43,26,96,4137,15,1336420.0,20.006
120,150,73,72,22,118,4114,16,3223690.0,20.094
140,170,132,131,87,205,4026,17,4645920.0,20.651
160,190,110,106,74,279,3949,20,8860370.0,20.713
180,210,96,93,65,344,3881,23,7357980.0,20.218
200,230,80,77,48,392,3830,26,6557320.0,20.143
220,250,72,70,42,434,3786,28,4364190.0,20.104
240,270,115,115,48,482,3738,28,3230960.0,20.071
260,290,180,177,115,597,3622,29,9482840.0,20.009
280,310,176,169,100,697,3515,36,15579140.0,20.009
300,330,169,169,110,807,3405,36,5021290.0,20.009
320,350,143,139,88,895,3315,38,10702380.0,20.008
340,370,123,119,82,977,3229,42,9798530.0,20.553
360,390,88,88,66,1043,3163,42,2656630.0,20.005
380,410,78,78,46,1089,3117,42,2594120.0,20.005
400,430,80,79,52,1141,3065,42,4117410.0,20.204
420,450,68,67,46,1187,3018,43,3940600.0,20.165
440,470,59,59,37,1224,2981,43,2014050.0,20.006
460,490,68,68,39,1263,2942,43,2321750.0,20.004
480,510,89,89,51,1314,2891,43,2797760.0,20.005
500,530,130,130,77,1391,2814,43,3332650.0,20.052
520,550,135,135,89,1480,2725,43,3429370.0,20.008
540,570,131,131,79,1559,2646,43,3362560.0,20.007
560,590,125,123,80,1639,2564,45,6142940.0,20.015
580,610,137,134,82,1721,2480,47,8689420.0,20.129
600,630,163,162,87,1808,2392,48,6092310.0,20.008
620,650,205,203,136,1944,2256,48,8776780.0,20.01
640,670,223,221,122,2066,2132,50,9222800.0,20.011
660,690,285,282,154,2220,1975,53,11217710.0,20.015
680,710,351,337,199,2419,1766,63,28107530.0,20.019
700,730,365,322,194,2613,1559,76,67564290.0,20.019
720,750,329,281,191,2804,1333,111,78084030.0,20.025
740,770,231,211,130,2934,1184,130,36604770.0,20.014
760,790,205,204,129,3063,1054,131,6017840.0,20.013
780,810,177,175,112,3175,940,133,6472610.0,20.009
800,830,172,167,94,3269,841,138,10919270.0,20.009
820,850,196,187,109,3378,723,147,17796230.0,20.01
840,870,171,163,106,3484,609,155,15973570.0,20.012
860,890,143,138,92,3576,512,160,11681000.0,20.013
880,910,109,107,68,3644,442,162,7278460.0,20.291
900,930,116,110,67,3711,369,168,13683500.0,20.794
920,950,112,108,72,3783,294,171,9997440.0,20.33
940,970,106,100,62,3845,230,173,14464430.0,20.298
960,990,97,92,65,3910,161,177,13049440.0,20.347
980,1010,81,79,47,3957,113,178,6122080.0,20.258
1000,1030,69,68,50,4007,62,179,4004790.0,20.202
1020,1050,41,41,31,4038,31,179,1688910.0,20.004
1040,1070,23,21,15,4053,14,181,4099170.0,20.026
1060,1090,14,14,11,4064,3,181,617450.0,20.004
1080,1110,3,3,3,4067,0,181,153250.0,20.003
1100,1130,0,0,0,4067,0,181,,0.0
1120,1150,0,0,0,4067,0,181,,0.0
