vehicle_id,home_depot,final_node,final_available_time,Total_Passenger,Total_Movement,Passenger_Movement,Empty_Movement,total_flight_time_min,total_ground_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,Total_Cost
0,1,1,818,62,28,25,3,264,554,878.55,775.38,103.17,480,3257480
1,2,2,815,67,32,30,2,243,572,718.26,701.58,16.68,478,3112969
2,3,3,802,59,35,31,4,305,497,972.16,879.39,92.77,411,3812175
3,4,4,822,65,29,26,3,270,552,890.44,832.21,58.23,466,3338206
4,5,5,796,48,29,26,3,244,552,738.28,695.93,42.35,478,3068144
5,6,6,826,65,38,34,4,283,543,808.49,725.56,82.93,447,3638873
6,7,7,816,53,38,33,5,296,520,848.36,751.45,96.91,438,3773904
7,8,8,821,62,34,33,1,277,544,829.65,790.11,39.54,454,3502935
8,9,9,808,56,29,27,2,262,546,860.96,833.49,27.47,460,3255110
9,10,10,830,52,30,27,3,278,552,887.69,815.8,71.89,480,3439706
10,1,1,819,58,35,32,3,292,527,908.28,856.52,51.76,435,3677144
11,2,2,825,56,34,28,6,262,563,769.56,665.37,104.19,477,3347130
12,3,3,809,48,25,24,1,207,602,608.51,584.58,23.93,530,2610209
13,4,4,815,47,29,27,2,256,559,800.79,761.77,39.02,475,3192788
14,5,5,815,43,27,24,3,224,591,637.89,570.81,67.08,517,2823596
15,6,6,822,51,31,27,4,263,559,779.27,706.52,72.75,479,3302305
16,7,7,808,50,29,26,3,219,589,611.44,554.54,56.9,511,2808469
17,8,8,820,42,29,23,6,215,605,599.61,487.86,111.75,539,2766921
18,9,9,831,32,27,24,3,256,575,757.35,667.66,89.69,519,3155980
19,10,10,829,45,28,24,4,243,586,750.75,644.86,105.89,516,3039353
20,1,1,809,39,32,27,5,270,539,767.97,702.45,65.52,473,3393418
21,2,2,819,49,27,24,3,260,559,846.16,787.95,58.21,487,3197528
22,3,3,815,41,27,25,2,234,581,701.32,666.5,34.82,513,2927466
23,4,4,817,43,33,28,5,288,529,898.55,798.58,99.97,457,3598788
24,5,5,797,49,26,24,2,200,597,576.89,550.75,26.14,515,2555904
