horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,3320,0,1365232,20.068
20,50,23,23,14,14,3306,0,2986306,20.007
40,70,28,28,13,27,3293,0,3346925,20.264
60,90,34,34,20,47,3273,0,4232541,20.2
80,110,38,38,21,68,3252,0,4514804,20.006
100,130,45,44,25,93,3226,1,5314938,20.132
120,150,75,74,24,117,3202,1,9206436,20.154
140,170,133,133,77,194,3125,1,15217386,20.016
160,190,121,120,80,274,3044,2,15377559,20.016
180,210,102,101,65,339,2979,2,13744360,20.014
200,230,89,85,54,393,2921,6,11712362,20.013
220,250,74,73,43,436,2877,7,9705214,20.248
240,270,116,115,44,480,2833,7,17994780,20.012
260,290,185,184,112,592,2720,8,27946291,20.022
280,310,184,182,103,695,2615,10,23057317,20.027
300,330,178,177,107,802,2508,10,22056255,20.023
320,350,155,153,91,893,2416,11,19236091,20.021
340,370,133,132,86,979,2329,12,16179874,20.016
360,390,97,96,64,1043,2265,12,10445845,20.396
380,410,89,87,49,1092,2215,13,11205342,20.015
400,430,87,86,54,1146,2160,14,10561869,20.012
420,450,72,72,50,1196,2110,14,7849032,20.198
440,470,60,60,36,1232,2074,14,6529472,20.012
460,490,70,70,37,1269,2037,14,8559797,20.076
480,510,93,93,52,1321,1985,14,10949338,20.012
500,530,133,133,73,1394,1912,14,14041705,20.019
520,550,142,142,87,1481,1825,14,14549556,20.017
540,570,140,138,76,1557,1749,14,16013589,20.017
560,590,137,132,83,1640,1664,16,17296215,20.017
580,610,146,141,78,1718,1583,19,18703829,20.021
600,630,174,170,87,1805,1492,23,23119522,20.024
620,650,213,212,125,1930,1366,24,30580745,20.026
640,670,241,237,120,2050,1243,27,32286631,20.029
660,690,301,278,131,2181,1107,32,44301859,20.041
680,710,388,190,106,2287,979,54,70026099,20.052
700,730,479,142,89,2376,792,152,105379810,20.054
720,750,460,145,97,2473,572,275,103191782,20.049
740,770,368,192,112,2585,355,380,75932208,20.045
760,790,274,215,127,2712,175,433,49199086,20.035
780,810,175,161,115,2827,49,444,30538482,20.026
800,816,49,35,35,2862,11,447,13850204,20.069
