vehicle_id,home_depot,final_node,final_available_time,Total_Passenger,Total_Movement,Passenger_Movement,Empty_Movement,total_flight_time_min,total_ground_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,Total_Cost
0,1,1,826,65,35,32,3,327,499,1053.32,998.26,55.06,423,4040689
1,2,2,819,51,29,27,2,248,571,747.22,714.22,33.0,505,3109692
2,3,3,818,60,36,33,3,295,523,928.64,878.21,50.43,439,3726709
3,4,4,812,54,28,26,2,285,527,937.92,891.14,46.78,455,3475607
4,5,5,817,54,32,28,4,270,547,816.59,733.82,82.77,473,3393418
5,6,6,817,62,32,30,2,269,548,824.53,796.52,28.01,462,3383031
6,7,7,818,50,35,29,6,276,542,828.85,708.49,120.36,466,3510952
7,8,8,808,52,31,27,4,291,517,942.0,852.72,89.28,443,3593141
8,9,9,804,48,32,29,3,310,494,985.44,947.34,38.1,420,3808898
9,10,10,812,38,30,26,4,281,531,860.1,789.33,70.77,467,3470867
10,1,1,818,49,36,30,6,297,521,918.73,806.95,111.78,443,3747483
11,2,2,825,45,30,27,3,286,539,929.26,880.13,49.13,471,3522802
12,3,3,816,50,33,29,4,280,536,822.4,780.7,41.7,458,3515692
13,4,4,824,44,28,24,4,250,574,750.97,686.66,64.31,510,3112062
14,5,5,821,42,31,25,6,251,570,751.05,649.7,101.35,508,3177661
15,6,6,819,43,30,25,5,232,587,660.31,597.09,63.22,521,2961904
16,7,7,811,52,30,27,3,269,542,833.14,774.36,58.78,468,3346223
17,8,8,794,43,30,27,3,277,517,848.65,750.66,97.99,447,3429319
18,9,9,810,48,29,25,4,236,574,705.88,608.97,96.91,506,2985048
19,10,10,800,48,29,26,3,301,499,987.35,897.59,89.76,431,3660203
20,1,1,784,35,22,20,2,226,558,735.3,707.66,27.64,506,2752350
21,2,2,824,39,31,25,6,253,571,758.65,654.56,104.09,511,3198435
22,3,3,821,40,28,23,5,251,570,760.2,668.5,91.7,508,3122449
23,4,4,813,42,32,27,5,317,496,1022.15,944.84,77.31,428,3881607
24,5,5,833,44,34,28,6,315,518,988.94,866.86,122.08,448,3897641
25,6,6,819,44,29,28,1,243,576,726.67,715.22,11.45,508,3057757
26,7,7,804,35,26,21,5,227,577,701.05,627.6,73.45,521,2836353
27,8,8,785,47,34,29,5,294,491,880.81,769.68,111.13,415,3679514
28,9,9,830,38,25,23,2,226,604,698.14,626.49,71.65,538,2807562
29,10,10,822,37,27,22,5,264,558,838.27,725.17,113.1,496,3239076
30,1,1,823,44,31,28,3,266,557,808.09,766.88,41.21,485,3333466
31,2,2,818,29,25,19,6,189,629,544.02,448.03,95.99,579,2423243
32,3,3,815,31,24,19,5,204,611,590.74,512.79,77.95,561,2560644
33,4,4,820,34,31,24,7,242,578,659.91,572.35,87.56,516,3084178
34,5,5,817,29,26,21,5,224,593,664.92,614.02,50.9,543,2805192
35,6,6,819,34,24,21,3,214,605,699.8,634.04,65.76,553,2664514
36,7,7,819,35,30,25,5,265,554,804.42,752.75,51.67,490,3304675
37,8,8,804,34,27,21,6,242,562,751.21,634.97,116.24,504,3010562
38,9,9,828,31,32,24,8,320,508,1013.77,869.88,143.89,450,3912768
39,10,10,826,37,28,23,5,282,544,911.32,783.3,128.02,486,3444446
40,1,1,810,37,32,27,5,255,555,717.82,660.88,56.94,487,3237613
41,2,2,826,35,31,24,7,242,584,706.89,581.97,124.92,520,3084178
42,3,3,818,24,22,17,5,181,637,540.91,469.51,71.4,593,2284935
43,4,4,814,29,24,17,7,184,630,533.57,422.15,111.42,582,2352904
44,5,5,818,27,21,18,3,202,616,630.02,604.88,25.14,570,2484658
45,6,6,812,24,25,20,5,223,589,715.73,585.41,130.32,543,2776401
46,7,7,821,26,23,19,4,195,626,584.46,509.98,74.48,582,2448757
47,8,8,819,23,23,16,7,213,606,663.61,523.77,139.84,564,2635723
48,9,9,816,30,25,21,4,230,586,728.86,600.04,128.82,534,2849110
49,10,10,809,29,24,20,4,222,587,704.3,611.4,92.9,533,2747610
50,1,1,816,23,26,20,6,242,574,759.73,656.37,103.36,528,2992158
51,2,2,810,28,23,20,3,189,621,577.7,505.71,71.99,573,2386435
52,3,3,818,32,21,19,2,193,625,575.06,543.39,31.67,573,2391175
53,4,4,820,26,26,20,6,256,564,822.99,719.13,103.86,518,3137576
54,5,5,748,24,16,15,1,122,626,363.85,330.33,33.52,586,1561678
55,6,6,791,18,15,11,4,142,649,441.24,341.34,99.9,621,1751014
56,7,7,821,27,30,23,7,269,552,817.08,711.63,105.45,502,3346223
57,8,8,761,18,18,12,6,177,584,527.23,372.51,154.72,552,2169771
58,9,9,816,27,22,19,3,218,598,698.15,663.48,34.67,550,2669254
59,10,10,814,29,27,20,7,271,543,848.11,696.52,151.59,491,3311785
60,1,1,825,24,22,17,5,210,615,654.29,565.26,89.03,573,2586158
61,2,2,795,21,17,13,4,184,611,600.78,502.94,97.84,577,2224076
62,3,3,822,22,26,19,7,231,591,710.49,608.74,101.75,549,2877901
63,4,4,792,16,19,13,6,188,604,606.43,452.46,153.97,576,2302432
64,5,5,793,28,24,20,4,220,573,686.56,614.49,72.07,527,2726836
65,6,6,816,27,23,19,4,189,627,563.79,487.21,76.58,579,2386435
66,7,7,801,20,16,13,3,147,654,426.12,351.16,74.96,618,1821353
67,8,8,796,23,23,18,5,199,597,611.64,538.49,73.15,551,2490305
68,9,9,822,21,23,17,6,195,627,602.17,479.13,123.04,589,2448757
69,10,10,822,27,26,20,6,230,592,695.52,587.53,107.99,542,2867514
70,1,1,801,20,19,14,5,209,592,691.33,543.28,148.05,556,2520559
71,2,2,772,24,23,18,5,198,574,620.88,521.6,99.28,534,2479918
72,3,3,772,21,17,13,4,176,596,585.75,516.2,69.55,560,2140980
73,4,4,808,19,20,14,6,210,598,684.57,546.9,137.67,564,2549350
74,5,5,768,12,15,12,3,112,656,315.03,253.37,61.66,632,1439404
75,6,6,803,26,23,18,5,193,610,588.08,464.23,123.85,566,2427983
76,7,7,802,20,17,14,3,157,645,482.47,451.16,31.31,605,1943627
77,8,8,809,22,19,17,2,173,636,531.0,497.35,33.65,592,2146627
78,9,9,797,23,24,19,5,233,564,747.24,603.37,143.87,524,2861867
79,10,10,791,18,16,12,4,160,631,499.85,427.23,72.62,601,1956384
80,1,1,785,12,12,9,3,107,678,350.41,291.11,59.3,656,1332257
81,2,2,747,10,11,8,3,94,653,276.99,218.41,58.58,635,1178822
82,3,3,809,20,15,14,1,104,705,256.36,252.28,4.08,669,1356308
83,4,4,752,22,16,14,2,149,603,460.66,421.64,39.02,563,1842127
84,5,5,799,12,14,11,3,138,661,442.37,323.21,119.16,639,1691062
85,6,6,807,15,12,10,2,144,663,474.65,386.53,88.12,637,1716576
86,7,7,819,14,12,9,3,106,713,316.3,276.64,39.66,689,1321870
87,8,8,834,15,13,11,2,106,728,299.04,217.6,81.44,698,1340274
88,9,9,762,17,17,12,5,158,604,499.64,375.56,124.08,570,1954014
89,10,10,819,23,19,14,5,195,624,621.36,497.3,124.06,586,2375141
90,1,1,826,16,14,12,2,130,696,418.19,353.75,64.44,666,1607966
91,2,2,827,21,18,14,4,165,662,533.49,437.66,95.83,624,2045127
92,3,3,763,14,17,13,4,145,618,446.35,380.07,66.28,590,1818983
93,4,4,825,19,17,13,4,161,664,485.04,408.04,77.0,628,1985175
94,5,5,852,17,18,13,5,219,633,735.09,582.72,152.37,599,2606025
95,6,6,825,13,17,12,5,125,700,333.03,252.72,80.31,674,1611243
96,7,7,797,15,14,10,4,154,643,503.98,383.42,120.56,617,1857254
97,8,8,751,16,16,11,5,170,581,572.13,412.48,159.65,551,2060254
98,9,9,762,16,13,11,2,133,629,397.93,326.28,71.65,599,1620723
99,10,10,821,19,13,11,2,116,705,364.47,324.65,39.82,669,1444144
100,1,1,758,13,10,8,2,110,648,357.93,331.6,26.33,624,1326610
101,2,2,808,12,13,9,4,93,715,238.26,184.24,54.02,693,1205243
102,3,3,814,20,17,13,4,155,659,491.99,374.92,117.07,623,1922853
103,4,4,773,16,14,11,3,152,621,518.69,427.23,91.46,591,1836480
104,5,5,800,18,18,15,3,132,668,351.64,316.92,34.72,632,1702356
105,6,6,837,19,17,13,4,158,679,527.54,386.13,141.41,645,1954014
106,7,7,826,14,23,13,10,202,624,618.93,400.96,217.97,596,2521466
107,8,8,739,10,9,7,2,82,657,267.87,228.85,39.02,637,1017370
108,9,9,818,15,13,12,1,139,679,468.12,447.09,21.03,649,1683045
109,10,10,830,21,20,16,4,181,649,559.56,464.31,95.25,607,2248127
110,1,1,820,15,13,11,2,118,702,352.45,319.9,32.55,672,1464918
111,2,2,776,11,11,10,1,116,660,360.28,302.62,57.66,638,1407336
112,3,3,821,18,20,15,5,174,647,569.62,469.25,100.37,611,2175418
113,4,4,822,17,15,13,2,150,672,468.9,425.81,43.09,642,1834110
114,5,5,789,21,18,13,5,183,606,608.84,536.2,72.64,572,2232093
115,6,6,822,9,10,8,2,111,711,370.57,328.59,41.98,693,1336997
116,7,7,801,13,12,8,4,127,674,427.95,337.19,90.76,648,1539997
117,8,8,744,12,14,9,5,141,603,478.71,342.13,136.58,579,1722223
118,9,9,822,18,14,12,2,160,662,553.06,454.34,98.72,632,1919576
119,10,10,801,10,12,9,3,137,664,463.11,401.58,61.53,644,1643867
120,1,1,749,8,8,7,1,74,675,190.36,175.48,14.88,659,915870
121,2,2,822,15,16,11,5,135,687,400.23,342.64,57.59,659,1696709
122,3,3,815,16,20,13,7,167,648,526.89,361.56,165.33,616,2102709
123,4,4,818,16,15,12,3,137,681,417.42,371.69,45.73,651,1699079
124,5,5,741,15,14,12,2,129,612,407.76,391.33,16.43,584,1597579
125,6,6,750,13,8,7,1,77,673,250.1,214.36,35.74,649,947031
126,7,7,818,13,16,11,5,190,628,649.2,528.22,120.98,602,2267994
127,8,8,772,15,12,10,2,121,651,392.75,366.42,26.33,621,1477675
128,9,9,796,11,13,8,5,157,639,532.94,353.91,179.03,621,1870011
129,10,10,820,16,21,14,7,207,613,658.35,522.54,135.81,583,2536593
130,1,1,807,10,12,10,2,113,694,356.59,312.17,44.42,674,1394579
131,2,2,825,10,11,7,4,101,724,287.43,247.76,39.67,704,1251531
132,3,3,824,20,18,14,4,176,648,557.95,497.82,60.13,614,2159384
133,4,4,815,12,13,10,3,116,699,352.06,324.18,27.88,677,1444144
134,5,5,819,15,16,11,5,132,687,368.88,236.61,132.27,657,1665548
135,6,6,819,15,15,10,5,132,687,403.71,336.24,67.47,659,1647144
136,7,7,741,12,11,9,2,121,620,413.89,337.86,76.03,598,1459271
137,8,8,815,14,13,10,3,137,678,460.6,378.65,81.95,652,1662271
138,9,9,751,9,10,8,2,112,639,380.85,300.77,80.08,621,1347384
139,10,10,743,21,17,15,2,174,569,586.6,550.52,36.08,529,2120206
140,1,1,821,9,10,7,3,92,729,267.29,242.45,24.84,711,1139644
141,2,2,796,9,10,7,3,126,670,435.64,372.36,63.28,652,1492802
142,3,3,817,15,14,11,3,135,682,417.96,389.96,28.0,652,1659901
143,4,4,820,12,14,10,4,127,693,386.24,311.99,74.25,669,1576805
144,5,5,750,7,11,6,5,111,639,377.29,250.82,126.47,625,1355401
