vehicle_id,sequence,event,from_node,to_node,physical_from_node,physical_to_node,departure_time,arrival_time,travel_time,travel_distance_km,charging_time,charged_range_km,remaining_range_before,remaining_range_after,onboard_passengers,related_batch_id,movement_type,from_event,to_event
0,0,Movement,1,6,1,6,22,31,9,23.39,22,0.0,160.0,136.61,0,B10,empty_repositioning,Position,Pickup
0,1,Pickup,6,6,6,6,34,31,0,0.0,2,8.534,136.61,145.144,1,B10,pickup_service,Pickup,Pickup
0,2,Movement,6,7,6,7,34,48,14,43.48,0,0.0,145.144,101.664,1,B10,passenger_flight,Position,Delivery
0,3,Delivery,7,7,7,7,51,48,0,0.0,2,8.534,101.664,110.198,0,B10,delivery_service,Delivery,Delivery
0,4,Movement,7,10,7,10,60,78,18,57.99,9,38.403,148.601,90.611,0,B53,empty_repositioning,Position,Pickup
0,5,Pickup,10,10,10,10,81,78,0,0.0,2,8.534,90.611,99.145,1,B53,pickup_service,Pickup,Pickup
0,6,Movement,10,3,10,3,81,98,17,54.92,0,0.0,99.145,44.225,1,B53,passenger_flight,Position,Delivery
0,7,Delivery,3,3,3,3,101,98,0,0.0,2,8.534,44.225,52.759,0,B53,delivery_service,Delivery,Delivery
0,8,Movement,3,3,3,3,117,117,0,0.0,16,68.272,121.031,121.031,0,B97,empty_repositioning,Position,Pickup
0,9,Pickup,3,3,3,3,120,117,0,0.0,2,8.534,121.031,129.565,1,B97,pickup_service,Pickup,Pickup
0,10,Movement,3,8,3,8,120,132,12,35.17,0,76.806,129.565,94.395,1,B97,passenger_flight,Position,Delivery
0,11,Delivery,8,8,8,8,135,132,0,0.0,2,8.534,94.395,102.929,0,B97,delivery_service,Delivery,Delivery
0,12,Movement,8,9,8,9,143,151,8,18.04,8,34.136,137.065,119.025,0,B181,empty_repositioning,Position,Pickup
0,13,Pickup,9,9,9,9,154,151,0,0.0,2,8.534,119.025,127.559,1,B181,pickup_service,Pickup,Pickup
0,14,Movement,9,6,9,6,154,176,22,74.79,0,0.0,127.559,52.769,1,B181,passenger_flight,Position,Delivery
0,15,Delivery,6,6,6,6,179,176,0,0.0,2,8.534,52.769,61.303,0,B181,delivery_service,Delivery,Delivery
0,16,Movement,6,6,6,6,190,190,0,0.0,11,46.937,108.24,108.24,0,B364,empty_repositioning,Position,Pickup
0,17,Pickup,6,6,6,6,193,190,0,0.0,2,8.534,108.24,116.774,1,B364,pickup_service,Pickup,Pickup
0,18,Movement,6,4,6,4,193,202,9,22.06,0,55.471,116.774,94.714,1,B364,passenger_flight,Position,Delivery
0,19,Delivery,4,4,4,4,205,202,0,0.0,2,8.534,94.714,103.248,0,B364,delivery_service,Delivery,Delivery
0,20,Movement,4,5,4,5,209,217,8,11.45,4,17.068,120.316,108.866,0,B442,empty_repositioning,Position,Pickup
0,21,Pickup,5,5,5,5,220,217,0,0.0,2,8.534,108.866,117.4,1,B442,pickup_service,Pickup,Pickup
0,22,Movement,5,2,5,2,223,233,10,27.57,3,12.801,130.201,102.631,1,B442,passenger_flight,Position,Delivery
0,23,Delivery,2,2,2,2,236,233,0,0.0,2,8.534,102.631,111.165,0,B442,delivery_service,Delivery,Delivery
0,24,Movement,2,2,2,2,236,236,0,0.0,0,0.0,111.165,111.165,0,B490,empty_repositioning,Position,Pickup
0,25,Pickup,2,2,2,2,239,236,0,0.0,2,8.534,111.165,119.699,1,B490,pickup_service,Pickup,Pickup
0,26,Movement,2,4,2,4,239,247,8,16.13,0,8.534,119.699,103.569,1,B490,passenger_flight,Position,Delivery
0,27,Delivery,4,4,4,4,250,247,0,0.0,2,8.534,103.569,112.103,0,B490,delivery_service,Delivery,Delivery
0,28,Movement,4,4,4,4,255,255,0,0.0,5,21.335,133.438,133.438,0,B540,empty_repositioning,Position,Pickup
0,29,Pickup,4,4,4,4,258,255,0,0.0,2,8.534,133.438,141.972,1,B540,pickup_service,Pickup,Pickup
0,30,Movement,4,2,4,2,258,266,8,16.13,0,29.869,141.972,125.842,1,B540,passenger_flight,Position,Delivery
0,31,Delivery,2,2,2,2,269,266,0,0.0,2,8.534,125.842,134.376,0,B540,delivery_service,Delivery,Delivery
0,32,Movement,2,2,2,2,270,270,0,0.0,1,4.267,138.643,138.643,0,B629,empty_repositioning,Position,Pickup
0,33,Pickup,2,2,2,2,273,270,0,0.0,2,8.534,138.643,147.177,1,B629,pickup_service,Pickup,Pickup
0,34,Movement,2,5,2,5,273,283,10,27.57,0,12.801,147.177,119.607,1,B629,passenger_flight,Position,Delivery
0,35,Delivery,5,5,5,5,286,283,0,0.0,2,8.534,119.607,128.141,0,B629,delivery_service,Delivery,Delivery
0,36,Movement,5,5,5,5,290,290,0,0.0,4,17.068,145.209,145.209,0,B734,empty_repositioning,Position,Pickup
0,37,Pickup,5,5,5,5,293,290,0,0.0,2,8.534,145.209,153.743,1,B734,pickup_service,Pickup,Pickup
0,38,Movement,5,2,5,2,293,303,10,27.57,0,25.602,153.743,126.173,1,B734,passenger_flight,Position,Delivery
0,39,Delivery,2,2,2,2,306,303,0,0.0,2,8.534,126.173,134.707,0,B734,delivery_service,Delivery,Delivery
0,40,Movement,2,2,2,2,314,314,0,0.0,8,25.293,160.0,160.0,0,B861,empty_repositioning,Position,Pickup
0,41,Pickup,2,2,2,2,317,314,0,0.0,2,0.0,160.0,160.0,1,B861,pickup_service,Pickup,Pickup
0,42,Movement,2,4,2,4,317,325,8,16.13,0,25.293,160.0,143.87,1,B861,passenger_flight,Position,Delivery
0,43,Delivery,4,4,4,4,328,325,0,0.0,2,8.534,143.87,152.404,0,B861,delivery_service,Delivery,Delivery
0,44,Movement,4,4,4,4,333,333,0,0.0,5,7.596,160.0,160.0,0,B944,empty_repositioning,Position,Pickup
0,45,Pickup,4,4,4,4,336,333,0,0.0,2,0.0,160.0,160.0,2,B944,pickup_service,Pickup,Pickup
0,46,Movement,4,7,4,7,336,345,9,21.43,0,7.596,160.0,138.57,2,B944,passenger_flight,Position,Delivery
0,47,Delivery,7,7,7,7,348,345,0,0.0,2,8.534,138.57,147.104,0,B944,delivery_service,Delivery,Delivery
0,48,Movement,7,7,7,7,351,351,0,0.0,3,12.801,159.905,159.905,0,B1011,empty_repositioning,Position,Pickup
0,49,Pickup,7,7,7,7,354,351,0,0.0,2,0.095,159.905,160.0,1,B1011,pickup_service,Pickup,Pickup
0,50,Movement,7,4,7,4,354,363,9,21.43,0,12.896,160.0,138.57,1,B1011,passenger_flight,Position,Delivery
0,51,Delivery,4,4,4,4,366,363,0,0.0,2,8.534,138.57,147.104,0,B1011,delivery_service,Delivery,Delivery
0,52,Movement,4,4,4,4,366,366,0,0.0,0,0.0,147.104,147.104,0,B1089,empty_repositioning,Position,Pickup
0,53,Pickup,4,4,4,4,369,366,0,0.0,2,8.534,147.104,155.638,1,B1089,pickup_service,Pickup,Pickup
0,54,Movement,4,2,4,2,369,377,8,16.13,0,8.534,155.638,139.508,1,B1089,passenger_flight,Position,Delivery
0,55,Delivery,2,2,2,2,380,377,0,0.0,2,8.534,139.508,148.042,0,B1089,delivery_service,Delivery,Delivery
0,56,Movement,2,2,2,2,380,380,0,0.0,0,0.0,148.042,148.042,0,B1140,empty_repositioning,Position,Pickup
0,57,Pickup,2,2,2,2,383,380,0,0.0,2,8.534,148.042,156.576,1,B1140,pickup_service,Pickup,Pickup
0,58,Movement,2,6,2,6,383,396,13,37.0,0,8.534,156.576,119.576,1,B1140,passenger_flight,Position,Delivery
0,59,Delivery,6,6,6,6,399,396,0,0.0,2,8.534,119.576,128.11,0,B1140,delivery_service,Delivery,Delivery
0,60,Movement,6,3,6,3,400,412,12,32.98,1,4.267,132.377,99.397,0,B1222,empty_repositioning,Position,Pickup
0,61,Pickup,3,3,3,3,415,412,0,0.0,2,8.534,99.397,107.931,1,B1222,pickup_service,Pickup,Pickup
0,62,Movement,3,6,3,6,415,427,12,32.98,0,0.0,107.931,74.951,1,B1222,passenger_flight,Position,Delivery
0,63,Delivery,6,6,6,6,430,427,0,0.0,2,8.534,74.951,83.485,0,B1222,delivery_service,Delivery,Delivery
0,64,Movement,6,6,6,6,430,430,0,0.0,0,0.0,83.485,83.485,0,B1253,empty_repositioning,Position,Pickup
0,65,Pickup,6,6,6,6,433,430,0,0.0,2,8.534,83.485,92.019,1,B1253,pickup_service,Pickup,Pickup
0,66,Movement,6,7,6,7,433,447,14,43.48,0,8.534,92.019,48.539,1,B1253,passenger_flight,Position,Delivery
0,67,Delivery,7,7,7,7,450,447,0,0.0,2,8.534,48.539,57.073,0,B1253,delivery_service,Delivery,Delivery
0,68,Movement,7,7,7,7,452,452,0,0.0,2,8.534,65.607,65.607,0,B1303,empty_repositioning,Position,Pickup
0,69,Pickup,7,7,7,7,455,452,0,0.0,2,8.534,65.607,74.141,1,B1303,pickup_service,Pickup,Pickup
0,70,Movement,7,5,7,5,455,467,12,32.24,0,17.068,74.141,41.901,1,B1303,passenger_flight,Position,Delivery
0,71,Delivery,5,5,5,5,470,467,0,0.0,2,8.534,41.901,50.435,0,B1303,delivery_service,Delivery,Delivery
0,72,Movement,5,4,5,4,471,479,8,11.45,1,4.267,54.702,43.252,0,B1368,empty_repositioning,Position,Pickup
0,73,Pickup,4,4,4,4,482,479,0,0.0,2,8.534,43.252,51.786,1,B1368,pickup_service,Pickup,Pickup
0,74,Movement,4,7,4,7,482,491,9,21.43,0,0.0,51.786,30.356,1,B1368,passenger_flight,Position,Delivery
0,75,Delivery,7,7,7,7,494,491,0,0.0,2,8.534,30.356,38.89,0,B1368,delivery_service,Delivery,Delivery
0,76,Movement,7,7,7,7,494,494,0,0.0,0,0.0,38.89,38.89,0,B1391,empty_repositioning,Position,Pickup
0,77,Pickup,7,7,7,7,497,494,0,0.0,2,8.534,38.89,47.424,1,B1391,pickup_service,Pickup,Pickup
0,78,Movement,7,5,7,5,497,509,12,32.24,0,8.534,47.424,15.184,1,B1391,passenger_flight,Position,Delivery
0,79,Delivery,5,5,5,5,512,509,0,0.0,2,8.534,15.184,23.718,0,B1391,delivery_service,Delivery,Delivery
0,80,Movement,5,3,5,3,521,531,10,23.93,9,38.403,62.121,38.191,0,B1538,empty_repositioning,Position,Pickup
0,81,Pickup,3,3,3,3,534,531,0,0.0,2,8.534,38.191,46.725,1,B1538,pickup_service,Pickup,Pickup
0,82,Movement,3,3,3,3,534,534,0,0.0,0,0.0,46.725,46.725,1,B1551,passenger_flight,Position,Pickup
0,83,Pickup,3,3,3,3,537,534,0,0.0,2,8.534,46.725,55.259,2,B1551,pickup_service,Pickup,Pickup
0,84,Movement,3,5,3,5,537,547,10,23.93,0,0.0,55.259,31.329,2,B1538,passenger_flight,Position,Delivery
0,85,Delivery,5,5,5,5,550,547,0,0.0,2,8.534,31.329,39.863,1,B1538,delivery_service,Delivery,Delivery
0,86,Movement,5,5,5,5,550,550,0,0.0,0,16.145,39.863,39.863,1,B1551,passenger_flight,Position,Delivery
0,87,Delivery,5,5,5,5,553,550,0,0.0,2,8.534,39.863,48.397,0,B1551,delivery_service,Delivery,Delivery
0,88,Movement,5,5,5,5,561,561,0,0.0,8,34.136,82.533,82.533,0,B1655,empty_repositioning,Position,Pickup
0,89,Pickup,5,5,5,5,564,561,0,0.0,2,8.534,82.533,91.067,1,B1655,pickup_service,Pickup,Pickup
0,90,Movement,5,3,5,3,564,574,10,23.93,0,42.67,91.067,67.137,1,B1655,passenger_flight,Position,Delivery
0,91,Delivery,3,3,3,3,577,574,0,0.0,2,8.534,67.137,75.671,0,B1655,delivery_service,Delivery,Delivery
0,92,Movement,3,2,3,2,580,585,5,4.08,3,12.801,88.472,84.392,0,B1748,empty_repositioning,Position,Pickup
0,93,Pickup,2,2,2,2,588,585,0,0.0,2,8.534,84.392,92.926,1,B1748,pickup_service,Pickup,Pickup
0,94,Movement,2,5,2,5,588,598,10,27.57,0,0.0,92.926,65.356,1,B1748,passenger_flight,Position,Delivery
0,95,Delivery,5,5,5,5,601,598,0,0.0,2,8.534,65.356,73.89,0,B1748,delivery_service,Delivery,Delivery
0,96,Movement,5,4,5,4,604,612,8,11.45,3,12.801,86.691,75.241,0,B1854,empty_repositioning,Position,Pickup
