vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1085,44.509,558,1709.31,1602.91,106.4,461,33,33
1,2,2,1075,52.044,522,1608.05,1529.8,78.25,491,31,31
2,3,3,1116,49.679,563,1781.12,1694.21,86.91,491,31,31
3,4,4,1115,45.846,561,1783.18,1665.47,117.71,492,31,31
4,5,5,1074,19.931,537,1736.84,1631.94,104.9,479,29,29
5,6,6,1105,25.366,575,1766.45,1599.31,167.14,464,33,33
6,7,7,1125,58.6,594,1844.16,1695.56,148.6,465,33,33
7,8,8,1108,49.903,521,1620.61,1476.17,144.44,529,29,29
8,9,9,1129,29.393,583,1792.21,1582.6,209.61,480,33,33
9,10,10,1104,41.689,544,1629.81,1547.57,82.24,496,32,32
10,1,1,1115,45.85,528,1653.09,1570.17,82.92,527,30,30
11,2,2,1078,43.504,528,1618.32,1424.22,194.1,486,32,32
12,3,3,1091,60.284,563,1667.69,1503.77,163.92,456,36,36
13,4,4,1079,31.947,529,1565.76,1421.33,144.43,482,34,34
14,5,5,1115,83.917,558,1710.07,1583.62,126.45,491,33,33
15,6,6,1110,38.274,577,1798.85,1596.16,202.69,471,31,31
16,7,7,1122,41.266,534,1596.52,1511.2,85.32,528,30,30
17,8,8,1067,67.517,505,1553.22,1417.01,136.21,502,30,30
18,9,9,1043,27.827,485,1534.42,1374.59,159.83,502,28,28
19,10,10,1095,51.876,571,1690.97,1406.58,284.39,456,34,34
20,1,1,1138,43.257,561,1704.32,1478.37,225.95,517,30,30
21,2,2,1112,95.225,515,1556.98,1278.0,278.98,541,28,28
22,3,3,1055,89.527,548,1644.25,1488.12,156.13,439,34,34
23,4,4,1118,22.049,523,1519.98,1279.94,240.04,533,31,31
24,5,5,1064,85.858,502,1480.71,1247.93,232.78,500,31,31
25,6,6,1005,37.879,516,1473.16,1182.57,290.59,425,32,32
26,7,7,1109,16.729,505,1506.6,1322.33,184.27,540,32,32
27,8,8,1113,49.416,502,1442.11,1274.81,167.3,549,31,31
28,9,9,1114,53.431,502,1467.28,1304.45,162.83,554,29,29
29,10,10,1115,37.161,507,1457.43,1222.01,235.42,542,33,33
30,1,1,1006,55.344,499,1451.88,1189.87,262.01,445,31,31
31,2,2,951,52.383,462,1356.41,1090.87,265.54,435,27,27
32,3,3,1014,48.465,492,1469.51,1192.9,276.61,464,29,29
33,4,4,1100,63.872,486,1405.34,1216.96,188.38,552,31,31
34,5,5,1052,53.714,583,1612.92,1246.77,366.15,407,31,31
35,6,6,1042,27.685,474,1316.2,991.48,324.72,516,26,26
36,7,7,1117,43.718,522,1499.69,1196.0,303.69,535,30,30
37,8,8,1003,92.108,454,1313.69,1138.75,174.94,495,27,27
38,9,9,1122,50.375,498,1430.79,1248.21,182.58,560,32,32
39,10,10,1014,18.923,470,1385.76,1079.1,306.66,496,24,24
40,1,1,1010,45.691,457,1291.37,1153.59,137.78,489,32,32
41,2,2,1006,62.824,469,1359.4,1175.99,183.41,481,28,28
42,3,3,1087,31.055,584,1587.26,1164.28,422.98,435,34,34
43,4,4,956,44.537,451,1316.56,918.41,398.15,459,23,23
44,5,5,1011,16.664,488,1333.47,1091.7,241.77,465,29,29
45,6,6,949,18.954,426,1258.62,984.84,273.78,467,28,28
46,7,7,943,53.624,308,743.48,529.17,214.31,597,19,19
47,8,8,1092,40.142,463,1270.68,1043.12,227.56,567,31,31
48,9,9,1096,32.195,500,1336.44,1010.8,325.64,538,29,29
49,10,10,1038,32.38,487,1353.57,939.27,414.3,493,29,29
50,1,1,1061,54.306,558,1599.06,1217.6,381.46,443,30,30
51,2,2,1061,47.704,421,1163.62,784.28,379.34,588,26,26
52,3,3,1018,20.976,446,1202.82,867.37,335.45,522,25,25
