horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,6,3,0,0,2754,0,1016206,20.002
20,50,16,10,6,6,2748,0,2756119,20.04
40,70,29,17,7,13,2737,4,4700308,20.086
60,90,32,22,15,28,2720,6,4591299,20.12
80,110,41,30,12,40,2704,10,5302639,20.017
100,130,55,41,32,72,2668,14,7340646,20.204
120,150,76,55,16,88,2644,22,10122591,20.072
140,170,137,118,67,155,2571,28,15448930,20.149
160,190,124,97,70,225,2491,38,14921700,20.602
180,210,101,69,49,274,2432,48,12980997,20.201
200,230,71,38,27,301,2387,66,10033396,20.077
220,250,61,34,19,320,2360,74,8460842,20.176
240,270,84,46,22,342,2326,86,12822356,20.206
260,290,134,92,57,399,2257,98,18277963,20.555
280,310,156,111,65,464,2174,116,21151330,20.014
300,330,156,136,91,555,2065,134,22176388,20.009
320,350,115,81,50,605,2012,137,14906076,20.262
340,370,125,82,58,663,1933,158,16737757,20.504
360,390,96,65,49,712,1871,171,13148668,20.064
380,410,71,45,29,741,1825,188,10266916,20.067
400,430,62,43,25,766,1795,193,8684959,20.13
420,450,64,42,33,799,1754,201,9467626,20.22
440,470,59,37,23,822,1723,209,8313597,20.007
460,490,61,36,22,844,1692,218,8766212,20.15
480,510,91,55,28,872,1654,228,12999404,20.091
500,530,119,87,45,917,1594,243,15684434,20.728
520,550,121,93,67,984,1516,254,15215918,20.47
540,570,113,87,51,1035,1456,263,13664574,20.548
560,590,123,92,58,1093,1388,273,15948116,20.59
580,610,148,114,68,1161,1310,283,18996434,20.008
600,630,160,125,80,1241,1215,298,19727392,20.012
620,650,174,160,94,1335,1110,309,21401834,20.012
640,670,162,155,98,1433,1008,313,20618993,20.016
660,690,215,202,95,1528,908,318,27431655,20.011
680,710,316,291,173,1701,719,334,40528056,20.016
700,730,315,268,162,1863,540,351,39152803,20.018
720,750,272,228,164,2027,350,377,34523113,20.017
740,770,174,152,96,2123,236,395,21209024,20.019
760,790,159,153,99,2222,131,401,18215529,20.015
780,810,131,112,83,2305,47,402,15227111,20.243
800,816,47,20,20,2325,15,414,8686635,20.332
