vehicle_id,home_depot,final_node,final_available_time,Total_Passenger,Total_Movement,Passenger_Movement,Empty_Movement,total_flight_time_min,total_ground_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,Total_Cost
0,1,1,823,35,30,27,3,303,520,1003.74,961.13,42.61,462,3699381
1,2,2,811,32,28,25,3,281,530,948.78,869.62,79.16,472,3434059
2,3,3,814,31,30,25,5,235,579,704.69,601.52,103.17,523,2993065
3,4,4,814,28,22,20,2,223,591,701.74,668.74,33.0,543,2721189
4,5,5,734,29,26,22,4,223,511,694.21,622.39,71.82,461,2794805
5,6,6,822,42,30,27,3,245,577,760.28,701.16,59.12,509,3096935
6,7,7,812,35,28,23,5,230,582,736.17,624.1,112.07,528,2904322
7,8,8,773,29,26,23,3,218,555,650.77,571.17,79.6,505,2742870
8,9,9,822,35,32,26,6,316,506,1057.66,943.93,113.73,442,3871220
9,10,10,826,28,25,22,3,232,594,721.05,630.14,90.91,544,2869884
10,1,1,807,26,25,21,4,246,561,814.33,721.27,93.06,511,3015302
11,2,2,819,28,24,21,3,196,623,564.42,519.99,44.43,569,2477548
12,3,3,816,28,24,20,4,211,605,612.39,545.88,66.51,555,2633353
13,4,4,812,21,19,18,1,207,605,691.41,635.94,55.47,563,2499785
14,5,5,783,25,19,17,2,150,633,440.93,406.09,34.84,589,1907726
15,6,6,826,25,25,23,2,222,604,667.9,631.75,36.15,554,2766014
16,7,7,823,34,29,25,4,211,612,604.54,551.39,53.15,552,2725373
17,8,8,818,26,26,22,4,262,556,883.35,789.95,93.4,504,3199898
18,9,9,772,21,23,20,3,213,559,697.05,621.32,75.73,519,2635723
19,10,10,745,25,22,20,2,197,548,635.77,578.86,56.91,498,2451127
20,1,1,826,19,19,17,2,188,638,617.32,552.88,64.44,602,2302432
21,2,2,811,24,22,19,3,197,614,606.23,562.63,43.6,570,2451127
22,3,3,819,18,16,14,2,131,688,351.27,328.05,23.22,654,1655161
23,4,4,822,26,28,22,6,217,605,638.47,532.04,106.43,559,2769291
24,5,5,762,19,16,14,2,140,622,410.54,375.7,34.84,586,1748644
25,6,6,819,13,12,11,1,103,716,330.64,307.25,23.39,692,1290709
26,7,7,829,16,17,14,3,160,669,526.7,466.99,59.71,637,1974788
27,8,8,809,19,16,15,1,148,661,458.19,410.4,47.79,625,1831740
28,9,9,768,11,9,7,2,108,660,375.74,281.92,93.82,640,1287432
29,10,10,726,14,17,13,4,172,554,582.74,478.51,104.23,526,2099432
30,1,1,815,11,15,10,5,155,660,501.06,406.59,94.47,638,1886045
31,2,2,827,20,21,17,4,188,639,592.22,523.67,68.55,601,2339240
32,3,3,746,12,12,10,2,108,638,331.05,252.74,78.31,614,1342644
33,4,4,810,20,20,17,3,218,592,734.38,690.2,44.18,552,2632446
34,5,5,722,14,14,11,3,116,606,330.89,280.36,50.53,580,1462548
35,6,6,797,16,13,12,1,136,661,462.28,444.24,18.04,629,1651884
36,7,7,802,18,16,13,3,159,643,515.99,438.79,77.2,609,1945997
37,8,8,738,12,14,11,3,139,599,442.0,350.82,91.18,575,1701449
38,9,9,782,16,15,12,3,170,612,581.32,459.93,121.39,580,2041850
39,10,10,827,22,23,20,3,221,606,702.25,660.57,41.68,564,2718819
40,1,1,818,11,11,9,2,105,713,319.16,291.15,28.01,691,1293079
41,2,2,816,15,16,13,3,152,664,478.19,386.73,91.46,634,1873288
42,3,3,812,15,16,12,4,137,675,395.94,328.22,67.72,649,1717483
43,4,4,776,7,6,4,2,61,715,185.02,158.69,26.33,703,744031
44,5,5,758,12,12,11,1,112,646,364.02,340.63,23.39,622,1384192
45,6,6,760,18,10,8,2,73,687,205.86,169.17,36.69,659,942291
46,7,7,743,13,14,11,3,122,621,368.31,297.8,70.51,595,1524870
47,8,8,766,6,7,5,2,71,695,235.87,148.77,87.1,683,866305
48,9,9,768,10,10,9,1,116,652,383.29,321.25,62.04,632,1388932
49,10,10,830,12,14,12,2,124,706,372.46,305.19,67.27,682,1545644
50,1,1,741,7,8,6,2,81,660,258.48,219.67,38.81,646,988579
51,2,2,763,7,10,7,3,121,642,424.22,338.55,85.67,628,1440867
52,3,3,734,10,11,8,3,123,611,430.47,356.91,73.56,593,1480045
53,4,4,816,10,12,10,2,103,713,282.89,247.51,35.38,693,1290709
54,5,5,801,15,17,12,5,142,659,415.01,336.95,78.06,629,1787822
55,6,6,816,10,10,8,2,98,718,323.26,255.85,67.41,698,1201966
56,7,7,825,11,15,10,5,139,686,436.63,338.88,97.75,664,1719853
57,8,8,824,14,15,12,3,112,712,315.17,270.94,44.23,684,1439404
58,9,9,777,11,10,7,3,90,687,279.77,167.91,111.86,667,1118870
59,10,10,829,12,11,9,2,129,700,429.24,358.98,70.26,676,1542367
60,1,1,807,9,8,6,2,56,751,152.18,110.12,42.06,735,728904
61,2,2,751,4,6,3,3,74,677,255.41,169.74,85.67,669,879062
62,3,3,754,7,7,6,1,50,704,102.86,78.93,23.93,690,648178
63,4,4,815,6,8,5,3,69,746,226.39,151.69,74.7,734,863935
64,5,5,825,18,15,10,5,125,700,356.05,273.75,82.3,668,1574435
65,6,6,713,5,7,5,2,49,664,125.09,88.94,36.15,654,637791
66,7,7,821,13,13,9,4,107,714,292.93,259.44,33.49,690,1350661
67,8,8,760,9,12,8,4,136,624,463.08,331.01,132.07,606,1633480
68,9,9,813,9,8,6,2,76,737,240.83,199.4,41.43,719,936644
69,10,10,785,7,7,6,1,84,701,279.01,245.49,33.52,687,1001336
70,1,1,756,3,5,3,2,50,706,159.83,88.46,71.37,700,611370
71,2,2,759,10,10,7,3,89,670,273.66,227.78,45.88,650,1108483
72,3,3,808,16,20,13,7,151,657,442.39,355.81,86.58,625,1936517
73,4,4,803,10,11,8,3,91,712,243.01,204.52,38.49,692,1147661
74,5,5,724,8,7,6,1,67,657,187.29,175.84,11.45,641,824757
75,6,6,728,6,7,5,2,46,682,89.47,67.1,22.37,670,606630
76,7,7,765,7,9,5,4,78,687,203.12,143.1,60.02,673,975822
77,8,8,751,5,6,4,2,56,695,170.24,98.52,71.72,685,692096
78,9,9,827,5,6,5,1,80,747,275.72,218.0,57.72,737,941384
79,10,10,823,13,13,11,2,114,709,342.16,298.44,43.72,683,1423370
80,1,1,748,4,5,4,1,35,713,75.28,60.4,14.88,705,455565
81,2,2,378,4,4,3,1,28,350,87.4,59.83,27.57,342,364452
82,3,3,767,6,8,6,2,86,681,258.84,201.08,57.76,669,1040514
83,4,4,821,7,9,6,3,108,713,352.93,321.62,31.31,699,1287432
84,5,5,750,9,6,6,0,44,706,116.95,116.95,0.0,688,567452
85,6,6,376,4,5,4,1,41,335,119.56,106.8,12.76,327,517887
86,7,7,737,3,5,3,2,40,697,123.71,100.69,23.02,691,507500
87,8,8,706,6,8,6,2,73,633,225.23,172.46,52.77,621,905483
88,9,9,814,4,5,3,2,62,752,218.5,152.38,66.12,744,736014
89,10,10,794,8,7,7,0,94,700,334.46,334.46,0.0,686,1105206
90,1,1,701,2,5,2,3,34,667,77.2,36.31,40.89,663,445178
91,2,2,687,6,8,6,2,74,613,234.45,201.9,32.55,601,915870
92,3,3,825,7,9,7,2,112,713,387.05,310.88,76.17,699,1328980
93,4,4,818,7,8,6,2,66,752,189.14,160.9,28.24,738,832774
94,5,5,786,7,8,6,2,93,693,311.93,244.91,67.02,679,1113223
95,6,6,658,5,5,4,1,52,606,168.17,132.43,35.74,596,632144
96,7,7,658,5,5,4,1,49,609,155.11,122.87,32.24,599,600983
97,8,8,675,3,4,3,1,39,636,108.66,60.87,47.79,630,478709
98,9,9,757,3,5,3,2,60,697,193.42,110.93,82.49,691,715240
99,10,10,759,3,5,3,2,70,689,249.81,173.78,76.03,683,819110
100,1,1,747,4,5,4,1,32,715,57.06,42.18,14.88,707,424404
101,2,2,737,7,6,5,1,73,664,256.3,228.73,27.57,650,868675
102,3,3,833,9,9,8,1,118,715,408.4,355.62,52.78,697,1391302
103,4,4,752,6,6,5,1,59,693,181.73,170.28,11.45,681,723257
104,5,5,652,3,4,3,1,38,614,122.14,88.62,33.52,608,468322
105,6,6,742,4,5,4,1,57,685,198.83,180.79,18.04,677,684079
106,7,7,686,2,3,2,1,25,661,68.15,35.91,32.24,657,314887
107,8,8,705,6,9,6,3,89,616,282.33,204.88,77.45,604,1090079
108,9,9,766,1,2,1,1,38,728,139.78,69.89,69.89,726,431514
109,10,10,760,4,3,3,0,46,714,168.22,168.22,0.0,706,533014
110,1,1,759,4,7,4,3,67,692,228.47,152.66,75.81,684,824757
111,2,2,740,5,7,5,2,54,686,150.87,118.32,32.55,676,689726
112,3,3,808,7,6,4,2,56,752,176.98,135.01,41.97,742,692096
113,4,4,818,10,13,10,3,99,719,261.67,236.88,24.79,699,1267565
114,5,5,824,10,11,7,4,82,742,225.43,184.67,40.76,722,1054178
115,6,6,717,3,5,3,2,45,672,153.35,94.22,59.13,666,559435
116,7,7,793,3,4,2,2,29,764,73.53,36.31,37.22,758,374839
117,8,8,604,3,3,2,1,32,572,113.05,95.01,18.04,566,387596
118,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
119,10,10,334,2,3,2,1,33,301,112.37,78.85,33.52,297,397983
120,1,1,677,1,2,1,1,16,661,29.76,14.88,14.88,659,203000
121,2,2,704,3,4,3,1,30,674,82.36,54.79,27.57,668,385226
122,3,3,360,4,4,3,1,49,311,170.57,117.79,52.78,303,582579
123,4,4,747,2,4,2,2,28,719,70.14,45.36,24.78,715,364452
124,5,5,734,6,8,6,2,71,663,224.45,180.73,43.72,651,884709
