batch_id,selected_request_id,origin,destination,max_wait,time_window_start,time_window_start_hhmm,time_window_end,time_window_end_hhmm,Transportation_min,Joby_min,Transportation_Joby_time_saving,pending_count,final_cost(원),assigned_vehicle,pickup_time,pickup_time_hhmm,delivery_time,delivery_time_hhmm,final_status
B1,R1,6,2,8,35,06:15,43,06:23,80,13,67,1,306250,15.0,22.0,06:02,36.0,06:16,Complete
B2,R2,4,9,8,40,06:20,48,06:28,102,17,85,1,306017,3.0,23.0,06:03,44.0,06:24,Complete
B3,R3,4,9,8,42,06:22,50,06:30,102,18,84,1,306120,3.0,26.0,06:06,47.0,06:27,Complete
B4,R4,6,7,8,38,06:18,46,06:26,90,14,76,1,303526,35.0,24.0,06:04,46.0,06:26,Complete
B5,R5,7,10,8,42,06:22,50,06:30,81,18,63,1,300031,6.0,24.0,06:04,43.0,06:23,Complete
B6,R6,10,3,10,42,06:22,52,06:32,101,17,84,1,306014,19.0,25.0,06:05,50.0,06:30,Complete
B7,R7,9,4,8,44,06:24,52,06:32,99,17,82,1,306228,8.0,27.0,06:07,45.0,06:25,Complete
B8,R8,10,3,10,46,06:26,56,06:36,101,17,84,1,306014,19.0,29.0,06:09,47.0,06:27,Complete
B9,R9,6,7,8,44,06:24,52,06:32,90,14,76,1,303526,5.0,30.0,06:10,48.0,06:28,Complete
B10,R10,10,4,8,44,06:24,52,06:32,66,14,52,1,311518,9.0,30.0,06:10,45.0,06:25,Complete
B11,R11,6,7,8,46,06:26,54,06:34,90,14,76,0,588100,5.0,33.0,06:13,51.0,06:31,Complete
B12,R12,6,10,7,44,06:24,51,06:31,69,12,57,0,296300,25.0,32.0,06:12,46.0,06:26,Complete
B13,R13,1,9,8,54,06:34,62,06:42,104,18,86,0,297250,35.0,36.0,06:16,61.0,06:41,Complete
B14,R14,1,10,8,52,06:32,60,06:40,55,16,39,0,295400,0.0,36.0,06:16,60.0,06:40,Complete
B15,R15,5,9,8,56,06:36,64,06:44,103,19,84,0,297150,4.0,37.0,06:17,57.0,06:37,Complete
B16,R16,6,7,8,52,06:32,60,06:40,90,14,76,0,294050,45.0,38.0,06:18,59.0,06:39,Complete
B17,R17,2,9,8,56,06:36,64,06:44,60,16,44,1,304906,1.0,40.0,06:20,57.0,06:37,Complete
B18,R18,3,10,9,57,06:37,66,06:46,93,17,76,1,305871,2.0,40.0,06:20,58.0,06:38,Complete
B19,R19,6,7,8,54,06:34,62,06:42,90,14,76,1,303526,55.0,40.0,06:20,55.0,06:35,Complete
B20,R20,1,10,8,60,06:40,68,06:48,55,16,39,1,314041,20.0,44.0,06:24,68.0,06:48,Complete
B21,R21,2,9,8,64,06:44,72,06:52,60,16,44,1,304906,11.0,48.0,06:28,68.0,06:48,Complete
B22,R22,1,10,8,64,06:44,72,06:52,55,15,40,1,313575,20.0,49.0,06:29,71.0,06:51,Complete
B23,R23,6,7,8,64,06:44,72,06:52,90,14,76,1,303526,65.0,50.0,06:30,72.0,06:52,Complete
B24,R24,1,10,8,68,06:48,76,06:56,55,16,39,0,295400,20.0,52.0,06:32,74.0,06:54,Complete
B25,R25,6,9,8,75,06:55,83,07:03,128,22,106,0,294500,85.0,53.0,06:33,76.0,06:56,Complete
B26,R26,10,4,8,67,06:47,75,06:55,66,14,52,0,297350,25.0,53.0,06:33,75.0,06:55,Complete
B27,R27,6,7,8,68,06:48,76,06:56,90,14,76,0,294050,65.0,54.0,06:34,69.0,06:49,Complete
B28,R28,4,9,8,72,06:52,80,07:00,102,17,85,0,297350,9.0,55.0,06:35,73.0,06:53,Complete
B29,R29,10,3,10,72,06:52,82,07:02,101,17,84,0,594500,6.0,55.0,06:35,73.0,06:53,Complete
B30,R30,10,4,8,71,06:51,79,06:59,66,14,52,0,297350,25.0,57.0,06:37,72.0,06:52,Complete
B31,R31,3,10,9,77,06:57,86,07:06,93,17,76,1,305871,12.0,60.0,06:40,78.0,06:58,Complete
B32,R32,10,3,10,77,06:57,87,07:07,101,17,84,1,306014,29.0,60.0,06:40,87.0,07:07,Complete
B33,R33,1,10,8,78,06:58,86,07:06,55,16,39,1,314041,10.0,62.0,06:42,84.0,07:04,Complete
B34,R34,6,7,8,78,06:58,86,07:06,90,15,75,1,303653,95.0,63.0,06:43,83.0,07:03,Complete
B35,R35,10,3,10,80,07:00,90,07:10,101,17,84,1,306014,29.0,63.0,06:43,84.0,07:04,Complete
B36,R36,4,9,8,82,07:02,90,07:10,102,18,84,1,612241,8.0,64.0,06:44,88.0,07:08,Complete
B37,R37,9,10,9,85,07:05,94,07:14,107,21,86,1,289938,11.0,71.0,06:51,93.0,07:13,Complete
B38,R38,10,3,10,81,07:01,91,07:11,101,17,84,1,306014,29.0,66.0,06:46,90.0,07:10,Complete
B39,R39,1,10,8,80,07:00,88,07:08,55,15,40,1,313575,10.0,65.0,06:45,81.0,07:01,Complete
B40,R40,10,3,10,85,07:05,95,07:15,101,17,84,1,306014,2.0,68.0,06:48,92.0,07:12,Complete
B41,R41,4,9,8,88,07:08,96,07:16,102,18,84,1,306120,8.0,70.0,06:50,91.0,07:11,Complete
B42,R42,10,3,10,87,07:07,97,07:17,101,17,84,1,306014,2.0,71.0,06:51,95.0,07:15,Complete
B43,R43,10,3,10,88,07:08,98,07:18,101,17,84,0,297250,2.0,74.0,06:54,98.0,07:18,Complete
B44,R44,10,4,8,85,07:05,93,07:13,66,14,52,0,594700,0.0,71.0,06:51,92.0,07:12,Complete
B45,R45,4,9,8,90,07:10,98,07:18,102,18,84,0,594700,95.0,73.0,06:53,98.0,07:18,Complete
B46,R46,10,4,8,86,07:06,94,07:14,66,14,52,0,297350,0.0,74.0,06:54,89.0,07:09,Complete
B47,R47,6,7,8,88,07:08,96,07:16,90,15,75,0,294050,105.0,73.0,06:53,93.0,07:13,Complete
B48,R48,8,4,8,88,07:08,96,07:16,95,14,81,0,296300,27.0,74.0,06:54,88.0,07:08,Complete
B49,R49,5,7,8,93,07:13,101,07:21,56,12,44,1,313036,24.0,81.0,07:01,94.0,07:14,Complete
B50,R50,5,1,8,92,07:12,100,07:20,31,10,21,1,330885,14.0,82.0,07:02,93.0,07:13,Complete
B51,R51,8,2,8,94,07:14,102,07:22,37,12,25,1,324660,17.0,82.0,07:02,95.0,07:15,Complete
B52,R52,6,3,8,96,07:16,104,07:24,85,12,73,1,305465,23.0,87.0,07:07,104.0,07:24,Complete
B53,R53,6,7,9,98,07:18,107,07:27,90,14,76,1,303526,13.0,87.0,07:07,106.0,07:26,Complete
B54,R54,10,9,9,105,07:25,114,07:34,106,21,85,1,285000,12.0,84.0,07:04,112.0,07:32,Complete
B55,R55,10,9,9,106,07:26,115,07:35,106,21,85,1,285000,12.0,87.0,07:07,109.0,07:29,Complete
B56,R56,10,3,9,103,07:23,112,07:32,101,17,84,1,306014,10.0,87.0,07:07,108.0,07:28,Complete
B57,R57,6,3,8,100,07:20,108,07:28,85,12,73,1,305465,25.0,88.0,07:08,101.0,07:21,Complete
B58,R58,2,4,7,98,07:18,105,07:25,55,8,47,1,313910,21.0,94.0,07:14,103.0,07:23,Complete
B59,R59,7,1,8,99,07:19,107,07:27,68,9,59,1,309240,5.0,90.0,07:10,100.0,07:20,Complete
B60,R60,8,2,8,102,07:22,110,07:30,37,12,25,1,324660,37.0,90.0,07:10,103.0,07:23,Complete
B61,R61,10,9,9,111,07:31,120,07:40,106,21,85,1,285000,11.0,96.0,07:16,125.0,07:45,Complete
B62,R62,2,4,7,99,07:19,106,07:26,55,8,47,0,298150,21.0,91.0,07:11,106.0,07:26,Complete
B63,R63,6,3,8,103,07:23,111,07:31,85,12,73,0,295500,23.0,91.0,07:11,107.0,07:27,Complete
B64,R64,6,7,9,106,07:26,115,07:35,90,15,75,0,294050,13.0,91.0,07:11,109.0,07:29,Complete
B65,R65,2,6,7,106,07:26,113,07:33,85,13,72,0,295800,41.0,93.0,07:13,112.0,07:32,Complete
B66,R66,1,9,11,112,07:32,123,07:43,104,18,86,0,297250,30.0,94.0,07:14,113.0,07:33,Complete
B67,R67,10,9,9,115,07:35,124,07:44,106,21,85,0,277500,20.0,94.0,07:14,123.0,07:43,Complete
B68,R68,6,1,8,106,07:26,114,07:34,27,9,18,1,336300,115.0,103.0,07:23,113.0,07:33,Complete
B69,R69,6,7,9,112,07:32,121,07:41,90,15,75,0,294050,75.0,97.0,07:17,120.0,07:40,Complete
B70,R70,8,2,8,110,07:30,118,07:38,37,12,25,0,295550,7.0,98.0,07:18,116.0,07:36,Complete
B71,R71,6,9,10,122,07:42,132,07:52,128,22,106,1,301316,115.0,100.0,07:20,132.0,07:52,Complete
B72,R72,7,6,8,114,07:34,122,07:42,86,14,72,1,303572,36.0,100.0,07:20,118.0,07:38,Complete
B73,R73,8,2,8,112,07:32,120,07:40,37,12,25,1,324660,47.0,100.0,07:20,116.0,07:36,Complete
B74,R74,2,4,7,109,07:29,116,07:36,55,8,47,1,313910,17.0,101.0,07:21,110.0,07:30,Complete
B75,R75,10,9,9,122,07:42,131,07:51,106,21,85,1,285000,49.0,105.0,07:25,130.0,07:50,Complete
B76,R76,10,9,9,123,07:43,132,07:52,106,21,85,1,285000,49.0,102.0,07:22,127.0,07:47,Complete
B77,R77,8,2,8,115,07:35,123,07:43,37,12,25,1,973980,47.0,103.0,07:23,119.0,07:39,Complete
B78,R78,3,9,7,121,07:41,128,07:48,108,17,91,1,303916,19.0,104.0,07:24,122.0,07:42,Complete
B79,R79,2,4,7,116,07:36,123,07:43,55,8,47,1,627821,15.0,108.0,07:28,117.0,07:37,Complete
B80,R80,6,1,8,117,07:37,125,07:45,27,9,18,1,336300,125.0,112.0,07:32,125.0,07:45,Complete
B81,R81,10,9,9,129,07:49,138,07:58,106,21,85,1,285000,59.0,114.0,07:34,136.0,07:56,Complete
B82,R82,6,1,8,118,07:38,126,07:46,27,9,18,1,336300,125.0,109.0,07:29,122.0,07:42,Complete
B83,R83,6,7,9,124,07:44,133,07:53,90,15,75,1,303653,14.0,109.0,07:29,124.0,07:44,Complete
B84,R84,8,2,8,121,07:41,129,07:49,37,12,25,1,324660,57.0,114.0,07:34,127.0,07:47,Complete
B85,R85,1,9,11,128,07:48,139,07:59,104,18,86,1,305811,5.0,110.0,07:30,129.0,07:49,Complete
B86,R86,5,7,8,123,07:43,131,07:51,56,12,44,0,296400,34.0,111.0,07:31,124.0,07:44,Complete
B87,R87,7,4,7,120,07:40,127,07:47,76,9,67,0,296700,16.0,111.0,07:31,121.0,07:41,Complete
B88,R88,8,2,8,123,07:43,131,07:51,37,12,25,0,295550,57.0,111.0,07:31,130.0,07:50,Complete
B89,R89,10,9,9,132,07:52,141,08:01,106,21,85,0,277500,59.0,111.0,07:31,139.0,07:59,Complete
B90,R90,6,1,8,122,07:42,130,07:50,27,9,18,0,295800,36.0,115.0,07:35,128.0,07:48,Complete
B91,R91,8,2,8,125,07:45,133,07:53,37,12,25,0,295550,67.0,113.0,07:33,126.0,07:46,Complete
B92,R92,3,8,7,128,07:48,135,07:55,52,12,40,1,312225,22.0,120.0,07:40,133.0,07:53,Complete
B93,R93,3,8,7,129,07:49,136,07:56,52,12,40,0,294200,2.0,117.0,07:37,136.0,07:56,Complete
B94,R94,9,6,8,140,08:00,148,08:08,125,22,103,0,292700,1.0,118.0,07:38,145.0,08:05,Complete
B95,R95,7,4,7,128,07:48,135,07:55,76,9,67,0,296700,24.0,119.0,07:39,129.0,07:49,Complete
B96,R96,9,6,8,141,08:01,149,08:09,125,22,103,0,292700,3.0,119.0,07:39,142.0,08:02,Complete
B97,R97,6,1,8,129,07:49,137,07:57,27,9,18,1,672600,41.0,126.0,07:46,136.0,07:56,Complete
