horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,4233,15,390670.0,20.004
20,50,23,23,16,16,4217,15,883410.0,20.005
40,70,26,26,14,30,4203,15,1001790.0,20.028
60,90,31,31,18,48,4185,15,1080370.0,20.005
80,110,37,37,22,70,4163,15,1151050.0,20.148
100,130,43,43,26,96,4137,15,1336420.0,20.031
120,150,73,73,23,119,4114,15,1963090.0,20.006
140,170,132,130,86,205,4026,17,6240080.0,20.4
160,190,110,106,74,279,3949,20,8501780.0,20.749
180,210,96,94,66,345,3881,22,5596920.0,20.061
200,230,80,76,48,393,3829,26,7690140.0,20.497
220,250,71,71,43,436,3786,26,1882150.0,20.006
240,270,115,115,50,486,3736,26,3372090.0,20.007
260,290,178,175,114,600,3621,27,9181990.0,20.017
280,310,175,170,99,699,3517,32,12120480.0,20.015
300,330,171,169,109,808,3406,34,8173490.0,20.018
320,350,144,137,85,893,3317,38,14951980.0,20.018
340,370,125,120,83,976,3229,43,11517900.0,20.007
360,390,88,88,66,1042,3163,43,2738140.0,20.007
380,410,78,78,45,1087,3118,43,2699880.0,20.247
400,430,81,80,52,1139,3066,43,4049390.0,20.265
420,450,69,68,47,1186,3018,44,3836470.0,20.163
440,470,59,59,36,1222,2982,44,2102700.0,20.06
460,490,69,68,39,1261,2942,45,3891710.0,20.109
480,510,89,89,51,1312,2891,45,2841240.0,20.266
500,530,130,130,76,1388,2815,45,3378090.0,20.503
520,550,136,135,89,1477,2725,46,5151920.0,20.1
540,570,131,131,80,1557,2645,46,3397580.0,21.33
560,590,124,122,79,1636,2564,48,6067760.0,20.253
580,610,137,134,82,1718,2480,50,8517570.0,20.463
600,630,163,162,87,1805,2392,51,5927380.0,20.011
620,650,205,200,131,1936,2258,54,13056740.0,20.011
640,670,225,223,124,2060,2132,56,8745100.0,20.015
660,690,285,282,151,2211,1978,59,11047000.0,20.051
680,710,354,344,206,2417,1763,68,21964150.0,20.04
700,730,362,342,198,2615,1558,75,35137270.0,20.038
720,750,328,283,194,2809,1333,106,73092840.0,20.03
740,770,231,206,124,2933,1186,129,44268720.0,20.03
760,790,207,205,131,3064,1053,131,8133970.0,20.022
780,810,176,175,114,3178,938,132,4716730.0,20.017
800,830,170,168,98,3276,838,134,6348520.0,20.02
820,850,193,187,113,3389,719,140,12896750.0,20.026
840,870,167,158,105,3494,605,149,16230320.0,20.012
860,890,139,134,86,3580,514,154,11123540.0,20.017
880,910,111,106,70,3650,439,159,10588690.0,20.292
900,930,113,108,65,3715,369,164,11464040.0,20.209
920,950,112,107,70,3785,296,167,11344670.0,21.573
940,970,108,100,60,3845,232,171,17260220.0,20.699
960,990,99,93,65,3910,162,176,13701930.0,20.216
980,1010,82,80,48,3958,112,178,5812630.0,20.372
1000,1030,68,67,50,4008,62,178,3757740.0,20.207
1020,1050,41,40,31,4039,30,179,3024070.0,20.19
1040,1070,22,21,15,4054,14,180,2394440.0,20.04
1060,1090,14,14,12,4066,2,180,617450.0,20.004
1080,1110,2,2,2,4068,0,180,98330.0,20.007
1100,1130,0,0,0,4068,0,180,,0.0
1120,1150,0,0,0,4068,0,180,,0.0
