horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,3320,0,1365232,20.026
20,50,23,23,15,15,3305,0,3277142,20.006
40,70,27,27,13,28,3292,0,3549018,20.006
60,90,33,33,20,48,3272,0,4143798,20.008
80,110,37,37,21,69,3251,0,5010767,20.325
100,130,44,44,26,95,3225,0,5998547,20.01
120,150,74,74,24,119,3201,0,10364769,20.027
140,170,132,132,81,200,3120,0,17754634,20.017
160,190,116,114,74,274,3044,2,19619978,20.019
180,210,102,100,71,345,2972,3,16526006,21.464
200,230,82,79,47,392,2923,5,11677520,20.012
220,250,76,75,46,438,2876,6,10961816,20.201
240,270,115,112,43,481,2833,6,21519292,20.015
260,290,185,181,116,597,2713,10,32164050,20.023
280,310,177,177,103,700,2610,10,25689525,20.023
300,330,173,173,106,806,2504,10,21586952,20.025
320,350,151,148,94,900,2409,11,20767720,20.025
340,370,126,124,83,983,2324,13,16258990,20.024
360,390,92,91,65,1048,2259,13,10946232,20.456
380,410,83,82,48,1096,2210,14,10590448,20.62
400,430,82,82,51,1147,2159,14,9973227,20.621
420,450,71,71,50,1197,2109,14,8934732,20.009
440,470,59,59,36,1233,2073,14,7693237,20.009
460,490,69,69,40,1273,2033,14,9690791,20.181
480,510,89,89,47,1320,1986,14,11302493,20.012
500,530,134,133,76,1396,1910,14,14196702,20.017
520,550,140,139,93,1489,1816,15,16155592,20.021
540,570,131,131,75,1564,1741,15,16427625,20.019
560,590,129,129,84,1648,1657,15,15595758,20.019
580,610,139,139,83,1731,1574,15,18624659,20.021
600,630,165,163,85,1816,1487,17,25139333,20.02
620,650,208,206,132,1948,1354,18,31814345,20.032
640,670,229,225,116,2064,1235,21,35337081,20.033
660,690,293,279,142,2206,1088,26,50355552,20.033
680,710,369,200,104,2310,960,50,83810138,20.043
700,730,460,152,103,2413,760,147,137330936,20.049
720,750,428,151,97,2510,540,270,129550162,20.05
740,770,336,221,131,2641,316,363,87164107,20.042
760,790,235,211,131,2772,165,383,43391158,20.034
780,810,165,155,112,2884,46,390,31126298,20.022
800,816,46,35,35,2919,4,397,15846641,20.283
