horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,3335,0,390670,10.035
20,50,23,23,16,16,3319,0,883410,10.003
40,70,26,26,14,30,3305,0,1040070,10.003
60,90,31,31,18,48,3287,0,1159310,10.025
80,110,37,37,22,70,3265,0,1356460,10.003
100,130,43,42,25,95,3240,0,3711420,10.1
120,150,74,71,21,116,3217,2,7303700,10.103
140,170,133,108,66,182,3143,10,35845620,10.01
160,190,125,84,50,232,3067,36,57119610,10.008
180,210,112,88,57,289,2989,57,35892010,10.008
200,230,86,76,47,336,2934,65,17233880,10.007
220,250,74,70,41,377,2890,68,8857930,10.005
240,270,117,103,38,415,2849,71,24540470,10.008
260,290,189,112,65,480,2766,89,115488120,10.011
280,310,218,103,56,536,2649,150,169732460,10.014
300,330,201,101,55,591,2552,192,150070770,10.016
320,350,188,92,55,646,2438,251,146582480,10.013
340,370,144,86,51,697,2346,292,89764890,10.011
360,390,103,78,54,751,2273,311,38720850,10.009
380,410,86,73,40,791,2223,321,21731960,10.006
400,430,84,76,48,839,2170,326,14631840,10.007
420,450,71,65,40,879,2124,332,11455090,10.1
440,470,63,59,37,916,2083,336,8197020,10.122
460,490,68,67,38,954,2045,336,3876410,10.065
480,510,90,89,48,1002,1996,337,4632030,10.007
500,530,133,98,54,1056,1940,339,54108830,10.01
520,550,159,87,57,1113,1851,371,108772080,10.011
540,570,155,85,44,1157,1772,406,105165180,10.011
560,590,149,86,49,1206,1685,444,95760140,10.01
580,610,156,91,44,1250,1613,472,99544800,10.01
600,630,194,97,45,1295,1529,511,145362130,10.013
620,650,240,96,54,1349,1416,570,214299060,10.017
640,670,281,97,44,1393,1296,646,272020190,10.02
660,690,347,94,55,1448,1151,736,374088770,10.027
680,710,425,86,48,1496,984,855,498504260,10.032
700,730,481,81,45,1541,773,1021,592084440,10.04
720,750,441,72,39,1580,559,1196,552097590,10.024
740,770,355,81,38,1618,350,1367,411339960,10.021
760,790,269,91,50,1668,210,1457,262204280,10.017
780,810,210,73,45,1713,85,1537,197433990,10.018
800,816,85,20,18,1731,19,1585,96674970,10.232
