vehicle_id,home_depot,final_node,final_available_time,Total_Passenger,Total_Movement,Passenger_Movement,Empty_Movement,total_flight_time_min,total_ground_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,Total_Cost
0,2,2,820,43,27,23,4,247,573,814.36,707.72,106.64,515,3062497
1,3,3,801,29,24,19,5,250,551,824.93,732.09,92.84,507,3038446
2,5,5,795,27,17,15,2,185,610,636.72,576.91,59.81,568,2234463
3,7,7,802,37,27,21,6,249,553,817.61,662.08,155.53,499,3083271
4,9,9,834,28,23,16,7,235,599,788.07,575.17,212.9,559,2864237
5,2,2,824,36,27,21,6,244,580,809.37,651.23,158.14,528,3031336
6,3,3,807,28,27,17,10,225,582,716.72,486.35,230.37,538,2833983
7,5,5,795,20,18,11,7,148,647,483.76,301.69,182.07,615,1868548
8,7,7,812,19,20,13,7,168,644,535.8,389.92,145.88,612,2113096
9,9,9,827,16,17,10,7,151,676,491.26,274.72,216.54,650,1881305
10,2,2,779,20,20,12,8,184,595,596.17,384.87,211.3,559,2279288
11,3,3,823,21,22,16,6,195,628,627.72,511.89,115.83,588,2430353
12,5,5,771,18,14,9,5,127,644,423.14,306.3,116.84,614,1576805
13,7,7,816,16,15,9,6,135,681,432.41,288.42,143.99,655,1678305
14,9,9,768,11,14,8,6,135,633,447.5,278.38,169.12,611,1659901
15,2,2,801,28,24,18,6,199,602,621.13,481.81,139.32,558,2508709
16,3,3,748,13,12,9,3,121,627,402.89,347.31,55.58,607,1477675
17,5,5,733,16,10,9,1,119,614,405.45,401.37,4.08,590,1420093
18,7,7,752,7,10,5,5,84,668,277.76,138.88,138.88,654,1056548
19,9,9,763,11,11,8,3,136,627,471.39,357.85,113.54,609,1615076
20,2,2,768,16,18,12,6,183,585,611.45,476.8,134.65,555,2232093
21,3,3,731,14,12,9,3,148,583,504.83,452.89,51.94,559,1758124
22,5,5,728,19,13,11,2,120,608,392.61,344.75,47.86,576,1485692
23,7,7,738,5,6,4,2,60,678,198.03,141.86,56.17,668,733644
24,9,9,748,5,7,5,2,85,663,295.1,205.49,89.61,653,1011723
25,2,2,776,7,8,5,3,80,696,263.9,198.56,65.34,684,978192
26,3,3,756,16,11,8,3,115,641,388.22,332.64,55.58,617,1396949
27,5,5,722,7,6,4,2,52,670,167.48,115.98,51.5,660,650548
28,7,7,740,3,5,2,3,40,700,125.15,55.14,70.01,694,507500
29,9,9,699,7,5,4,1,70,629,244.31,182.27,62.04,617,819110
30,2,2,787,10,11,7,4,100,687,318.97,246.42,72.55,669,1241144
31,3,3,389,7,4,3,1,32,357,103.0,79.07,23.93,347,406000
32,5,5,547,4,5,3,2,40,507,125.15,87.38,37.77,499,507500
33,7,7,544,1,3,1,2,25,519,69.5,23.93,45.57,517,314887
34,9,9,381,1,2,1,1,34,347,124.08,62.04,62.04,345,389966
35,2,2,548,3,5,2,3,40,508,125.15,59.81,65.34,502,507500
36,3,3,684,4,5,4,1,56,628,186.61,162.68,23.93,620,673692
37,5,5,352,8,6,5,1,48,304,158.14,134.21,23.93,290,609000
38,7,7,680,3,4,2,2,49,631,160.39,114.82,45.57,625,582579
39,9,9,676,1,2,1,1,34,642,124.08,62.04,62.04,640,389966
40,2,2,704,4,5,4,1,56,648,193.89,166.32,27.57,640,673692
41,3,3,698,3,3,2,1,40,658,138.75,114.82,23.93,652,470692
42,5,5,540,5,5,4,1,40,500,117.87,107.67,10.2,490,507500
43,7,7,559,2,3,1,2,25,534,69.5,23.93,45.57,530,314887
44,9,9,713,2,2,1,1,34,679,124.08,62.04,62.04,675,389966
45,2,2,701,3,4,3,1,50,651,179.22,151.65,27.57,645,592966
46,3,3,718,2,3,2,1,40,678,138.75,114.82,23.93,674,470692
47,5,5,744,7,3,3,0,40,704,138.75,138.75,0.0,694,470692
48,7,7,556,1,3,1,2,24,532,70.01,27.57,42.44,530,304500
49,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
50,2,2,338,2,2,1,1,16,322,55.14,27.57,27.57,318,203000
51,3,3,320,1,2,1,1,30,290,105.56,52.78,52.78,288,348418
52,5,5,334,2,3,2,1,40,294,138.75,76.71,62.04,290,470692
53,7,7,566,2,3,1,2,25,541,69.5,23.93,45.57,537,314887
54,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
55,2,2,563,2,5,2,3,41,522,124.64,56.17,68.47,518,517887
56,3,3,451,2,3,1,2,19,432,55.58,27.57,28.01,428,252565
57,5,5,370,3,2,2,0,16,354,55.14,55.14,0.0,348,203000
58,7,7,570,2,3,1,2,24,546,70.01,27.57,42.44,544,304500
59,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
