horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,2,2,0,0,742,0,100220,10.001
20,50,7,7,4,4,738,0,358000,10.022
40,70,9,9,6,10,732,0,446410,10.003
60,90,3,3,3,13,729,0,145770,10.003
80,110,6,6,0,13,729,0,160910,10.025
100,130,11,11,8,21,721,0,302550,10.003
120,150,11,11,4,25,717,0,312760,10.004
140,170,31,31,18,43,699,0,814320,10.004
160,190,40,39,22,65,676,1,3093370,10.208
180,210,27,27,22,87,654,1,900700,10.005
200,230,17,16,10,97,643,2,1842580,10.109
220,250,16,16,13,110,630,2,494180,10.003
240,270,22,21,8,118,622,2,3240810,10.003
260,290,48,46,35,153,585,4,5849030,10.05
280,310,33,33,20,173,565,4,1047200,10.006
300,330,39,39,19,192,546,4,1373710,10.005
320,350,30,29,21,213,525,4,3614130,10.082
340,370,27,26,17,230,507,5,3638690,10.059
360,390,22,22,16,246,491,5,1038870,10.004
380,410,14,13,8,254,483,5,2296030,10.003
400,430,13,12,7,261,475,6,2256040,10.082
420,450,22,22,14,275,461,6,801160,10.087
440,470,15,15,12,287,449,6,664240,10.002
460,490,4,3,3,290,445,7,2047070,10.01
480,510,14,14,3,293,442,7,545140,10.002
500,530,24,24,18,311,424,7,798040,10.005
520,550,25,25,16,327,408,7,758140,10.004
540,570,31,30,18,345,389,8,2806050,10.083
560,590,26,26,18,363,371,8,736280,10.003
580,610,26,26,16,379,355,8,854420,10.003
600,630,25,25,12,391,343,8,810350,10.004
620,650,38,38,23,414,320,8,1160490,10.007
640,670,56,53,25,439,295,8,6278660,10.229
660,690,82,58,32,471,256,15,36473740,10.006
680,710,98,58,32,503,212,27,60134410,10.01
700,730,107,58,36,539,153,50,74362250,10.009
720,750,80,50,32,571,98,73,46107980,10.012
740,770,55,47,26,597,64,81,13603140,10.208
760,790,49,47,30,627,32,83,4225270,10.17
780,810,32,27,19,646,11,85,8542930,10.067
800,816,11,8,8,654,3,85,5200900,10.04
