horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,4233,15,390670.0,20.011
20,50,23,23,16,16,4217,15,883410.0,20.016
40,70,26,26,14,30,4203,15,1001790.0,20.006
60,90,31,31,18,48,4185,15,1080370.0,20.013
80,110,37,37,22,70,4163,15,1202090.0,20.008
100,130,43,43,26,96,4137,15,1361940.0,20.005
120,150,73,72,22,118,4114,16,3182950.0,20.432
140,170,132,129,85,203,4026,19,7717960.0,20.013
160,190,110,106,73,276,3950,22,8570190.0,20.249
180,210,97,95,66,342,3882,24,5576270.0,20.133
200,230,81,77,48,390,3830,28,7670900.0,20.254
220,250,72,72,45,435,3785,28,1924190.0,20.006
240,270,114,113,48,483,3737,28,5929220.0,20.233
260,290,179,174,110,593,3625,30,13397200.0,20.011
280,310,179,170,103,696,3513,39,18117730.0,20.014
300,330,167,163,104,800,3407,41,10716890.0,20.01
320,350,145,140,87,887,3316,45,11825550.0,20.01
340,370,124,120,82,969,3230,49,9769430.0,20.94
360,390,89,89,66,1035,3164,49,2773320.0,20.006
380,410,79,79,46,1081,3118,49,2657380.0,20.007
400,430,81,80,53,1134,3065,49,4174180.0,20.038
420,450,68,67,46,1180,3018,50,3843610.0,20.233
440,470,59,59,37,1217,2981,50,2063060.0,20.215
460,490,68,68,39,1256,2942,50,2389810.0,20.007
480,510,89,89,51,1307,2891,50,2841240.0,20.006
500,530,130,130,76,1383,2815,50,3336870.0,20.132
520,550,136,136,91,1474,2724,50,3428460.0,20.016
540,570,130,129,76,1550,2647,51,4752160.0,20.74
560,590,126,123,80,1630,2564,54,7837910.0,20.483
580,610,137,134,81,1711,2481,56,8448710.0,20.789
600,630,164,162,87,1798,2392,58,7558010.0,20.008
620,650,205,202,134,1932,2256,60,10046780.0,20.021
640,670,223,218,117,2049,2134,65,12251580.0,20.012
660,690,287,257,139,2188,1984,76,46936020.0,20.015
680,710,360,263,147,2335,1802,111,138126590.0,20.017
700,730,401,264,149,2484,1591,173,196139000.0,20.02
720,750,361,240,150,2634,1367,247,176708780.0,20.022
740,770,265,204,123,2757,1184,307,91655480.0,20.018
760,790,205,204,129,2886,1054,308,5502280.0,20.012
780,810,177,173,113,2999,937,312,9097350.0,20.012
800,830,169,165,96,3095,837,316,8594350.0,20.008
820,850,192,185,109,3204,721,323,14149960.0,20.008
840,870,169,158,106,3310,604,334,19183640.0,20.016
860,890,138,133,88,3398,511,339,10779810.0,20.101
880,910,108,107,68,3466,442,340,5514500.0,20.277
900,930,116,111,68,3534,369,345,11644770.0,20.999
920,950,112,107,70,3604,295,349,11096550.0,20.802
940,970,107,102,63,3667,229,352,11667810.0,20.279
960,990,96,93,63,3730,164,354,8079570.0,20.175
980,1010,84,80,48,3778,113,357,8825900.0,20.318
1000,1030,69,68,51,3829,61,358,3799520.0,20.146
1020,1050,40,39,29,3858,31,359,3094080.0,20.03
1040,1070,23,21,15,3873,14,361,3946960.0,20.117
1060,1090,14,14,11,3884,3,361,617450.0,20.004
1080,1110,3,3,3,3887,0,361,153250.0,20.004
1100,1130,0,0,0,3887,0,361,,0.0
1120,1150,0,0,0,3887,0,361,,0.0
