horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,6,0,0,3320,0,3296102,20.069
20,50,23,21,16,16,3304,0,5731614,20.158
40,70,26,26,13,29,3291,0,5641885,20.011
60,90,32,32,19,48,3272,0,7330179,20.01
80,110,37,37,21,69,3251,0,9487284,20.012
100,130,44,44,25,94,3226,0,11004739,20.012
120,150,75,75,25,119,3201,0,18153156,20.012
140,170,132,132,80,199,3121,0,27410346,20.016
160,190,117,115,77,276,3042,2,25812236,20.019
180,210,100,100,68,344,2974,2,22095400,21.176
200,230,84,81,51,395,2920,5,18307607,20.16
220,250,73,72,42,437,2878,5,16071845,20.488
240,270,117,114,45,482,2833,5,32804580,20.015
260,290,185,181,116,598,2713,9,41879499,20.021
280,310,177,176,100,698,2612,10,35545718,20.015
300,330,175,174,110,808,2501,11,31941421,20.022
320,350,148,147,91,899,2409,12,27722913,20.021
340,370,126,125,87,986,2321,13,21171574,20.021
360,390,89,89,61,1047,2260,13,12997292,20.008
380,410,84,84,49,1096,2211,13,16524924,20.019
400,430,83,83,50,1146,2161,13,15592512,20.121
420,450,73,72,46,1192,2114,14,13996647,20.074
440,470,64,62,36,1228,2076,16,12911161,20.389
460,490,72,71,42,1270,2034,16,15444386,20.103
480,510,90,89,48,1318,1986,16,19472451,20.296
500,530,134,130,73,1391,1911,18,24957668,20.021
520,550,141,139,94,1485,1815,20,26408220,20.021
540,570,130,130,75,1560,1740,20,22019238,20.016
560,590,128,128,83,1643,1657,20,25237170,20.017
580,610,139,139,83,1726,1574,20,26924365,20.011
600,630,165,164,83,1809,1490,21,34175788,20.016
620,650,211,208,134,1943,1353,24,40917485,20.024
640,670,228,223,113,2056,1238,26,46699496,20.027
660,690,296,286,152,2208,1081,31,60288465,20.04
680,710,362,317,173,2381,896,43,73907658,20.029
700,730,396,319,179,2560,686,74,83356014,20.031
720,750,354,292,188,2748,464,108,73242464,20.028
740,770,260,217,135,2883,303,134,52169873,20.025
760,790,222,202,123,3006,163,151,44979066,20.026
780,810,163,156,116,3122,43,155,33500557,20.016
800,816,43,37,37,3159,5,156,13494091,20.265
