horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,3335,0,1489876,20.027
20,50,23,23,16,16,3319,0,3391399,20.108
40,70,26,26,14,30,3305,0,3803046,20.009
60,90,31,31,18,48,3287,0,4547984,20.125
80,110,37,37,22,70,3265,0,5641340,20.035
100,130,43,42,25,95,3240,0,5981882,20.1
120,150,74,73,23,118,3216,1,9582851,20.313
140,170,132,129,84,202,3130,3,16094990,20.046
160,190,112,105,72,274,3054,7,15777707,20.325
180,210,99,90,63,337,2984,14,14662682,20.078
200,230,81,73,45,382,2935,18,10645848,20.087
220,250,75,67,38,420,2894,21,10541331,20.29
240,270,121,107,45,465,2846,24,18646078,20.433
260,290,186,160,96,561,2740,34,28287261,20.02
280,310,192,152,88,649,2637,49,29897210,20.018
300,330,189,151,91,740,2527,68,30102055,20.021
320,350,163,137,87,827,2418,90,24513955,20.015
340,370,124,118,80,907,2336,92,16638166,20.106
360,390,93,89,66,973,2266,96,13192641,20.131
380,410,79,76,42,1015,2224,96,11104964,20.162
400,430,85,81,53,1068,2169,98,11701564,20.233
420,450,70,67,47,1115,2120,100,9967135,20.184
440,470,59,58,35,1150,2084,101,8537699,20.233
460,490,69,66,39,1189,2045,101,9970991,20.23
480,510,90,83,44,1233,2000,102,12664674,20.227
500,530,137,131,78,1311,1918,106,18219805,20.254
520,550,137,126,79,1390,1836,109,19868528,20.016
540,570,140,123,72,1462,1753,120,21109754,20.332
560,590,130,115,73,1535,1670,130,19776757,20.057
580,610,141,130,80,1615,1585,135,19658488,20.013
600,630,166,155,80,1695,1500,140,22026106,20.014
620,650,211,175,113,1808,1379,148,29817005,20.01
640,670,244,176,90,1898,1268,169,39007485,20.018
660,690,319,190,85,1983,1143,209,56754372,20.018
680,710,417,212,126,2109,945,281,79011377,20.026
700,730,442,206,106,2215,749,371,89594826,20.04
720,750,417,203,132,2347,509,479,85800809,20.034
740,770,305,178,97,2444,327,564,57701955,20.018
760,790,246,187,112,2556,176,603,38594040,20.014
780,810,176,139,100,2656,53,626,26821901,20.01
800,816,53,32,32,2688,9,638,10499021,20.03
