horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,0,0,0,3320,0,1356300,20.004
20,50,23,1,1,1,3319,0,3175788,20.02
40,70,41,2,1,2,3307,11,5956303,20.016
60,90,48,6,3,5,3289,26,6998251,20.061
80,110,54,13,8,13,3264,43,7310628,20.086
100,130,57,20,11,24,3244,52,7469556,20.034
120,150,93,47,18,42,3212,66,11918871,20.319
140,170,143,134,89,131,3115,74,22560157,20.03
160,190,111,0,0,131,3105,84,17849478,20.016
180,210,163,116,84,215,2979,126,27614876,20.022
200,230,89,41,29,244,2939,137,11833152,20.144
220,250,92,23,16,260,2904,156,12401643,20.125
240,270,143,0,0,260,2878,182,21310668,20.017
260,290,230,144,88,348,2748,224,34240602,20.016
280,310,212,0,0,348,2704,268,32250230,20.043
300,330,267,111,77,425,2557,338,38002950,20.051
320,350,204,0,0,425,2497,398,31367436,20.04
340,370,214,0,0,425,2404,491,34397529,20.08
360,390,172,0,0,425,2323,572,27824318,20.022
380,410,147,49,39,464,2238,618,22253503,20.019
400,430,110,25,14,478,2201,641,15301861,20.033
420,450,113,26,18,496,2145,679,16104836,20.131
440,470,95,21,14,510,2099,711,13476807,20.055
460,490,95,22,13,523,2064,733,13181302,20.065
480,510,120,41,17,540,2018,762,16394476,20.96
500,530,166,133,78,618,1913,789,26740054,20.022
520,550,143,137,87,705,1820,795,22204671,20.019
540,570,135,134,81,786,1738,796,20497336,20.016
560,590,126,125,82,868,1656,796,19406964,20.009
580,610,138,0,0,868,1650,802,20731758,20.015
600,630,241,185,106,974,1495,851,38355196,20.026
620,650,216,205,126,1100,1362,858,33096163,20.019
640,670,237,204,105,1205,1254,861,35418547,20.031
660,690,312,80,39,1244,1187,889,42212214,20.056
680,710,468,3,3,1247,1059,1014,83384322,20.038
700,730,559,2,2,1249,838,1233,109322738,20.032
720,750,506,2,2,1251,629,1440,98076053,20.037
740,770,425,2,2,1253,421,1646,84290568,20.029
760,790,340,56,40,1293,253,1774,53867634,20.037
780,810,253,172,126,1419,49,1852,39777979,20.043
800,816,49,11,11,1430,33,1857,7226057,20.223
