horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,3335,0,390670,10.045
20,50,23,23,16,16,3319,0,883410,10.121
40,70,26,26,14,30,3305,0,1001790,10.003
60,90,31,31,18,48,3287,0,1118650,10.005
80,110,37,37,22,70,3265,0,1284930,10.004
100,130,43,43,26,96,3239,0,1410590,10.219
120,150,73,72,22,118,3216,1,3299320,10.444
140,170,132,129,84,202,3129,4,8132650,10.01
160,190,111,105,71,273,3054,8,11805680,10.008
180,210,99,93,63,336,2986,13,12959740,10.009
200,230,83,78,50,386,2931,18,10389410,10.006
220,250,71,70,43,429,2888,18,4413550,10.394
240,270,115,110,43,472,2844,19,15405010,10.014
260,290,184,165,102,574,2733,28,36476110,10.013
280,310,185,150,82,656,2633,46,53996980,10.013
300,330,185,142,80,736,2534,65,65930340,10.015
320,350,170,133,80,816,2424,95,58714080,10.012
340,370,130,117,80,896,2332,107,22690030,10.011
360,390,89,87,65,961,2266,108,4911310,10.008
380,410,79,78,46,1007,2219,109,3752160,10.154
400,430,80,79,51,1058,2168,109,4092330,10.007
420,450,69,66,45,1103,2120,112,6890500,10.011
440,470,59,58,35,1138,2084,113,3574080,10.738
460,490,69,67,38,1176,2044,115,5355290,10.058
480,510,89,88,49,1225,1994,116,4463290,10.006
500,530,131,131,76,1301,1918,116,3927580,10.009
520,550,137,127,81,1382,1831,122,18250760,10.011
540,570,135,120,66,1448,1753,134,25488330,10.01
560,590,130,115,72,1520,1668,147,24691450,10.01
580,610,139,124,71,1591,1591,153,25783410,10.012
600,630,172,142,72,1663,1505,167,47326610,10.011
620,650,216,154,93,1756,1390,189,92462650,10.014
640,670,255,158,77,1833,1267,235,139406610,10.017
660,690,318,129,77,1910,1133,292,272960610,10.018
680,710,407,99,60,1970,973,392,448037250,10.023
700,730,470,81,51,2021,765,549,570704750,10.026
720,750,433,91,58,2079,537,719,501666270,10.025
740,770,333,103,57,2136,336,863,336845280,10.02
760,790,255,141,77,2213,188,934,165520340,10.015
780,810,188,122,78,2291,56,988,96077640,10.016
800,816,56,27,26,2317,9,1009,42641690,10.666
