vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
48,9,9,963,110.814,318,889.78,760.01,129.77,603,21,21
49,10,10,950,23.854,467,1257.83,904.91,352.92,433,25,25
50,1,1,1038,53.048,457,1230.72,1037.67,193.05,513,34,34
51,2,2,1084,55.65,454,1302.12,1111.81,190.31,572,29,29
52,3,3,1039,39.731,497,1319.32,1035.43,283.89,476,33,33
53,4,4,1018,47.08,431,1192.8,1052.64,140.16,531,28,28
54,5,5,977,39.038,459,1223.42,988.89,234.53,460,29,29
55,6,6,1109,103.614,452,1203.56,996.65,206.91,593,32,32
56,7,7,1093,50.628,420,1141.54,935.39,206.15,613,30,30
57,8,8,944,75.704,335,913.78,781.24,132.54,557,26,26
58,9,9,1139,42.496,466,1306.04,905.8,400.24,621,26,26
59,10,10,1077,42.689,413,1060.86,924.62,136.24,608,28,28
60,1,1,1110,52.707,487,1346.07,1165.47,180.6,557,33,33
61,2,2,1059,71.512,390,1022.15,923.73,98.42,611,29,29
62,3,3,1075,47.121,418,1105.83,884.65,221.18,603,27,27
63,4,4,1079,21.143,478,1305.9,1031.97,273.93,545,28,28
64,5,5,1081,86.498,506,1280.61,1013.09,267.52,509,33,33
65,6,6,1063,50.202,472,1185.66,899.83,285.83,529,31,31
66,7,7,1046,77.085,362,919.3,634.43,284.87,638,23,23
67,8,8,1098,95.024,455,1249.82,1031.14,218.68,581,31,31
68,9,9,1031,80.708,399,1022.13,788.55,233.58,582,25,25
69,10,10,1035,32.832,484,1331.34,1060.77,270.57,497,27,27
70,1,1,1023,124.418,482,1221.38,924.76,296.62,477,32,32
71,2,2,1103,43.94,469,1180.65,941.34,239.31,568,33,33
72,3,3,1095,44.93,476,1183.08,884.04,299.04,551,34,34
73,4,4,1094,21.84,468,1161.87,941.31,220.56,564,31,31
74,5,5,1021,48.108,425,1044.39,700.06,344.33,536,30,30
75,6,6,1035,27.877,427,1065.53,901.83,163.7,540,34,34
76,7,7,1050,35.953,330,863.42,678.8,184.62,678,21,21
77,8,8,1059,50.444,325,885.26,678.86,206.4,690,22,22
78,9,9,1055,69.368,448,1126.68,817.8,308.88,545,31,31
79,10,10,1019,69.426,427,1052.93,815.89,237.04,532,30,30
80,1,1,999,99.798,361,927.7,681.87,245.83,590,24,24
