horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,4233,15,446140.0,100.029
20,50,23,23,16,16,4217,15,1073280.0,100.004
40,70,26,26,14,30,4203,15,1237930.0,100.004
60,90,31,31,18,48,4185,15,1341070.0,100.005
80,110,37,37,22,70,4163,15,1626940.0,100.005
100,130,43,42,25,95,4138,15,3900220.0,100.085
120,150,74,71,22,117,4113,18,7121740.0,100.231
140,170,131,124,79,196,4029,23,13926240.0,100.034
160,190,113,101,70,266,3950,32,20450050.0,100.13
180,210,97,87,63,329,3880,39,17717530.0,100.042
200,230,79,73,44,373,3831,44,11631730.0,100.044
220,250,73,69,41,414,3786,48,7370880.0,100.166
240,270,115,108,43,457,3740,51,15645290.0,100.29
260,290,182,162,100,557,3629,62,38560930.0,100.212
280,310,183,161,95,652,3514,82,40116980.0,100.261
300,330,168,155,100,752,3407,89,24471050.0,100.046
320,350,145,131,81,833,3317,98,25260110.0,100.426
340,370,125,113,77,910,3230,108,21927120.0,100.361
360,390,89,85,62,972,3164,112,9407330.0,100.304
380,410,79,78,45,1017,3118,113,4679480.0,100.166
400,430,81,76,49,1066,3067,115,10761960.0,100.138
420,450,70,65,44,1110,3020,118,10626840.0,100.058
440,470,61,58,36,1146,2981,121,7187630.0,100.161
460,490,68,68,39,1185,2942,121,2801240.0,100.007
480,510,89,88,49,1234,2893,121,4618230.0,100.352
500,530,132,130,78,1312,2813,123,7260560.0,100.258
520,550,134,132,88,1400,2724,124,7324710.0,100.289
540,570,130,126,77,1477,2644,127,10196910.0,100.029
560,590,123,111,70,1547,2565,136,21310060.0,100.381
580,610,138,131,80,1627,2479,142,15601750.0,100.029
600,630,162,159,83,1710,2394,144,9988510.0,100.117
620,650,207,179,115,1825,2269,154,44718250.0,100.507
640,670,236,196,103,1928,2140,180,60487180.0,100.046
660,690,293,237,124,2052,1990,206,81557840.0,100.435
680,710,366,253,143,2195,1800,253,161168950.0,100.018
700,730,399,252,143,2338,1595,315,210319220.0,100.028
720,750,365,235,156,2494,1357,397,190316770.0,100.023
740,770,255,189,112,2606,1187,455,101516550.0,100.386
760,790,208,195,123,2729,1051,468,24677240.0,100.601
780,810,174,163,103,2832,938,478,18669520.0,100.144
800,830,170,158,89,2921,837,490,20435640.0,100.967
820,850,192,176,106,3027,717,504,26847750.0,100.494
840,870,165,144,96,3123,601,524,33335450.0,100.908
860,890,135,127,81,3204,513,531,15729160.0,100.33
880,910,110,97,60,3264,442,542,23156330.0,100.334
900,930,116,106,63,3327,371,550,20415870.0,100.353
920,950,114,100,65,3392,298,558,24647250.0,100.2
940,970,110,98,62,3454,229,565,22808150.0,100.095
960,990,96,89,62,3516,161,571,15085050.0,100.076
980,1010,81,74,41,3557,117,574,13933070.0,100.015
1000,1030,73,67,49,3606,63,579,11999920.0,100.153
1020,1050,42,38,30,3636,31,581,7658640.0,100.047
1040,1070,23,21,15,3651,14,583,3955490.0,100.025
1060,1090,14,14,12,3663,2,583,665240.0,100.003
1080,1110,2,2,2,3665,0,583,98330.0,100.008
1100,1130,0,0,0,3665,0,583,,0.0
1120,1150,0,0,0,3665,0,583,,0.0
