vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,Movement,Passenger,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1114,45.688,32,31,572,1855.39,1797.67,57.72,474,34,34
1,2,2,1098,28.252,33,32,554,1767.2,1716.96,50.24,476,34,34
2,3,3,1091,47.384,37,33,570,1758.52,1674.62,83.9,451,35,35
3,4,4,1053,48.257,31,29,523,1659.17,1590.09,69.08,468,31,31
4,5,5,1101,40.244,28,27,507,1654.48,1592.44,62.04,536,29,29
5,6,6,1108,27.496,31,30,512,1637.74,1562.95,74.79,532,32,32
6,7,7,1085,68.53,33,30,523,1623.02,1552.5,70.52,496,33,33
7,8,8,1043,46.396,31,29,501,1576.1,1536,40.1,482,30,30
8,9,9,1117,51.204,35,32,545,1697.45,1600.52,96.93,506,33,33
9,10,10,1012,32.572,30,28,480,1493.51,1414.01,79.5,468,32,32
10,1,1,954,30.947,25,23,416,1308.32,1237.27,71.05,488,25,25
11,2,2,968,51.478,25,23,427,1370.74,1302.46,68.28,489,26,26
12,3,3,1002,49.001,25,24,415,1326,1273.22,52.78,539,24,24
13,4,4,996,46.812,25,24,419,1345.07,1289.6,55.47,529,24,24
14,5,5,1007,40.242,30,26,443,1344.7,1225.78,118.92,510,27,27
15,6,6,1113,77.874,30,27,453,1359.53,1310.1,49.43,602,29,29
16,7,7,998,15.67,31,29,454,1377.27,1324.39,52.88,484,30,30
17,8,8,987,37.305,32,28,466,1399.94,1325.02,74.92,463,29,29
18,9,9,943,98.17,29,24,403,1183.82,1088.66,95.16,488,26,26
19,10,10,1072,17.074,40,31,537,1541.44,1353.79,187.65,473,31,31
20,1,1,974,44.56,35,26,453,1293.05,1095.9,197.15,469,26,26
21,2,2,1107,48.198,33,28,441,1258.34,1196.45,61.89,604,31,31
22,3,3,992,49.203,29,26,431,1300.1,1211.93,88.17,503,29,29
23,4,4,1014,46,29,26,414,1250.92,1155.35,95.57,542,29,29
