vehicle_id,sequence,event,from_node,to_node,physical_from_node,physical_to_node,departure_time,arrival_time,travel_time,travel_distance_km,charging_time,charged_range_km,remaining_range_before,remaining_range_after,onboard_passengers,related_batch_id,movement_type,from_event,to_event
0,0,Movement,1,1,1,1,22,22,0,0.0,22,0.0,160.0,160.0,0,B2,empty_repositioning,Position,Pickup
0,1,Pickup,1,1,1,1,25,22,0,0.0,2,0.0,160.0,160.0,1,B2,pickup_service,Pickup,Pickup
0,2,Movement,1,10,1,10,25,40,15,47.44,0,0.0,160.0,112.56,1,B2,passenger_flight,Position,Delivery
0,3,Delivery,10,10,10,10,43,40,0,0.0,2,8.534,112.56,121.094,0,B2,delivery_service,Delivery,Delivery
0,4,Movement,10,10,10,10,46,46,0,0.0,3,12.801,133.895,133.895,0,B27,empty_repositioning,Position,Pickup
0,5,Pickup,10,10,10,10,49,46,0,0.0,2,8.534,133.895,142.429,2,B27,pickup_service,Pickup,Pickup
0,6,Movement,10,3,10,3,49,66,17,54.92,0,21.335,142.429,87.509,2,B27,passenger_flight,Position,Delivery
0,7,Delivery,3,3,3,3,69,66,0,0.0,2,8.534,87.509,96.043,0,B27,delivery_service,Delivery,Delivery
0,8,Movement,3,6,3,6,80,92,12,32.98,11,46.937,142.98,110.0,0,B69,empty_repositioning,Position,Pickup
0,9,Pickup,6,6,6,6,95,92,0,0.0,2,8.534,110.0,118.534,2,B69,pickup_service,Pickup,Pickup
0,10,Movement,6,1,6,1,95,104,9,23.39,0,0.0,118.534,95.144,2,B69,passenger_flight,Position,Delivery
0,11,Delivery,1,1,1,1,107,104,0,0.0,2,8.534,95.144,103.678,0,B69,delivery_service,Delivery,Delivery
0,12,Movement,1,6,1,6,107,116,9,23.39,0,0.0,103.678,80.288,0,B94,empty_repositioning,Position,Pickup
0,13,Pickup,6,6,6,6,119,116,0,0.0,2,8.534,80.288,88.822,1,B94,pickup_service,Pickup,Pickup
0,14,Movement,6,3,6,3,119,131,12,32.98,0,0.0,88.822,55.842,1,B94,passenger_flight,Position,Delivery
0,15,Delivery,3,3,3,3,134,131,0,0.0,2,8.534,55.842,64.376,0,B94,delivery_service,Delivery,Delivery
