horizon_start,horizon_end,request_id,batch_id,planned_visit,planned_pickup_time,committed,drop_penalty
0,30,R1,B1,True,20.0,False,215900
0,30,R2,B2,True,24.0,False,215400
20,50,R1,B1,True,20.0,True,221718
20,50,R2,B2,True,24.0,True,228912
20,50,R3,B3,True,39.0,True,217250
20,50,R4,B4,True,39.0,True,217250
20,50,R5,B5,True,43.0,False,217350
20,50,R6,B6,True,48.0,False,216250
20,50,R7,B7,True,48.0,False,215400
40,70,R5,B5,True,43.0,True,223664
40,70,R6,B6,True,48.0,True,223240
40,70,R7,B7,True,48.0,True,223265
40,70,R8,B8,True,51.0,True,217350
40,70,R9,B9,True,58.0,True,217250
40,70,R10,B10,True,59.0,True,217350
40,70,R11,B11,True,64.0,False,217350
40,70,R12,B12,True,66.0,False,217349
40,70,R13,B13,True,67.0,False,215400
60,90,R11,B11,True,64.0,True,227672
60,90,R12,B12,True,66.0,True,223738
60,90,R13,B13,True,67.0,True,228575
80,110,R14,B14,True,100.0,False,215800
80,110,R15,B15,True,103.0,False,216400
80,110,R16,B16,True,107.0,False,215800
80,110,R17,B17,True,108.0,False,215800
80,110,R18,B18,True,110.0,False,215800
80,110,R19,B19,True,109.0,False,215500
100,130,R14,B14,True,100.0,True,274577
100,130,R15,B15,True,103.0,True,228490
100,130,R16,B16,True,107.0,True,245188
100,130,R17,B17,True,108.0,True,245188
100,130,R18,B18,True,110.0,True,245188
100,130,R19,B19,True,109.0,True,222726
100,130,R20,B20,True,116.0,True,215900
100,130,R21,B21,True,119.0,True,218150
100,130,R22,B22,True,121.0,False,218150
100,130,R23,B23,True,121.0,False,216700
100,130,R24,B24,True,129.0,False,214200
120,150,R22,B22,True,121.0,True,241160
120,150,R23,B23,True,121.0,True,232625
120,150,R24,B24,True,129.0,True,227225
120,150,R25,B25,True,133.0,True,214200
120,150,R26,B26,True,142.0,False,218050
120,150,R27,B27,True,142.0,False,214050
120,150,R28,B28,True,144.0,False,216700
