horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,4233,15,390670.0,20.065
20,50,23,23,16,16,4217,15,883410.0,20.004
40,70,26,26,14,30,4203,15,1001790.0,20.003
60,90,31,31,18,48,4185,15,1080370.0,20.005
80,110,37,37,22,70,4163,15,1163810.0,20.206
100,130,43,43,26,96,4137,15,1349180.0,20.109
120,150,73,72,22,118,4114,16,3146450.0,20.334
140,170,132,130,86,204,4026,18,6267420.0,20.015
160,190,110,106,74,278,3949,21,8490330.0,20.994
180,210,96,93,64,342,3882,24,7009430.0,20.473
200,230,81,76,48,390,3830,28,9377590.0,20.015
220,250,72,71,44,434,3785,29,3560540.0,20.231
240,270,114,114,49,483,3736,29,3423380.0,20.007
260,290,178,175,113,596,3622,30,9162210.0,20.011
280,310,176,166,97,693,3515,40,19175000.0,20.021
300,330,169,167,106,799,3407,42,7835180.0,20.016
320,350,145,140,87,886,3316,46,11720230.0,20.019
340,370,124,120,83,969,3229,50,9689380.0,20.007
360,390,88,88,66,1035,3163,50,2688710.0,20.008
380,410,78,78,46,1081,3117,50,2699880.0,20.247
400,430,80,79,51,1132,3066,50,4014650.0,20.305
420,450,69,68,47,1179,3018,51,3842770.0,20.144
440,470,59,59,36,1215,2982,51,2099570.0,20.011
460,490,69,69,40,1255,2942,51,2406840.0,20.432
480,510,89,89,50,1305,2892,51,2835530.0,20.005
500,530,131,131,77,1382,2815,51,3383330.0,20.694
520,550,136,136,90,1472,2725,51,3539180.0,21.295
540,570,131,131,79,1551,2646,51,3409910.0,20.64
560,590,125,122,79,1630,2564,54,7534200.0,21.305
580,610,137,135,82,1712,2481,55,7041690.0,20.36
600,630,164,163,88,1800,2392,56,5964760.0,20.019
620,650,205,202,134,1934,2256,58,9778970.0,20.021
640,670,223,219,121,2055,2131,62,10986330.0,20.012
660,690,284,280,152,2207,1975,66,12055920.0,20.025
680,710,351,334,194,2401,1769,78,30723010.0,20.017
700,730,368,321,188,2589,1560,99,72165540.0,20.033
720,750,330,276,182,2771,1341,136,84315980.0,20.023
740,770,239,216,136,2907,1183,158,41005300.0,20.025
760,790,204,203,129,3036,1053,159,5728070.0,20.014
780,810,176,176,114,3150,939,159,3279170.0,20.017
800,830,171,170,103,3253,835,160,5209500.0,20.023
820,850,190,182,108,3361,719,168,15457160.0,20.021
840,870,167,158,105,3466,605,177,16453710.0,20.01
860,890,139,134,86,3552,514,182,11047270.0,20.023
880,910,111,109,69,3621,443,184,6826900.0,20.983
900,930,117,111,69,3690,368,190,12865250.0,20.007
920,950,111,108,71,3761,296,191,8918440.0,20.786
940,970,108,101,62,3823,230,195,15093330.0,20.929
960,990,97,93,66,3889,161,198,10140180.0,20.131
980,1010,81,79,47,3936,113,199,5819330.0,20.022
1000,1030,69,68,51,3987,61,200,3769870.0,20.092
1020,1050,40,40,31,4018,30,200,1518400.0,20.004
1040,1070,22,21,14,4032,15,201,2428770.0,20.066
1060,1090,15,15,13,4045,2,201,672370.0,20.006
1080,1110,2,2,2,4047,0,201,98330.0,20.012
1100,1130,0,0,0,4047,0,201,,0.0
1120,1150,0,0,0,4047,0,201,,0.0
