horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,4233,15,446140.0,5.003
20,50,23,23,16,16,4217,15,1073280.0,5.024
40,70,26,26,14,30,4203,15,1237930.0,5.01
60,90,31,30,17,47,4186,15,2976170.0,5.106
80,110,38,35,20,67,4165,16,6568740.0,5.047
100,130,45,43,26,93,4137,18,5146610.0,5.073
120,150,73,69,20,113,4114,21,7212990.0,5.196
140,170,132,117,73,186,4034,28,25134410.0,5.007
160,190,118,95,63,249,3955,44,36879900.0,5.006
180,210,102,80,53,302,3885,61,36454010.0,5.005
200,230,84,67,38,340,3834,74,29687650.0,5.448
220,250,76,67,39,379,3787,82,17106690.0,5.427
240,270,116,106,41,420,3741,87,22037690.0,5.005
260,290,183,148,88,508,3639,101,60580760.0,5.007
280,310,193,150,87,595,3523,130,68328530.0,5.009
300,330,177,131,77,672,3425,151,68854250.0,5.008
320,350,163,125,75,747,3319,182,59913970.0,5.009
340,370,127,110,74,821,3230,197,29574100.0,5.007
360,390,89,83,60,881,3165,202,11634280.0,5.061
380,410,80,79,47,928,3117,203,4374610.0,5.261
400,430,80,73,46,974,3069,205,13670250.0,5.037
420,450,72,65,44,1018,3020,210,13690870.0,5.004
440,470,61,57,35,1053,2981,214,8687540.0,5.127
460,490,68,66,37,1090,2942,216,5814030.0,5.205
480,510,89,86,47,1137,2894,217,7254360.0,5.004
500,530,133,118,66,1203,2822,223,26083690.0,5.007
520,550,143,114,70,1273,2734,241,46246820.0,5.006
540,570,140,110,61,1334,2654,260,47988330.0,5.008
560,590,133,102,60,1394,2570,284,49108360.0,5.007
580,610,143,110,60,1454,2498,296,53541600.0,5.007
600,630,181,138,70,1524,2406,318,66945470.0,5.01
620,650,219,145,90,1614,2286,348,108574550.0,5.01
640,670,253,152,81,1695,2160,393,145001560.0,5.011
660,690,313,157,87,1782,2020,446,223533360.0,5.015
680,710,396,128,81,1863,1856,529,384138040.0,5.027
700,730,455,104,64,1927,1650,671,506498460.0,5.016
720,750,420,115,79,2006,1417,825,443475240.0,5.017
740,770,315,135,71,2077,1217,954,266043720.0,5.013
760,790,238,153,87,2164,1075,1009,126120910.0,5.011
780,810,198,146,83,2247,948,1053,75591520.0,5.01
800,830,180,143,80,2327,843,1078,53474620.0,5.009
820,850,198,150,87,2414,733,1101,66915240.0,5.01
840,870,181,131,80,2494,615,1139,71059680.0,5.01
860,890,149,123,77,2571,515,1162,40653270.0,5.01
880,910,112,92,53,2624,446,1178,33618810.0,5.006
900,930,120,100,57,2681,374,1193,34664810.0,5.006
920,950,117,95,60,2741,303,1204,37195830.0,5.006
940,970,115,93,55,2796,236,1216,39101490.0,5.005
960,990,103,83,57,2853,167,1228,35558910.0,5.005
980,1010,87,73,40,2893,118,1237,25123280.0,5.027
1000,1030,74,67,49,2942,63,1243,13709070.0,5.013
1020,1050,42,38,30,2972,31,1245,7662720.0,5.06
1040,1070,23,21,14,2986,15,1247,3963620.0,5.016
1060,1090,15,14,11,2997,4,1247,2322610.0,5.038
1080,1110,4,3,3,3000,0,1248,1804550.0,5.006
1100,1130,0,0,0,3000,0,1248,,0.0
1120,1150,0,0,0,3000,0,1248,,0.0
