horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,3320,0,1489876,20.066
20,50,23,23,16,16,3304,0,3391399,20.004
40,70,26,26,14,30,3290,0,3875755,20.006
60,90,31,31,18,48,3272,0,4547984,20.016
80,110,37,37,22,70,3250,0,5641340,20.008
100,130,43,42,25,95,3225,0,6021314,20.216
120,150,74,73,23,118,3201,1,9919242,20.377
140,170,132,128,83,201,3116,3,16876220,20.013
160,190,112,105,74,275,3038,7,16461179,20.949
180,210,96,89,62,337,2970,13,15790778,20.142
200,230,80,77,49,386,2919,15,11034703,20.499
220,250,72,69,41,427,2877,16,10091498,20.366
240,270,116,110,46,473,2829,18,18277297,20.015
260,290,181,157,95,568,2729,23,30429085,20.02
280,310,193,147,84,652,2627,41,38218695,20.021
300,330,190,145,89,741,2518,61,37401818,20.025
320,350,165,128,72,813,2421,86,32524039,20.021
340,370,138,120,83,896,2326,98,23322561,20.015
360,390,94,87,63,959,2257,104,15198873,20.336
380,410,81,80,44,1003,2212,105,11795169,20.09
400,430,84,84,57,1060,2155,105,11494955,20.183
420,450,67,67,46,1106,2109,105,9321556,20.2
440,470,59,59,36,1142,2073,105,8351937,20.006
460,490,69,68,39,1181,2033,106,10220676,20.05
480,510,89,89,50,1231,1983,106,12447633,20.008
500,530,131,130,77,1308,1905,107,17344646,20.011
520,550,135,122,75,1383,1828,109,21135459,20.013
540,570,143,126,74,1457,1740,123,24173228,20.009
560,590,128,117,72,1529,1661,130,20632172,20.016
580,610,143,125,75,1604,1582,134,23160617,20.016
600,630,173,145,71,1675,1501,144,28761962,20.013
620,650,222,160,104,1779,1379,162,44354965,20.018
640,670,254,165,84,1863,1261,196,56759361,20.013
660,690,319,179,80,1943,1138,239,78794331,20.027
680,710,419,204,114,2057,942,321,113038206,20.026
700,730,442,197,109,2166,732,422,125760437,20.023
720,750,400,175,107,2273,513,534,118045436,20.025
740,770,309,164,89,2362,328,630,83527106,20.019
760,790,247,178,106,2468,178,674,50284920,20.014
780,810,178,137,97,2565,57,698,34197310,20.011
800,816,57,33,32,2597,11,712,17684262,20.152
