vehicle_id,home_depot,final_node,final_available_time,Total_Passenger,Total_Movement,Passenger_Movement,Empty_Movement,total_flight_time_min,total_ground_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,Total_Cost
0,1,1,811,64,37,31,6,310,501,979.39,862.67,116.72,417,3900918
1,2,2,816,65,32,32,0,255,561,764.44,764.44,0.0,483,3237613
2,3,3,822,60,34,31,3,324,498,1041.1,983.05,58.05,418,3991124
3,4,4,810,63,32,30,2,274,536,874.14,827.36,46.78,452,3434966
4,5,5,816,55,33,28,5,288,528,921.95,821.5,100.45,448,3598788
5,6,6,820,58,29,27,2,235,585,692.04,645.43,46.61,505,2974661
6,7,7,809,44,30,26,4,254,555,792.27,710.67,81.6,477,3190418
7,8,8,814,45,31,27,4,283,531,843.07,752.67,90.4,459,3510045
8,9,9,830,56,41,32,9,331,499,939.63,788.2,151.43,421,4192661
9,10,10,819,63,35,31,4,329,490,1037.31,977.75,59.56,400,4061463
10,1,1,824,53,33,28,5,272,552,803.06,744.02,59.04,470,3432596
11,2,2,808,52,32,29,3,263,545,784.04,738.53,45.51,467,3320709
12,3,3,821,57,36,33,3,340,481,1057.3,1011.7,45.6,397,4194124
13,4,4,819,55,31,29,2,284,535,921.14,842.28,78.86,455,3520432
14,5,5,817,54,28,28,0,259,558,797.74,797.74,0.0,474,3205545
15,6,6,819,48,36,32,4,292,527,887.5,807.21,80.29,447,3695548
16,7,7,820,47,37,32,5,300,520,874.21,769.85,104.36,442,3797048
17,8,8,822,57,35,31,4,263,559,764.7,672.63,92.07,475,3375921
18,9,9,811,37,27,24,3,252,559,800.85,710.57,90.28,501,3114432
19,10,10,836,51,31,27,4,319,517,1015.37,901.16,114.21,441,3883977
20,1,1,817,44,32,27,5,294,523,926.21,873.37,52.84,449,3642706
21,2,2,812,40,29,23,6,238,574,710.24,634.26,75.98,510,3005822
22,3,3,818,40,31,26,5,261,557,775.37,673.26,102.11,493,3281531
23,4,4,815,49,33,28,5,288,527,880.0,788.28,91.72,449,3598788
24,5,5,817,41,35,29,6,281,536,848.0,772.82,75.18,464,3562887
25,6,6,819,33,31,23,8,263,556,796.2,691.41,104.79,496,3302305
26,7,7,812,40,28,23,5,239,573,682.32,633.34,48.98,513,2997805
27,8,8,829,43,32,27,5,251,578,707.49,618.53,88.96,510,3196065
28,9,9,822,32,30,24,6,254,568,781.77,678.29,103.48,508,3190418
29,10,10,831,34,29,25,4,262,569,786.73,683.18,103.55,503,3255110
30,1,1,826,35,31,26,5,306,520,996.42,899.92,96.5,454,3748946
31,2,2,819,35,30,24,6,242,577,720.62,619.27,101.35,513,3065774
32,3,3,789,30,23,20,3,193,596,589.8,532.98,56.82,546,2427983
33,4,4,817,40,26,21,5,207,610,567.33,476.12,91.21,552,2628613
34,5,5,824,30,24,21,3,177,647,492.66,453.2,39.46,593,2280195
35,6,6,826,41,37,30,7,282,544,824.27,728.49,95.78,468,3610082
36,7,7,821,38,28,23,5,203,618,562.62,492.48,70.14,562,2623873
37,8,8,826,35,29,23,6,253,573,786.91,690.77,96.14,517,3161627
38,9,9,829,32,25,20,5,210,619,602.09,494.02,108.07,565,2641370
39,10,10,824,37,26,22,4,234,590,715.85,633.92,81.93,526,2909062
40,1,1,829,26,23,16,7,218,611,703.84,529.8,174.04,567,2687658
41,2,2,815,37,33,24,9,275,540,744.65,628.72,115.93,476,3463757
42,3,3,817,32,27,24,3,220,597,688.35,648.89,39.46,541,2782048
43,4,4,812,45,32,25,7,258,554,737.94,631.69,106.25,488,3268774
44,5,5,817,38,26,21,5,238,579,761.16,675.48,85.68,519,2950610
45,6,6,825,30,28,23,5,216,609,607.0,500.37,106.63,555,2758904
46,7,7,814,36,28,24,4,237,577,726.65,671.6,55.05,513,2977031
47,8,8,832,37,27,23,4,213,619,636.5,549.79,86.71,555,2709339
48,9,9,822,32,28,21,7,253,569,789.64,613.34,176.3,515,3143223
49,10,10,844,27,25,20,5,247,597,792.44,626.48,165.96,549,3025689
50,1,1,819,23,24,20,4,179,640,529.09,437.89,91.2,596,2300969
51,2,2,824,29,29,22,7,260,564,773.24,651.17,122.07,510,3234336
52,3,3,840,25,22,19,3,268,572,894.67,784.09,110.58,530,3188604
53,4,4,826,27,23,17,6,204,622,616.17,522.76,93.41,572,2542240
54,5,5,820,25,23,18,5,197,623,617.63,527.64,89.99,575,2469531
55,6,6,824,30,33,23,10,299,525,933.76,729.6,204.16,465,3713045
56,7,7,819,20,22,15,7,168,651,457.99,338.41,119.58,613,2149904
57,8,8,842,30,30,20,10,287,555,904.1,678.77,225.33,505,3533189
58,9,9,834,30,23,19,4,196,638,573.92,457.04,116.88,588,2459144
59,10,10,845,24,23,17,6,233,612,738.7,577.44,161.26,566,2843463
60,1,1,823,27,28,21,7,220,603,621.6,508.47,113.13,553,2800452
61,2,2,789,30,24,19,5,201,588,599.34,519.81,79.53,536,2529483
62,3,3,819,25,26,20,6,238,581,717.19,624.55,92.64,537,2950610
63,4,4,791,16,17,13,4,182,609,614.38,502.14,112.24,579,2203302
64,5,5,822,19,16,11,5,141,681,425.92,340.63,85.29,651,1759031
65,6,6,721,19,20,15,5,179,542,557.22,461.59,95.63,506,2227353
66,7,7,818,25,23,18,5,169,649,476.9,364.29,112.61,603,2178695
67,8,8,828,16,19,14,5,153,675,447.19,329.98,117.21,645,1938887
68,9,9,815,20,20,16,4,198,617,646.35,560.72,85.63,581,2424706
69,10,10,826,23,23,18,5,200,626,600.95,515.37,85.58,586,2500692
70,1,1,825,26,24,16,8,219,606,692.72,562.43,130.29,562,2716449
71,2,2,830,19,19,14,5,198,632,614.98,500.66,114.32,598,2406302
72,3,3,828,20,20,15,5,174,654,542.63,460.53,82.1,620,2175418
73,4,4,693,9,7,5,2,78,615,247.27,189.53,57.74,597,939014
74,5,5,818,23,19,14,5,165,653,521.88,434.93,86.95,609,2063531
75,6,6,819,19,23,16,7,204,615,639.38,494.49,144.89,577,2542240
76,7,7,819,18,19,13,6,165,654,513.54,416.96,96.58,624,2063531
77,8,8,830,11,11,8,3,118,712,384.01,318.14,65.87,690,1428110
78,9,9,823,15,13,9,4,130,693,413.09,330.22,82.87,665,1589562
79,10,10,745,15,16,12,4,153,592,482.24,416.51,65.73,566,1883675
80,1,1,803,8,11,7,4,115,688,387.68,262.15,125.53,672,1396949
81,2,2,817,15,18,13,5,160,657,478.2,380.7,97.5,629,1993192
82,3,3,818,31,22,19,3,192,626,582.05,508.55,73.5,574,2399192
83,4,4,814,27,21,17,4,209,605,660.68,576.69,83.99,557,2557367
84,5,5,708,12,12,9,3,140,568,481.15,377.2,103.95,546,1675028
85,6,6,781,14,12,10,2,146,635,509.22,445.91,63.31,613,1737350
86,7,7,817,18,15,11,4,153,664,502.76,433.91,68.85,634,1865271
87,8,8,811,19,18,16,2,175,636,582.58,511.97,70.61,602,2148997
88,9,9,821,18,20,15,5,160,661,434.57,340.45,94.12,625,2030000
89,10,10,832,19,17,12,5,179,653,595.02,470.44,124.58,621,2172141
90,1,1,826,15,15,11,4,126,700,381.44,324.48,56.96,676,1584822
91,2,2,709,11,11,7,4,109,600,350.5,237.24,113.26,578,1334627
92,3,3,785,8,10,7,3,109,676,375.68,275.15,100.53,660,1316223
93,4,4,813,14,16,11,5,113,700,338.15,259.76,78.39,672,1468195
94,5,5,788,11,10,7,3,88,700,255.36,216.86,38.5,682,1098096
95,6,6,803,16,21,15,6,184,619,551.41,432.72,118.69,589,2297692
96,7,7,797,22,23,19,4,207,590,636.52,523.13,113.39,550,2573401
97,8,8,828,11,12,9,3,132,696,442.32,367.62,74.7,676,1591932
98,9,9,842,15,17,11,6,186,656,605.12,396.49,208.63,626,2244850
99,10,10,813,12,13,8,5,140,673,469.45,343.14,126.31,651,1693432
100,1,1,818,10,9,7,2,103,715,347.29,324.39,22.9,697,1235497
101,2,2,822,20,21,16,5,201,621,652.95,543.22,109.73,583,2474271
102,3,3,737,13,14,12,2,138,599,430.33,360.53,69.8,575,1691062
103,4,4,812,15,15,10,5,121,691,358.6,261.28,97.32,665,1532887
104,5,5,828,13,13,10,3,142,686,439.61,372.6,67.01,662,1714206
105,6,6,813,15,13,9,4,105,708,303.02,202.49,100.53,682,1329887
106,7,7,705,8,9,7,2,118,587,406.8,326.61,80.19,571,1391302
107,8,8,797,8,7,5,2,78,719,246.16,217.95,28.21,703,939014
108,9,9,798,11,12,9,3,137,661,456.63,417.53,39.1,639,1643867
109,10,10,825,8,10,7,3,128,697,432.79,317.37,115.42,681,1513576
110,1,1,756,6,9,5,4,85,671,265.37,193.14,72.23,659,1048531
111,2,2,822,8,12,7,5,126,696,414.54,278.11,136.43,680,1529610
112,3,3,822,18,19,15,4,170,652,533.06,450.29,82.77,616,2115466
113,4,4,808,14,13,9,4,131,677,403.43,306.31,97.12,651,1599949
114,5,5,819,15,18,14,4,166,653,525.49,417.25,108.24,623,2055514
115,6,6,803,10,10,8,2,100,703,326.07,294.26,31.81,683,1222740
