horizon_start,horizon_end,request_id,batch_id,planned_visit,planned_pickup_time,committed,drop_penalty
20,50,R1,B1,False,,False,177150
20,50,R2,B2,False,,False,169100
20,50,R3,B3,False,,False,169100
40,70,R1,B1,False,,False,182337
40,70,R2,B2,False,,False,178088
40,70,R3,B3,False,,False,178088
60,90,R1,B1,False,,False,218650
60,90,R2,B2,False,,False,241009
60,90,R3,B3,False,,False,223031
60,90,R4,B4,True,81.0,False,176400
80,110,R4,B4,True,81.0,True,186218
80,110,R5,B5,False,,False,175900
100,130,R5,B5,False,,False,180619
100,130,R6,B6,True,111.0,True,176400
120,150,R5,B5,False,,False,213658
120,150,R7,B7,True,134.0,True,177950
120,150,R8,B8,True,135.0,True,177950
120,150,R9,B9,True,141.0,False,178050
120,150,R10,B10,True,142.0,False,178050
120,150,R11,B11,True,144.0,False,356100
120,150,R12,B12,True,147.0,False,356100
120,150,R13,B13,True,146.0,False,534150
120,150,R14,B14,True,148.0,False,178050
120,150,R15,B15,True,149.0,False,177950
140,170,R9,B9,True,141.0,True,186516
140,170,R10,B10,True,142.0,True,187221
140,170,R11,B11,True,144.0,True,373032
140,170,R12,B12,True,147.0,True,373032
140,170,R13,B13,True,146.0,True,559549
140,170,R14,B14,True,148.0,True,186516
140,170,R15,B15,True,149.0,True,185531
140,170,R16,B16,True,151.0,True,356100
140,170,R17,B17,True,153.0,True,534150
140,170,R18,B18,True,156.0,True,178050
140,170,R19,B19,True,157.0,True,178050
140,170,R20,B20,False,,False,175900
140,170,R21,B21,True,160.0,False,178050
140,170,R22,B22,True,160.0,False,176400
140,170,R23,B23,True,162.0,False,178050
140,170,R24,B24,True,163.0,False,176400
140,170,R25,B25,True,163.0,False,178050
140,170,R26,B26,True,164.0,False,177950
140,170,R27,B27,True,166.0,False,356100
140,170,R28,B28,True,167.0,False,175900
140,170,R29,B29,True,167.0,False,534150
140,170,R30,B30,True,170.0,False,175900
160,190,R20,B20,False,,False,180619
160,190,R21,B21,True,160.0,True,186516
160,190,R22,B22,True,160.0,True,182400
160,190,R23,B23,True,162.0,True,186516
160,190,R24,B24,True,163.0,True,182400
160,190,R25,B25,True,163.0,True,186516
160,190,R26,B26,True,164.0,True,185802
160,190,R27,B27,True,166.0,True,373032
160,190,R28,B28,False,,False,180619
160,190,R29,B29,True,167.0,True,559549
160,190,R30,B30,True,169.0,True,180619
160,190,R31,B31,True,172.0,True,175900
160,190,R32,B32,False,,False,175900
160,190,R33,B33,True,172.0,True,176400
160,190,R34,B34,True,174.0,True,177950
160,190,R35,B35,True,176.0,True,534150
160,190,R36,B36,True,177.0,True,356100
160,190,R37,B37,True,179.0,True,178050
160,190,R38,B38,True,181.0,False,355900
160,190,R39,B39,True,182.0,False,176400
160,190,R40,B40,False,,False,175900
160,190,R41,B41,True,186.0,False,176400
160,190,R42,B42,True,187.0,False,176400
160,190,R43,B43,False,,False,175900
160,190,R44,B44,True,189.0,False,178050
160,190,R45,B45,True,190.0,False,178050
180,210,R20,B20,False,,False,213658
180,210,R28,B28,False,,False,204218
180,210,R32,B32,False,,False,185339
180,210,R38,B38,True,181.0,True,371890
180,210,R39,B39,True,182.0,True,182400
180,210,R40,B40,False,,False,180619
180,210,R41,B41,True,186.0,True,186218
180,210,R42,B42,True,187.0,True,182400
180,210,R43,B43,False,,False,180619
180,210,R44,B44,True,189.0,True,187221
180,210,R45,B45,True,190.0,True,186516
180,210,R46,B46,True,191.0,True,356100
180,210,R47,B47,True,193.0,True,178050
180,210,R48,B48,False,,False,175900
180,210,R49,B49,True,195.0,True,356100
180,210,R50,B50,True,196.0,True,176400
180,210,R51,B51,True,197.0,True,178050
180,210,R52,B52,False,,False,176200
180,210,R53,B53,True,200.0,False,178050
180,210,R54,B54,True,206.0,False,176400
200,230,R40,B40,False,,False,213658
200,230,R43,B43,False,,False,204218
200,230,R48,B48,False,,False,180619
200,230,R52,B52,False,,False,180988
200,230,R53,B53,True,203.0,True,194982
200,230,R54,B54,False,,False,186218
200,230,R55,B55,True,211.0,True,176400
