vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1038,47.653,531,1661.23,1596.8,64.43,447,30,30
1,2,2,1096,52.641,553,1771.32,1680.96,90.36,475,34,34
2,3,3,1113,49.527,569,1792.52,1658.78,133.74,478,33,33
3,4,4,1055,55.431,548,1756.55,1638.9,117.65,447,30,30
4,5,5,1102,41.074,550,1755.52,1677.35,78.17,492,30,30
5,6,6,1077,22.171,555,1757.23,1660.38,96.85,456,33,33
6,7,7,1128,62.135,559,1725.93,1565.01,160.92,505,32,32
7,8,8,1039,74.722,497,1486.52,1443.89,42.63,484,29,29
8,9,9,1072,113.064,521,1624.39,1487.97,136.42,489,31,31
9,10,10,1104,53.946,600,1833.57,1671.14,162.43,434,35,35
10,1,1,1092,55.344,551,1706.23,1493.07,213.16,481,30,30
11,2,2,1112,24.861,549,1652.75,1496.92,155.83,495,34,34
12,3,3,1050,62.974,518,1555.58,1344.64,210.94,468,32,32
13,4,4,1112,114.864,530,1579.06,1441.02,138.04,522,30,30
14,5,5,1081,31.704,559,1690.72,1528.95,161.77,452,35,35
15,6,6,1072,38.094,507,1529.91,1375.75,154.16,503,31,31
16,7,7,1102,72.944,533,1681.33,1584.98,96.35,507,31,31
17,8,8,1091,22.856,499,1464.88,1334.21,130.67,532,30,30
18,9,9,1090,28.842,509,1571.68,1469.24,102.44,519,31,31
19,10,10,1000,30.185,467,1348.54,1169.35,179.19,471,31,31
20,1,1,1019,43.924,482,1491.69,1428.99,62.7,473,32,32
21,2,2,989,29.026,447,1325.86,1166.95,158.91,486,28,28
22,3,3,1097,113.614,459,1325.21,1204.78,120.43,576,31,31
23,4,4,1012,60.284,490,1446.14,1261.7,184.44,456,33,33
24,5,5,1045,140.964,442,1343.29,1299.11,44.18,539,32,32
25,6,6,1125,69.691,493,1449.68,1327.84,121.84,564,34,34
26,7,7,1111,35.575,533,1523.99,1330.32,193.67,514,32,32
