horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,4233,15,390670.0,20.006
20,50,23,23,16,16,4217,15,896170.0,20.033
40,70,26,25,13,29,4203,16,2656890.0,20.075
60,90,31,31,18,47,4185,16,1159310.0,20.121
80,110,37,37,22,69,4163,16,1440040.0,20.003
100,130,43,42,24,93,4139,16,3784570.0,20.008
120,150,75,73,23,116,4114,18,5864690.0,20.299
140,170,132,104,60,176,4047,25,39869220.0,20.044
160,190,131,82,48,224,3968,56,70306780.0,20.049
180,210,115,83,54,278,3890,80,47212830.0,20.14
200,230,89,75,46,324,3832,92,22093940.0,20.005
220,250,74,70,42,366,3787,95,8853630.0,20.006
240,270,116,98,39,405,3746,97,30825560.0,20.342
260,290,188,101,58,463,3669,116,131199700.0,20.08
280,310,223,88,48,511,3555,182,200040850.0,20.129
300,330,209,94,52,563,3451,234,171880490.0,20.493
320,350,189,78,48,611,3341,296,168369670.0,20.258
340,370,149,78,44,655,3255,338,110158160.0,20.189
360,390,114,73,50,705,3172,371,63779250.0,20.026
380,410,87,73,37,742,3124,382,23702030.0,20.139
400,430,87,78,50,792,3069,387,16383220.0,20.004
420,450,72,65,41,833,3021,394,13007570.0,20.074
440,470,62,60,37,870,2982,396,5186100.0,20.084
460,490,69,69,39,909,2943,396,2427670.0,20.004
480,510,90,89,51,960,2891,397,4577900.0,20.005
500,530,130,92,48,1008,2841,399,58117320.0,20.061
520,550,162,86,53,1061,2754,433,114723610.0,20.007
540,570,160,86,41,1102,2673,473,111798970.0,20.007
560,590,152,87,47,1149,2586,513,100214260.0,20.008
580,610,159,87,43,1192,2512,544,111111510.0,20.142
600,630,195,91,45,1237,2425,586,156361710.0,20.008
620,650,238,83,49,1286,2317,645,230780060.0,20.156
640,670,284,86,37,1323,2195,730,293011230.0,20.269
660,690,348,92,49,1372,2056,820,380061750.0,20.014
680,710,432,87,44,1416,1889,943,509710130.0,20.021
700,730,488,81,40,1456,1677,1115,604778180.0,20.022
720,750,447,83,52,1508,1447,1293,544466780.0,20.02
740,770,345,82,39,1547,1247,1454,393366720.0,20.016
760,790,268,86,46,1593,1112,1543,267115500.0,20.016
780,810,235,89,49,1642,980,1626,210747240.0,20.011
800,830,212,92,50,1692,864,1692,171327160.0,20.008
820,850,219,95,50,1742,766,1740,175646950.0,20.522
840,870,214,95,51,1793,647,1808,169300550.0,20.01
860,890,181,86,56,1849,538,1861,136437170.0,20.245
880,910,135,74,42,1891,462,1895,89575560.0,20.085
900,930,136,80,42,1933,390,1925,84931580.0,20.019
920,950,133,77,45,1978,322,1948,86308170.0,20.011
940,970,134,67,38,2016,254,1978,105429510.0,20.108
960,990,121,58,33,2049,191,2008,99987920.0,20.005
980,1010,111,65,32,2081,129,2038,75077950.0,20.052
1000,1030,85,57,39,2120,72,2056,46246960.0,20.086
1020,1050,51,37,28,2148,33,2067,22987090.0,20.059
1040,1070,25,21,15,2163,14,2071,7187430.0,20.036
1060,1090,14,14,12,2175,2,2071,630210.0,20.023
1080,1110,2,2,2,2177,0,2071,98330.0,20.002
1100,1130,0,0,0,2177,0,2071,,0.0
1120,1150,0,0,0,2177,0,2071,,0.0
