horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,4233,15,390670.0,120.013
20,50,23,23,16,16,4217,15,883410.0,120.006
40,70,26,26,14,30,4203,15,1001790.0,120.005
60,90,31,31,18,48,4185,15,1080370.0,120.005
80,110,37,37,22,70,4163,15,1151050.0,120.005
100,130,43,43,26,96,4137,15,1336420.0,120.005
120,150,73,73,23,119,4114,15,1963090.0,120.097
140,170,132,131,87,206,4026,16,4545920.0,120.161
160,190,110,107,75,281,3949,18,6788770.0,120.474
180,210,96,94,67,348,3880,20,5509200.0,120.2
200,230,79,76,47,395,3830,23,5940490.0,120.221
220,250,72,70,42,437,3786,25,4164190.0,120.08
240,270,115,115,49,486,3737,25,3247850.0,120.008
260,290,179,178,115,601,3621,26,6313500.0,120.295
280,310,175,169,100,701,3515,32,13149680.0,120.726
300,330,169,166,107,808,3406,34,9297330.0,120.906
320,350,144,142,91,899,3314,35,7340990.0,120.634
340,370,122,118,80,979,3231,38,10194660.0,120.507
360,390,90,89,66,1045,3164,39,4557960.0,120.463
380,410,79,79,47,1092,3117,39,2679760.0,120.242
400,430,80,80,53,1145,3064,39,2418360.0,120.008
420,450,67,67,46,1191,3018,39,2122450.0,120.061
440,470,59,59,36,1227,2982,39,2069410.0,120.009
460,490,69,69,40,1267,2942,39,2440620.0,120.006
480,510,89,89,50,1317,2892,39,2825330.0,120.007
500,530,131,131,77,1394,2815,39,3396080.0,120.011
520,550,136,135,89,1483,2725,40,5108820.0,120.791
540,570,131,131,78,1561,2647,40,3473300.0,120.008
560,590,126,124,81,1642,2564,42,6342650.0,120.329
580,610,137,135,82,1724,2481,43,6965070.0,120.659
600,630,164,162,86,1810,2393,45,7309080.0,120.952
620,650,206,205,136,1946,2257,45,6853160.0,120.292
640,670,224,223,123,2069,2133,46,7074590.0,121.993
660,690,286,281,154,2223,1974,51,13630240.0,120.023
680,710,350,334,197,2420,1764,64,30358770.0,120.027
700,730,363,319,188,2608,1555,85,69085180.0,120.025
720,750,325,269,178,2786,1337,125,84847020.0,120.042
740,770,235,211,132,2918,1183,147,40206320.0,120.805
760,790,204,201,125,3043,1056,149,9515610.0,120.43
780,810,179,176,117,3160,936,152,7859590.0,120.414
800,830,168,167,96,3256,839,153,4893320.0,120.128
820,850,194,187,114,3370,718,160,13862560.0,122.878
840,870,166,160,109,3479,603,166,12163830.0,120.305
860,890,137,133,86,3565,513,170,9405400.0,120.782
880,910,110,107,70,3635,440,173,7843570.0,120.387
900,930,114,109,63,3698,372,178,11923650.0,120.25
920,950,115,110,75,3773,293,182,11436700.0,120.021
940,970,105,103,65,3838,226,184,7265180.0,120.27
960,990,93,92,65,3903,160,185,4935120.0,120.269
980,1010,80,80,47,3950,113,185,2848550.0,120.136
1000,1030,69,69,52,4002,61,185,2452380.0,120.006
1020,1050,40,40,30,4032,31,185,1528300.0,120.007
1040,1070,23,21,15,4047,14,187,3899170.0,120.025
1060,1090,14,14,12,4059,2,187,617450.0,120.004
1080,1110,2,2,2,4061,0,187,98330.0,120.005
1100,1130,0,0,0,4061,0,187,,0.0
1120,1150,0,0,0,4061,0,187,,0.0
