horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,4233,15,390670.0,20.005
20,50,23,23,16,16,4217,15,883410.0,20.024
40,70,26,26,14,30,4203,15,1001790.0,20.113
60,90,31,31,18,48,4185,15,1080370.0,20.008
80,110,37,37,22,70,4163,15,1151050.0,20.378
100,130,43,43,26,96,4137,15,1310900.0,20.009
120,150,73,73,23,119,4114,15,1899290.0,20.013
140,170,132,131,87,206,4026,16,4329570.0,20.018
160,190,110,106,73,279,3950,19,8344920.0,20.012
180,210,97,95,68,347,3880,21,5378890.0,20.263
200,230,79,76,48,395,3829,24,6399020.0,20.144
220,250,71,71,44,439,3785,24,1816490.0,20.007
240,270,114,114,47,486,3738,24,3200630.0,21.851
260,290,180,179,118,604,3619,25,5928610.0,20.019
280,310,173,170,103,707,3513,28,8621680.0,20.024
300,330,167,167,108,815,3405,28,4764290.0,20.018
320,350,143,141,90,905,3313,30,6575120.0,20.019
340,370,121,117,80,985,3230,33,9507820.0,20.013
360,390,89,88,65,1050,3164,34,4509190.0,20.16
380,410,79,79,46,1096,3118,34,2636980.0,20.011
400,430,81,80,52,1148,3066,34,4084070.0,20.246
420,450,69,68,47,1195,3018,35,3802370.0,20.028
440,470,59,59,36,1231,2982,35,2016190.0,20.011
460,490,69,69,40,1271,2942,35,2379230.0,20.012
480,510,89,89,51,1322,2891,35,2785000.0,20.014
500,530,130,130,77,1399,2814,35,3341460.0,20.009
520,550,135,134,88,1487,2725,36,5018850.0,20.019
540,570,131,131,79,1566,2646,36,3350190.0,20.019
560,590,125,123,80,1646,2564,38,6289750.0,20.013
580,610,137,133,81,1727,2480,41,9908470.0,20.034
600,630,163,162,88,1815,2391,42,5730600.0,20.016
620,650,204,201,135,1950,2255,43,10099640.0,20.015
640,670,222,220,120,2070,2133,45,8549660.0,20.022
660,690,286,285,159,2229,1973,46,8244500.0,20.025
680,710,349,346,203,2432,1767,49,11553140.0,20.027
700,730,366,352,215,2647,1540,61,26993410.0,20.051
720,750,310,296,203,2850,1324,74,27246490.0,20.032
740,770,222,217,138,2988,1181,79,11944900.0,20.03
760,790,202,201,126,3114,1055,79,5425770.0,20.028
780,810,178,177,117,3231,937,80,5245990.0,20.019
800,830,169,165,96,3327,837,84,8778510.0,20.024
820,850,192,188,110,3437,723,88,9586150.0,20.022
840,870,171,164,113,3550,603,95,13607410.0,20.023
860,890,137,134,86,3636,514,98,8272180.0,20.023
880,910,111,107,70,3706,440,102,8649390.0,20.354
900,930,114,107,64,3770,369,109,14426970.0,20.016
920,950,112,108,72,3842,295,111,10191660.0,20.013
940,970,107,102,64,3906,228,114,11651940.0,21.695
960,990,95,91,64,3970,161,117,9326780.0,20.624
980,1010,81,79,46,4016,114,118,5844190.0,20.356
1000,1030,70,68,49,4065,64,119,5220370.0,20.302
1020,1050,43,41,32,4097,30,121,4636830.0,20.295
1040,1070,22,21,15,4112,14,122,2427300.0,20.048
1060,1090,14,14,11,4123,3,122,617450.0,20.008
1080,1110,3,3,3,4126,0,122,153250.0,20.011
1100,1130,0,0,0,4126,0,122,,0.0
1120,1150,0,0,0,4126,0,122,,0.0
