horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,4233,15,347190.0,120.045
20,50,23,23,14,14,4219,15,739090.0,120.021
40,70,28,28,13,27,4206,15,799560.0,120.004
60,90,34,34,21,48,4185,15,902230.0,120.01
80,110,37,37,20,68,4165,15,850280.0,120.005
100,130,45,45,25,93,4140,15,1018740.0,120.007
120,150,76,76,26,119,4114,15,1396720.0,120.01
140,170,132,132,76,195,4038,15,2149870.0,120.416
160,190,122,118,77,272,3957,19,7583510.0,120.023
180,210,104,104,72,344,3885,19,1994180.0,120.01
200,230,84,82,47,391,3836,21,3790710.0,120.159
220,250,78,78,50,441,3786,21,1411420.0,120.013
240,270,115,115,46,487,3740,21,1937250.0,120.012
260,290,182,181,110,597,3629,22,4687730.0,120.754
280,310,183,179,101,698,3524,26,8902290.0,120.721
300,330,178,175,107,805,3415,28,7662840.0,121.421
320,350,153,152,93,898,3321,29,4540660.0,120.557
340,370,129,126,85,983,3233,32,7145910.0,120.439
360,390,92,92,63,1046,3170,32,1872230.0,120.008
380,410,85,85,45,1091,3125,32,1956310.0,120.007
400,430,88,88,56,1147,3069,32,1832660.0,120.23
420,450,72,72,50,1197,3019,32,1658810.0,120.011
440,470,60,60,34,1231,2985,32,1399160.0,120.006
460,490,72,72,42,1273,2943,32,1575430.0,120.272
480,510,90,90,50,1323,2893,32,1799720.0,120.372
500,530,132,132,71,1394,2822,32,2264130.0,120.01
520,550,143,143,91,1485,2731,32,2378520.0,120.016
540,570,137,137,79,1564,2652,32,2331730.0,120.02
560,590,131,131,85,1649,2567,32,2188040.0,120.417
580,610,140,140,78,1727,2489,32,2562180.0,120.009
600,630,172,171,88,1815,2400,33,4593070.0,120.028
620,650,213,211,134,1949,2266,33,7028040.0,120.11
640,670,233,231,118,2067,2146,35,7468660.0,121.722
660,690,299,295,156,2223,1986,39,10742020.0,120.015
680,710,362,357,192,2415,1789,44,12037440.0,120.033
700,730,388,360,196,2611,1565,72,45991640.0,120.023
720,750,335,317,205,2816,1342,90,30172800.0,120.026
740,770,240,227,133,2949,1196,103,21701760.0,120.315
760,790,217,217,135,3084,1061,103,2913430.0,120.014
780,810,184,183,111,3195,949,104,3795540.0,120.685
800,830,181,177,97,3292,848,108,7838180.0,120.023
820,850,203,198,121,3413,722,113,9743300.0,120.858
840,870,170,168,103,3516,617,115,4963400.0,120.671
860,890,151,144,84,3600,526,122,13053010.0,120.382
880,910,123,118,77,3677,444,127,10458250.0,120.331
900,930,118,116,61,3738,381,129,6093340.0,120.178
920,950,124,115,71,3809,301,138,16338270.0,120.28
940,970,113,113,68,3877,233,138,2884670.0,120.014
960,990,100,100,68,3945,165,138,2393930.0,120.06
980,1010,85,83,46,3991,117,140,4992170.0,120.194
1000,1030,73,71,53,4044,62,142,4666280.0,120.082
1020,1050,41,41,28,4072,34,142,1092500.0,120.073
1040,1070,26,26,17,4089,17,142,647980.0,120.004
1060,1090,17,17,15,4104,2,142,506640.0,120.004
1080,1110,2,2,2,4106,0,142,98330.0,120.003
1100,1130,0,0,0,4106,0,142,,0.0
1120,1150,0,0,0,4106,0,142,,0.0
