vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,Movement,Passenger,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,3,1107,121.608,37,36,478,1666.14,1638.57,27.57,509,60,60
1,2,9,1109,56.444,39,38,474,1628.2,1613.32,14.88,535,50,50
2,3,9,1032,108.798,36,36,432,1467.36,1467.36,0.0,494,53,53
3,4,10,1084,138.162,35,34,417,1435.96,1424.51,11.45,555,56,56
4,5,5,1052,149.498,42,41,426,1406.75,1402.67,4.08,512,57,57
5,6,9,1044,84.5,45,41,425,1333.35,1310.91,22.44,501,59,59
6,7,5,1039,149.498,40,38,406,1336.74,1287.11,49.63,523,55,55
7,8,5,1028,66.289,38,35,411,1389.52,1345.34,44.18,511,53,53
8,9,5,1063,141.702,34,33,402,1375.95,1371.87,4.08,557,52,52
9,10,9,1093,128.59,38,38,413,1354.74,1354.74,0.0,558,61,61
10,1,8,1010,70.542,38,36,396,1298.19,1275.98,22.21,520,47,47
11,2,7,1069,65.206,46,42,429,1357.79,1296.15,61.64,532,54,54
12,3,10,1100,129.628,41,40,391,1257.36,1252.38,4.98,605,52,52
13,4,10,1107,119.618,33,31,332,1120.7,1081.63,39.07,689,43,43
14,5,8,1032,34.076,37,33,361,1182.13,1093.69,88.44,581,45,45
15,6,9,1102,113.064,29,28,310,1021.42,999.36,22.06,708,42,42
16,7,3,1085,68.911,36,32,368,1200.72,1145.59,55.13,619,49,49
17,8,9,953,119.232,33,32,310,983.46,940.6,42.86,557,43,43
18,9,10,1045,96.907,39,34,357,1140.39,1071.74,68.65,588,50,50
19,10,9,995,126.828,24,22,225,722.75,677.3,45.45,716,27,27
20,1,9,953,110.812,35,32,296,887.27,849.29,37.98,561,48,48
21,2,9,969,132.822,32,31,293,927.94,905.88,22.06,598,39,39
22,3,9,978,76.678,35,31,291,888.92,816.43,72.49,587,50,50
23,4,3,1041,130.682,23,21,217,687.81,642.36,45.45,748,38,38
24,5,5,1009,131.873,35,29,306,954.1,883.83,70.27,615,44,44
25,6,10,1061,127.592,39,34,351,1049.51,995.77,53.74,630,40,40
26,7,3,1017,81.743,34,30,310,987.02,910.77,76.25,613,47,47
27,8,9,900,125.14,37,35,325,981.3,946.48,34.82,471,52,52
28,9,9,970,124.288,33,28,275,855.92,778.7,77.22,605,45,45
29,10,9,944,102.278,28,25,289,946.56,881.74,64.82,575,40,40
30,1,10,1079,132.794,34,32,330,1070.77,1034.62,36.15,653,48,48
31,2,3,1046,83.547,30,30,280,897.7,897.7,0.0,684,41,41
32,3,9,950,102.278,26,23,286,927.95,867.62,60.33,594,35,35
33,4,3,1049,130.682,27,23,250,810.63,751.32,59.31,721,39,39
34,5,9,1022,95.589,25,22,215,625.98,588.16,37.82,749,29,29
35,6,9,926,93.744,30,27,261,835.7,790.19,45.51,593,36,36
36,7,3,1046,122.148,34,32,288,907.44,867.34,40.1,670,44,44
37,8,10,1098,94.589,31,26,298,917.04,835.55,81.49,720,40,40
38,9,9,1062,121.598,15,12,164,549.5,516.87,32.63,862,18,18
39,10,7,994,133.588,43,38,349,1042.15,971.41,70.74,519,63,63
40,1,3,1102,70.818,15,13,146,451.7,441.74,9.96,920,18,18
41,2,9,794,82.38,12,12,107,333.34,333.34,0.0,657,15,15
42,3,7,1050,133.588,35,28,259,729.07,633.42,95.65,713,39,39
43,4,10,1090,129.628,24,18,209,622.06,554.34,67.72,825,28,28
44,5,3,1067,122.148,34,30,273,833.37,778.26,55.11,706,44,44
45,6,9,989,130.132,15,14,155,517.9,495.84,22.06,780,27,27
46,7,7,984,142.122,27,23,217,659.04,594.63,64.41,691,38,38
47,8,9,996,130.132,20,17,161,474.84,416.09,58.75,775,30,30
48,9,7,983,133.588,26,23,220,685.96,623.66,62.3,687,38,38
49,10,7,988,125.054,35,32,247,707.9,651.0,56.9,651,45,45
50,1,7,1037,133.588,20,17,187,564.92,535.45,29.47,790,30,30
51,2,8,801,116.766,19,17,149,435.83,401.01,34.82,602,25,25
52,3,8,804,136.018,12,12,99,293.37,293.37,0.0,669,18,18
53,4,8,1028,127.516,19,17,135,388.73,343.28,45.45,845,24,24
54,5,9,805,102.278,25,25,172,459.08,459.08,0.0,557,38,38
55,6,3,999,113.614,31,27,259,803.35,718.55,84.8,654,43,43
56,7,4,1079,142.742,24,21,172,498.62,447.07,51.55,851,28,28
57,8,9,1014,116.606,19,17,151,445.57,405.47,40.1,807,28,28
58,9,9,1017,121.598,31,26,238,669.82,608.33,61.49,697,41,41
59,10,7,1083,125.054,35,31,270,783.07,745.89,37.18,729,42,42
60,1,6,896,140.068,19,15,115,269.87,244.38,25.49,733,24,24
61,2,6,846,145.272,14,12,114,327.28,275.72,51.56,700,16,16
62,3,9,993,112.874,36,32,285,827.11,775.5,51.61,618,45,45
63,4,8,827,136.018,27,21,183,488.91,406.01,82.9,578,33,33
64,5,9,803,125.566,18,16,130,367.73,336.93,30.8,627,23,23
65,6,6,921,97.102,32,29,276,863.91,803.42,60.49,553,46,46
66,7,6,837,131.922,15,14,111,310.92,283.35,27.57,682,22,22
67,8,6,890,146.474,20,16,163,472.98,400.36,72.62,689,19,19
68,9,6,851,160.0,16,12,106,264.47,201.44,63.03,705,20,20
69,10,6,853,155.008,24,21,192,550.81,506.44,44.37,601,30,30
70,1,9,973,124.288,21,16,182,573.88,484.9,88.98,731,30,30
71,2,6,863,125.054,20,19,141,402.55,391.1,11.45,648,37,37
72,3,6,912,125.054,17,15,130,359.39,340.43,18.96,732,25,25
73,4,9,1002,121.598,13,12,111,344.05,310.53,33.52,855,18,18
74,5,9,989,117.978,17,15,148,455.61,409.62,45.99,799,21,21
75,6,6,831,131.534,13,12,111,303.82,288.94,14.88,684,18,18
76,7,6,849,136.738,25,24,166,418.05,405.45,12.6,617,33,33
77,8,6,875,160.0,22,18,161,433.74,375.97,57.77,656,29,29
78,9,6,836,155.008,18,12,124,300.65,235.45,65.2,672,20,20
79,10,10,1052,95.7,23,18,198,580.25,534.19,46.06,802,26,26
80,1,10,1037,125.645,24,19,188,538.27,465.41,72.86,783,33,33
81,2,10,1058,123.452,22,22,185,571.51,571.51,0.0,807,33,33
82,3,6,823,140.456,17,14,115,287.35,239.47,47.88,656,26,26
83,4,6,826,128.205,19,14,124,298.96,236.88,62.08,654,24,24
84,5,6,884,148.602,15,10,106,276.82,201.61,75.21,742,18,18
85,6,6,854,155.008,19,16,147,396.06,327.16,68.9,641,33,33
86,7,6,813,160.0,15,12,97,226.15,182.36,43.79,680,18,18
87,8,10,1040,138.162,13,12,94,273.85,268.87,4.98,908,19,19
88,9,6,764,103.122,3,3,25,82.48,82.48,0.0,735,2,2
89,10,8,816,109.91,7,5,66,205.32,189.79,15.53,738,6,6
90,1,10,1047,138.162,10,7,84,254.14,220.25,33.89,933,15,15
91,2,6,755,115.686,5,4,62,209.39,191.35,18.04,679,7,7
92,3,3,1019,128.152,14,13,101,240.47,229.02,11.45,884,17,17
93,4,10,990,89.202,24,19,177,477.62,396.75,80.87,757,28,28
94,5,6,857,150.066,15,12,100,221.14,179.93,41.21,723,17,17
95,6,6,862,148.602,13,12,90,257.43,253.35,4.08,726,23,23
96,7,6,851,153.678,14,11,102,277.83,229.41,48.42,719,15,15
97,8,6,981,138.798,22,16,147,368.49,295.33,73.16,776,29,29
98,9,6,834,160.0,8,6,48,115.5,92.48,23.02,764,11,11
99,10,6,854,129.868,6,5,60,196.1,185.9,10.2,776,9,9
100,1,6,890,131.534,12,9,84,190.41,167.11,23.3,776,15,15
101,2,6,842,155.008,12,12,75,165.09,165.09,0.0,731,18,18
102,3,10,1036,116.1,21,16,176,522.5,425.07,97.43,816,22,22
103,4,10,849,128.152,20,18,142,371.29,353.6,17.69,653,27,27
104,5,6,767,153.678,15,11,100,236.42,173.4,63.02,631,18,18
105,6,9,137,99.842,2,2,25,85.76,85.76,0.0,108,2,2
106,7,10,698,140.632,8,7,50,125.95,112.62,13.33,630,9,9
107,8,6,849,143.558,15,13,105,291.05,275.52,15.53,704,20,20
108,9,9,0,160.0,0,0,0,0.0,0.0,0.0,0,0,0
109,10,9,246,98.644,1,1,19,69.89,69.89,0.0,225,1,1
110,1,6,825,155.008,9,7,71,188.83,167.18,21.65,730,12,12
111,2,10,973,129.628,23,19,166,433.86,373.4,60.46,755,26,26
112,3,10,746,128.152,9,8,66,170.1,158.65,11.45,648,16,16
113,4,6,871,160.0,11,10,81,240.27,228.82,11.45,752,19,19
114,5,10,967,92.061,18,12,138,367.37,247.63,119.74,789,20,20
115,6,10,942,50.969,23,19,162,449.77,374.23,75.54,728,26,26
116,7,10,747,113.614,8,7,61,169.62,145.69,23.93,662,12,12
117,8,10,752,120.682,10,10,74,213.07,213.07,0.0,646,16,16
118,9,9,0,160.0,0,0,0,0.0,0.0,0.0,0,0,0
119,10,6,889,155.008,16,15,112,310.4,300.2,10.2,739,19,19
120,1,10,966,143.548,12,8,83,202.37,148.03,54.34,857,13,13
121,2,10,984,135.014,27,21,184,499.67,379.34,120.33,748,26,26
122,3,10,664,135.014,7,7,54,133.68,133.68,0.0,586,12,12
123,4,6,781,128.268,7,6,54,141.19,129.74,11.45,709,9,9
124,5,6,870,153.678,10,6,69,177.15,110.35,66.8,779,11,11
125,6,6,927,153.678,16,12,106,269.99,206.07,63.92,783,19,19
126,7,10,917,122.148,17,11,121,286.1,208.11,77.99,758,19,19
127,8,9,705,103.286,12,11,101,282.74,271.29,11.45,572,16,16
128,9,9,0,160.0,0,0,0,0.0,0.0,0.0,0,0,0
129,10,9,271,98.644,1,1,19,69.89,69.89,0.0,250,1,1
130,1,10,737,118.078,6,5,39,91.9,82.29,9.61,686,6,6
131,2,6,858,140.068,18,15,126,304.58,286.22,18.36,688,22,22
132,3,6,936,110.932,25,19,165,385.95,291.43,94.52,719,26,26
133,4,6,866,149.716,16,13,110,254.88,212.79,42.09,720,18,18
134,5,9,463,124.288,5,5,39,109.52,109.52,0.0,406,9,9
135,6,8,840,127.484,15,10,102,229.37,160.74,68.63,708,15,15
136,7,6,921,138.798,11,7,69,164.55,123.94,40.61,826,13,13
137,8,6,856,153.678,19,18,132,332.82,328.74,4.08,662,31,31
138,9,9,0,160.0,0,0,0,0.0,0.0,0.0,0,0,0
139,10,6,877,148.602,12,8,94,219.17,173.03,46.14,743,20,20
140,1,6,953,160.0,10,6,67,173.85,122.76,51.09,856,15,15
141,2,9,367,106.494,6,5,45,117.24,113.16,4.08,310,6,6
142,3,10,654,92.83,7,7,64,200.1,200.1,0.0,566,12,12
143,4,10,745,145.22,6,5,46,125.64,110.76,14.88,683,8,8
144,5,10,698,135.014,7,6,63,199.47,156.61,42.86,617,9,9
145,6,10,679,121.094,5,5,44,133.13,133.13,0.0,625,5,5
146,7,6,830,155.008,11,9,77,195.84,154.94,40.9,727,13,13
147,8,10,922,142.742,18,16,125,304.79,283.14,21.65,747,25,25
148,9,9,0,160.0,0,0,0,0.0,0.0,0.0,0,0,0
149,10,8,788,133.364,12,10,106,302.72,265.46,37.26,650,16,16
150,1,10,764,103.706,4,3,35,113.82,80.84,32.98,721,4,4
151,2,9,406,95.958,8,8,61,166.61,166.61,0.0,329,8,8
