vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1120,44.113,592,1902.04,1754.55,147.49,462,33,33
1,2,2,1090,50.791,563,1796.06,1669.98,126.08,467,30,30
2,3,3,1074,50.478,514,1561.27,1509.37,51.9,504,28,28
3,4,4,1084,46.759,532,1688.21,1549.76,138.45,492,30,30
4,5,5,1116,41.53,566,1787.78,1670.28,117.5,486,32,32
5,6,6,1105,25.366,584,1803.9,1640.79,163.11,457,32,32
6,7,7,1120,34.046,597,1867.01,1696.13,170.88,459,32,32
7,8,8,1130,20.009,540,1610.31,1472.09,138.22,528,31,31
8,9,9,1120,31.55,569,1738.63,1636.38,102.25,483,34,34
9,10,10,1129,15.432,587,1808.11,1579.35,228.76,478,32,32
10,1,1,1098,91.19,544,1711.61,1621.43,90.18,484,35,35
11,2,2,1091,68.054,547,1559.65,1347.85,211.8,480,32,32
12,3,3,1091,36.637,571,1655.71,1488.62,167.09,448,36,36
13,4,4,1079,56.055,505,1561.93,1529.67,32.26,506,34,34
14,5,5,1106,42.335,532,1601.34,1501.54,99.8,510,32,32
15,6,6,1084,18.954,552,1692.39,1527.2,165.19,468,32,32
16,7,7,1102,58.523,530,1621.31,1387.34,233.97,512,30,30
17,8,8,1135,40.661,550,1654.21,1512.82,141.39,521,32,32
18,9,9,1121,82.564,516,1575.15,1442.29,132.86,541,32,32
19,10,10,1118,30.744,598,1784.6,1456.32,328.28,450,35,35
20,1,1,1105,41.136,550,1680.23,1519.08,161.15,495,30,30
21,2,2,1105,22.429,536,1551.75,1392.23,159.52,501,34,34
22,3,3,1071,55.241,552,1635.37,1437.32,198.05,453,33,33
23,4,4,1085,18.585,519,1560.5,1277.59,282.91,510,28,28
24,5,5,1108,89.684,528,1559.13,1408.87,150.26,514,33,33
25,6,6,1095,25.243,512,1518.07,1125.13,392.94,523,30,30
26,7,7,1060,48.075,504,1473.62,1198.56,275.06,502,27,27
27,8,8,973,37.106,447,1272.16,1099.22,172.94,472,27,27
28,9,9,1000,27.726,454,1313.28,1167.93,145.35,484,31,31
29,10,10,966,30.559,485,1369.14,1164.24,204.9,421,30,30
30,1,1,984,44.56,448,1338.85,1204.13,134.72,474,31,31
31,2,2,983,62.824,485,1387.14,1077.54,309.6,444,27,27
32,3,3,980,58.034,491,1440.29,1126.71,313.58,435,27,27
33,4,4,987,56.623,487,1402.63,1036.61,366.02,444,28,28
34,5,5,1008,51.024,532,1520.18,1164.39,355.79,412,32,32
35,6,6,1012,38.274,459,1343.34,1083.28,260.06,497,28,28
36,7,7,1064,65.632,507,1355.72,1124.82,230.9,495,31,31
37,8,8,1125,63.62,526,1522.38,1212.29,310.09,539,30,30
38,9,9,924,93.744,375,1058.54,940.56,117.98,501,24,24
39,10,10,1040,33.811,551,1555.8,1314.41,241.39,423,33,33
40,1,1,1028,46.248,464,1380.7,1145.74,234.96,504,30,30
41,2,2,941,36.586,467,1350.38,978.05,372.33,424,25,25
42,3,3,1012,58.777,535,1508.11,1119.52,388.59,425,26,26
43,4,4,1009,37.998,464,1365.41,1002.64,362.77,497,24,24
44,5,5,948,31.704,402,1164.27,894.12,270.15,502,22,22
45,6,6,1068,18.498,434,1235.35,898.77,336.58,584,25,25
46,7,7,1087,28.994,475,1366.82,1154.62,212.2,552,30,30
47,8,8,1099,92.108,539,1412.34,1163.66,248.68,492,34,34
48,9,9,1089,31.285,460,1338.44,981.72,356.72,577,26,26
49,10,10,1021,46.738,509,1462.29,1047.47,414.82,456,28,28
50,1,1,1086,45.239,518,1402.07,1182.1,219.97,502,33,33
