horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,8,8,0,0,4265,18,-12518200.0,5.138
20,50,29,22,13,13,4252,18,-37489950.0,5.198
40,70,35,20,10,23,4235,25,-35466220.0,5.126
60,90,36,18,13,36,4213,34,-28559460.0,10.677
80,110,36,18,8,44,4197,42,-27728870.0,21.343
100,130,51,22,13,57,4176,50,-36215280.0,20.821
120,150,88,29,9,66,4153,64,-48132100.0,20.944
140,170,159,32,17,83,4107,93,-55353900.0,10.384
160,190,209,30,15,98,4015,170,-48724430.0,20.743
180,210,179,29,19,117,3921,245,-47978550.0,10.386
200,230,139,26,10,127,3838,318,-39480060.0,20.835
220,250,101,33,21,148,3792,343,-52223950.0,25.93
240,270,161,35,14,162,3743,378,-53101230.0,72.874
260,290,215,37,24,186,3681,416,-59558800.0,67.958
280,310,256,36,15,201,3562,520,-60744780.0,20.74
300,330,229,40,22,223,3461,599,-63493740.0,51.783
320,350,204,32,16,239,3357,687,-52582460.0,36.364
340,370,201,33,20,259,3278,746,-54278730.0,36.289
360,390,181,27,15,274,3180,829,-43759370.0,82.914
380,410,136,28,13,287,3113,883,-46823710.0,51.881
400,430,104,26,17,304,3050,929,-43915930.0,57.265
420,450,85,27,16,320,3010,953,-47007490.0,20.913
440,470,95,25,11,331,2970,982,-40509960.0,25.971
460,490,94,25,18,349,2925,1009,-39193510.0,73.397
480,510,102,28,11,360,2884,1039,-45030160.0,20.687
500,530,155,38,22,382,2835,1066,-59505510.0,31.469
520,550,185,33,14,396,2751,1136,-52213890.0,25.919
540,570,174,32,21,417,2667,1199,-50253580.0,51.852
560,590,182,32,16,433,2591,1259,-51677990.0,51.878
580,610,175,31,18,451,2512,1320,-49722600.0,52.011
600,630,211,34,14,465,2437,1381,-53668450.0,41.566
620,650,267,36,18,483,2338,1462,-60185080.0,46.657
640,670,298,38,18,501,2220,1562,-64454830.0,15.56
660,690,361,39,20,521,2075,1687,-62915320.0,58.476
680,710,447,49,24,545,1923,1815,-78153180.0,40.043
700,730,500,42,17,562,1705,2016,-69723910.0,25.188
720,750,461,39,19,581,1494,2208,-62365880.0,24.505
740,770,373,38,24,605,1276,2402,-63387690.0,5.322
760,790,281,35,13,618,1155,2510,-55709630.0,46.676
780,810,272,41,21,639,1033,2611,-64410940.0,26.044
800,830,250,42,21,660,907,2716,-66330220.0,10.429
820,850,248,36,14,674,815,2794,-58385260.0,5.217
840,870,244,35,19,693,693,2897,-60332850.0,10.441
860,890,191,27,14,707,592,2984,-45890380.0,52.049
880,910,171,28,14,721,519,3043,-48949810.0,31.112
900,930,155,27,17,738,444,3101,-47583830.0,36.317
920,950,164,18,16,754,377,3152,-29236780.0,98.633
940,970,165,19,11,765,316,3202,-31186080.0,70.443
960,990,168,24,18,783,238,3262,-39275970.0,88.102
980,1010,136,18,12,795,166,3322,-30867410.0,41.286
1000,1030,106,21,18,813,111,3359,-36633850.0,25.858
1020,1050,74,14,9,822,70,3391,-22973280.0,31.863
1040,1070,56,14,9,831,41,3411,-23474540.0,20.674
1060,1090,41,15,10,841,17,3425,-24324730.0,21.053
1080,1110,17,2,2,843,4,3436,-2923220.0,6.687
1100,1130,4,0,0,843,0,3440,0.0,2.725
1120,1150,0,0,0,843,0,3440,,0.0
